stage	sb	ID	Fa	trans	dnds	dn	ds
G46	unbias	46_unbias	RBH_pair_2613.fa	TRINITY_DN138726_c1_g1_i10	0.1059	0.1604	1.5145
G46	unbias	46_unbias	RBH_pair_4462.fa	TRINITY_DN123501_c1_g1_i1	0.0298	0.0452	1.5169
G46	unbias	46_unbias	RBH_pair_3506.fa	TRINITY_DN142120_c4_g1_i2	0.0968	0.1469	1.5176
G46	unbias	46_unbias	RBH_pair_10028.fa	TRINITY_DN136309_c2_g1_i6	0.0495	0.0753	1.5196
G46	unbias	46_unbias	RBH_pair_7731.fa	TRINITY_DN132864_c2_g1_i2	0.0639	0.097	1.5196
G46	unbias	46_unbias	RBH_pair_8795.fa	TRINITY_DN129562_c3_g2_i3	0.0866	0.1316	1.5198
G46	unbias	46_unbias	RBH_pair_5004.fa	TRINITY_DN130889_c1_g1_i2	0.043	0.0655	1.5211
G46	unbias	46_unbias	RBH_pair_6975.fa	TRINITY_DN120805_c1_g1_i1	0.0879	0.1338	1.5216
G46	unbias	46_unbias	RBH_pair_10302.fa	TRINITY_DN137160_c5_g1_i1	0.0968	0.1474	1.5218
G46	unbias	46_unbias	RBH_pair_3517.fa	TRINITY_DN133410_c0_g1_i3	0.0371	0.0565	1.5224
G46	unbias	46_unbias	RBH_pair_6261.fa	TRINITY_DN121713_c1_g2_i2	0.049	0.0746	1.5226
G46	unbias	46_unbias	RBH_pair_35.fa	TRINITY_DN121171_c0_g1_i2	0.0685	0.1045	1.5247
G46	unbias	46_unbias	RBH_pair_2132.fa	TRINITY_DN142218_c0_g3_i3	0.0343	0.0524	1.5262
G46	unbias	46_unbias	RBH_pair_8832.fa	TRINITY_DN144000_c3_g1_i3	0.1134	0.1731	1.5262
G46	unbias	46_unbias	RBH_pair_6112.fa	TRINITY_DN113129_c0_g1_i3	0.0585	0.0894	1.5267
G46	unbias	46_unbias	RBH_pair_9925.fa	TRINITY_DN142931_c1_g1_i6	0.128	0.1954	1.5267
G46	unbias	46_unbias	RBH_pair_1902.fa	TRINITY_DN119831_c6_g1_i11	0.0556	0.0849	1.5275
G46	unbias	46_unbias	RBH_pair_5049.fa	TRINITY_DN141163_c0_g1_i1	0.0352	0.0538	1.5281
G46	unbias	46_unbias	RBH_pair_4021.fa	TRINITY_DN136636_c4_g1_i1	0.0431	0.066	1.5298
G46	unbias	46_unbias	RBH_pair_5083.fa	TRINITY_DN121057_c0_g1_i5	0.1052	0.1609	1.5298
G46	unbias	46_unbias	RBH_pair_5723.fa	TRINITY_DN136792_c1_g1_i4	0.0388	0.0593	1.5302
G46	unbias	46_unbias	RBH_pair_2277.fa	TRINITY_DN135836_c0_g1_i2	0.1121	0.1715	1.5307
G46	unbias	46_unbias	RBH_pair_2565.fa	TRINITY_DN115299_c1_g1_i2	0.0045	0.0069	1.5309
G46	unbias	46_unbias	RBH_pair_5311.fa	TRINITY_DN112048_c0_g1_i2	0.2224	0.3406	1.5312
G46	unbias	46_unbias	RBH_pair_7432.fa	TRINITY_DN122851_c3_g1_i1	0.14	0.2145	1.5317
G46	unbias	46_unbias	RBH_pair_9266.fa	TRINITY_DN132327_c1_g1_i1	0.0606	0.0929	1.5319
G46	unbias	46_unbias	RBH_pair_7799.fa	TRINITY_DN126884_c2_g1_i2	0.0579	0.0887	1.532
G46	unbias	46_unbias	RBH_pair_3183.fa	TRINITY_DN130491_c2_g1_i1	0.1572	0.241	1.5325
G46	unbias	46_unbias	RBH_pair_5172.fa	TRINITY_DN136523_c2_g1_i2	0.0466	0.0714	1.5326
G46	unbias	46_unbias	RBH_pair_4978.fa	TRINITY_DN121522_c0_g1_i4	0.043	0.066	1.5338
G46	unbias	46_unbias	RBH_pair_6237.fa	TRINITY_DN134158_c3_g1_i1	0.0461	0.0708	1.5349
G46	unbias	46_unbias	RBH_pair_1297.fa	TRINITY_DN131066_c0_g1_i2	0.1301	0.1997	1.5352
G46	unbias	46_unbias	RBH_pair_6331.fa	TRINITY_DN126008_c2_g1_i5	0.0226	0.0347	1.5355
G46	unbias	46_unbias	RBH_pair_9897.fa	TRINITY_DN120910_c3_g2_i1	0.0707	0.1086	1.5364
G46	unbias	46_unbias	RBH_pair_927.fa	TRINITY_DN140045_c2_g1_i1	0.0787	0.1208	1.5364
G46	unbias	46_unbias	RBH_pair_3263.fa	TRINITY_DN126172_c3_g1_i10	0.0397	0.0611	1.5369
G46	unbias	46_unbias	RBH_pair_6664.fa	TRINITY_DN139732_c2_g1_i2	0.1654	0.2542	1.537
G46	unbias	46_unbias	RBH_pair_9054.fa	TRINITY_DN126936_c2_g4_i1	0.1263	0.1944	1.5391
G46	unbias	46_unbias	RBH_pair_2616.fa	TRINITY_DN119047_c0_g1_i1	0.054	0.0832	1.5392
G46	unbias	46_unbias	RBH_pair_9594.fa	TRINITY_DN139967_c2_g2_i5	0.001	0.0015	1.54
G46	unbias	46_unbias	RBH_pair_8237.fa	TRINITY_DN116705_c0_g2_i1	0.0371	0.0572	1.5411
G46	unbias	46_unbias	RBH_pair_7740.fa	TRINITY_DN140773_c2_g1_i5	0.0237	0.0366	1.5428
G46	unbias	46_unbias	RBH_pair_4017.fa	TRINITY_DN129186_c3_g2_i1	0.0473	0.073	1.5432
G46	unbias	46_unbias	RBH_pair_7182.fa	TRINITY_DN119981_c2_g3_i1	0.0413	0.0638	1.5433
G46	unbias	46_unbias	RBH_pair_5656.fa	TRINITY_DN140351_c0_g1_i2	0.0509	0.0785	1.5433
G46	unbias	46_unbias	RBH_pair_5407.fa	TRINITY_DN138001_c0_g1_i12	0.0442	0.0683	1.5435
G46	unbias	46_unbias	RBH_pair_6297.fa	TRINITY_DN136603_c4_g3_i3	0.0103	0.016	1.5437
G46	unbias	46_unbias	RBH_pair_181.fa	TRINITY_DN125121_c2_g1_i1	0.1438	0.2221	1.5441
G46	unbias	46_unbias	RBH_pair_10733.fa	TRINITY_DN125136_c1_g1_i2	0.0567	0.0875	1.5443
G46	unbias	46_unbias	RBH_pair_911.fa	TRINITY_DN135214_c2_g2_i1	0.1024	0.1581	1.5443
G46	unbias	46_unbias	RBH_pair_8030.fa	TRINITY_DN118672_c0_g2_i1	0.0138	0.0213	1.5447
G46	unbias	46_unbias	RBH_pair_5830.fa	TRINITY_DN134209_c0_g4_i3	0.0541	0.0837	1.5456
G46	unbias	46_unbias	RBH_pair_6939.fa	TRINITY_DN112837_c0_g1_i1	0.0749	0.1158	1.546
G46	unbias	46_unbias	RBH_pair_5882.fa	TRINITY_DN144299_c8_g2_i4	0.0311	0.0481	1.5464
G46	unbias	46_unbias	RBH_pair_9027.fa	TRINITY_DN121990_c1_g1_i2	0.0648	0.1003	1.5475
G46	unbias	46_unbias	RBH_pair_3676.fa	TRINITY_DN128967_c0_g1_i2	0.0287	0.0445	1.5491
G46	unbias	46_unbias	RBH_pair_5339.fa	TRINITY_DN132707_c0_g1_i9	0.0111	0.0172	1.5494
G46	unbias	46_unbias	RBH_pair_2668.fa	TRINITY_DN144053_c5_g1_i4	0.0603	0.0934	1.5496
G46	unbias	46_unbias	RBH_pair_7823.fa	TRINITY_DN113957_c11_g1_i2	0.119	0.1845	1.5496
G46	unbias	46_unbias	RBH_pair_3129.fa	TRINITY_DN144092_c2_g1_i1	0.0343	0.0532	1.5506
G46	unbias	46_unbias	RBH_pair_4593.fa	TRINITY_DN144108_c1_g1_i6	0.191	0.2962	1.5506
G46	unbias	46_unbias	RBH_pair_4877.fa	TRINITY_DN142160_c1_g1_i3	0.0203	0.0314	1.5509
G46	unbias	46_unbias	RBH_pair_5584.fa	TRINITY_DN127149_c1_g2_i3	0.0668	0.1036	1.5509
G46	unbias	46_unbias	RBH_pair_5991.fa	TRINITY_DN112298_c0_g1_i1	0.3644	0.5652	1.5511
G46	unbias	46_unbias	RBH_pair_1016.fa	TRINITY_DN128874_c5_g4_i1	0.1762	0.2733	1.5512
G46	unbias	46_unbias	RBH_pair_2285.fa	TRINITY_DN126709_c0_g1_i1	0.0675	0.1048	1.5519
G46	unbias	46_unbias	RBH_pair_7549.fa	TRINITY_DN130438_c3_g2_i1	0.0155	0.0241	1.5524
G46	unbias	46_unbias	RBH_pair_9759.fa	TRINITY_DN132185_c0_g3_i3	0.0693	0.1076	1.5529
G46	unbias	46_unbias	RBH_pair_3425.fa	TRINITY_DN118331_c0_g1_i1	0.0795	0.1235	1.5529
G46	unbias	46_unbias	RBH_pair_1659.fa	TRINITY_DN133070_c5_g1_i2	0.047	0.0731	1.5547
G46	unbias	46_unbias	RBH_pair_6254.fa	TRINITY_DN120594_c1_g4_i1	0.0214	0.0333	1.5553
G46	unbias	46_unbias	RBH_pair_2175.fa	TRINITY_DN119134_c4_g8_i1	0.0479	0.0745	1.5558
G46	unbias	46_unbias	RBH_pair_4139.fa	TRINITY_DN133072_c3_g2_i1	0.0025	0.0038	1.5563
G46	unbias	46_unbias	RBH_pair_9068.fa	TRINITY_DN137988_c1_g1_i14	0.0448	0.0698	1.5584
G46	unbias	46_unbias	RBH_pair_8613.fa	TRINITY_DN116008_c0_g1_i4	0.1213	0.1891	1.5585
G46	unbias	46_unbias	RBH_pair_2291.fa	TRINITY_DN116201_c1_g1_i1	0.0583	0.0909	1.5588
G46	unbias	46_unbias	RBH_pair_6105.fa	TRINITY_DN133794_c2_g1_i2	0.0739	0.1152	1.5589
G46	unbias	46_unbias	RBH_pair_9898.fa	TRINITY_DN128343_c3_g2_i2	0.0472	0.0736	1.5594
G46	unbias	46_unbias	RBH_pair_9036.fa	TRINITY_DN118890_c2_g1_i1	0.0453	0.0707	1.5599
G46	unbias	46_unbias	RBH_pair_1284.fa	TRINITY_DN114271_c5_g2_i2	0.0659	0.1028	1.5599
G46	unbias	46_unbias	RBH_pair_5927.fa	TRINITY_DN118511_c5_g1_i4	0.088	0.1373	1.5605
G46	unbias	46_unbias	RBH_pair_9400.fa	TRINITY_DN129236_c5_g1_i2	0.0041	0.0064	1.5608
G46	unbias	46_unbias	RBH_pair_7911.fa	TRINITY_DN124003_c4_g2_i7	0.0889	0.1388	1.5611
G46	unbias	46_unbias	RBH_pair_7134.fa	TRINITY_DN138298_c8_g3_i1	0.0109	0.0171	1.5612
G46	unbias	46_unbias	RBH_pair_7165.fa	TRINITY_DN114936_c5_g2_i1	0.0237	0.037	1.562
G46	unbias	46_unbias	RBH_pair_2667.fa	TRINITY_DN138609_c0_g1_i2	0.0284	0.0444	1.5625
G46	unbias	46_unbias	RBH_pair_8659.fa	TRINITY_DN125942_c0_g1_i1	0.1346	0.2104	1.5627
G46	unbias	46_unbias	RBH_pair_2375.fa	TRINITY_DN141586_c1_g1_i15	0.0392	0.0613	1.5629
G46	unbias	46_unbias	RBH_pair_2826.fa	TRINITY_DN137234_c2_g1_i12	0.062	0.097	1.5646
G46	unbias	46_unbias	RBH_pair_3824.fa	TRINITY_DN125797_c6_g1_i4	0.0494	0.0774	1.566
G46	unbias	46_unbias	RBH_pair_10787.fa	TRINITY_DN130860_c0_g1_i2	0.0254	0.0398	1.5667
G46	unbias	46_unbias	RBH_pair_8997.fa	TRINITY_DN141226_c1_g1_i4	0.0631	0.0988	1.5667
G46	unbias	46_unbias	RBH_pair_1354.fa	TRINITY_DN116065_c0_g1_i5	0.0634	0.0993	1.567
G46	unbias	46_unbias	RBH_pair_4538.fa	TRINITY_DN124869_c2_g2_i5	0.0358	0.0561	1.5671
G46	unbias	46_unbias	RBH_pair_9298.fa	TRINITY_DN138707_c4_g1_i4	0.1754	0.2749	1.5674
G46	unbias	46_unbias	RBH_pair_9768.fa	TRINITY_DN139888_c0_g1_i3	0.1624	0.2546	1.5681
G46	unbias	46_unbias	RBH_pair_3511.fa	TRINITY_DN143045_c2_g3_i4	0.5963	0.936	1.5695
G46	unbias	46_unbias	RBH_pair_2174.fa	TRINITY_DN122210_c0_g1_i10	0.0448	0.0703	1.5697
G46	unbias	46_unbias	RBH_pair_3577.fa	TRINITY_DN127828_c0_g2_i1	0.0035	0.0056	1.5713
G46	unbias	46_unbias	RBH_pair_9323.fa	TRINITY_DN114941_c5_g4_i1	0.0273	0.0429	1.5715
G46	unbias	46_unbias	RBH_pair_641.fa	TRINITY_DN132399_c1_g1_i1	0.452	0.7104	1.5718
G46	unbias	46_unbias	RBH_pair_10381.fa	TRINITY_DN139707_c4_g4_i1	0.0315	0.0495	1.5724
G46	unbias	46_unbias	RBH_pair_2333.fa	TRINITY_DN127472_c5_g1_i5	0.0501	0.0788	1.5732
G46	unbias	46_unbias	RBH_pair_7462.fa	TRINITY_DN123973_c2_g1_i1	0.0604	0.095	1.5732
G46	unbias	46_unbias	RBH_pair_5003.fa	TRINITY_DN116235_c5_g2_i2	0.0304	0.0479	1.5734
G46	unbias	46_unbias	RBH_pair_5105.fa	TRINITY_DN125025_c1_g2_i2	0.0235	0.037	1.5736
G46	unbias	46_unbias	RBH_pair_603.fa	TRINITY_DN138643_c0_g1_i5	0.0367	0.0578	1.5741
G46	unbias	46_unbias	RBH_pair_7295.fa	TRINITY_DN144077_c3_g2_i1	0.0172	0.027	1.5743
G46	unbias	46_unbias	RBH_pair_5465.fa	TRINITY_DN143597_c7_g1_i2	0.0589	0.0927	1.5743
G46	unbias	46_unbias	RBH_pair_9919.fa	TRINITY_DN126116_c1_g1_i1	0.0709	0.1115	1.5743
G46	unbias	46_unbias	RBH_pair_8090.fa	TRINITY_DN135094_c2_g2_i3	0.0265	0.0417	1.5762
G46	unbias	46_unbias	RBH_pair_8191.fa	TRINITY_DN141854_c2_g1_i1	0.0928	0.1462	1.5767
G46	unbias	46_unbias	RBH_pair_1119.fa	TRINITY_DN137239_c4_g1_i3	0.0332	0.0524	1.5775
G46	unbias	46_unbias	RBH_pair_2598.fa	TRINITY_DN115952_c6_g1_i2	0.0192	0.0303	1.578
G46	unbias	46_unbias	RBH_pair_10410.fa	TRINITY_DN124638_c0_g2_i12	0.0397	0.0627	1.5786
G46	unbias	46_unbias	RBH_pair_5998.fa	TRINITY_DN118338_c4_g2_i1	0.0503	0.0794	1.5801
G46	unbias	46_unbias	RBH_pair_2813.fa	TRINITY_DN137318_c2_g1_i6	0.0874	0.1381	1.5801
G46	unbias	46_unbias	RBH_pair_4915.fa	TRINITY_DN140491_c3_g1_i1	0.0357	0.0564	1.5802
G46	unbias	46_unbias	RBH_pair_10790.fa	TRINITY_DN129250_c0_g1_i1	0.1176	0.1859	1.5806
G46	unbias	46_unbias	RBH_pair_7104.fa	TRINITY_DN141070_c0_g1_i8	0.0152	0.0241	1.5807
G46	unbias	46_unbias	RBH_pair_4745.fa	TRINITY_DN138724_c0_g2_i4	0.0444	0.0703	1.5837
G46	unbias	46_unbias	RBH_pair_2121.fa	TRINITY_DN130285_c4_g1_i2	0.071	0.1125	1.584
G46	unbias	46_unbias	RBH_pair_1011.fa	TRINITY_DN143368_c2_g1_i2	0.0625	0.099	1.5845
G46	unbias	46_unbias	RBH_pair_8296.fa	TRINITY_DN133561_c0_g1_i1	0.0633	0.1004	1.5855
G46	unbias	46_unbias	RBH_pair_402.fa	TRINITY_DN134790_c1_g1_i1	0.1305	0.2069	1.5857
G46	unbias	46_unbias	RBH_pair_2509.fa	TRINITY_DN117490_c7_g1_i1	0.08	0.1269	1.5863
G46	unbias	46_unbias	RBH_pair_5755.fa	TRINITY_DN131119_c0_g1_i1	0.2841	0.4511	1.5881
G46	unbias	46_unbias	RBH_pair_7102.fa	TRINITY_DN115438_c5_g1_i1	0.2233	0.3547	1.5882
G46	unbias	46_unbias	RBH_pair_83.fa	TRINITY_DN139952_c2_g1_i1	0.0769	0.1221	1.5888
G46	unbias	46_unbias	RBH_pair_9157.fa	TRINITY_DN121746_c3_g2_i2	0.027	0.043	1.5896
G46	unbias	46_unbias	RBH_pair_152.fa	TRINITY_DN142008_c1_g1_i7	0.3189	0.5074	1.591
G46	unbias	46_unbias	RBH_pair_3380.fa	TRINITY_DN130356_c1_g1_i2	0.0336	0.0534	1.5916
G46	unbias	46_unbias	RBH_pair_2539.fa	TRINITY_DN140428_c3_g3_i1	0.082	0.1305	1.5917
G46	unbias	46_unbias	RBH_pair_6787.fa	TRINITY_DN122730_c7_g1_i1	0.0159	0.0253	1.5922
G46	unbias	46_unbias	RBH_pair_9319.fa	TRINITY_DN115906_c3_g3_i1	0.0721	0.1149	1.5924
G46	unbias	46_unbias	RBH_pair_4940.fa	TRINITY_DN124580_c2_g1_i2	0.1198	0.1909	1.5938
G46	unbias	46_unbias	RBH_pair_9017.fa	TRINITY_DN133016_c6_g1_i9	0.022	0.0351	1.5942
G46	unbias	46_unbias	RBH_pair_9345.fa	TRINITY_DN128713_c4_g1_i1	0.0153	0.0243	1.5945
G46	unbias	46_unbias	RBH_pair_6342.fa	TRINITY_DN112646_c0_g1_i1	0.0441	0.0704	1.595
G46	unbias	46_unbias	RBH_pair_8655.fa	TRINITY_DN129027_c1_g3_i4	0.0582	0.0929	1.5951
G46	unbias	46_unbias	RBH_pair_3721.fa	TRINITY_DN115850_c3_g1_i2	0.0511	0.0816	1.5961
G46	unbias	46_unbias	RBH_pair_7346.fa	TRINITY_DN134518_c1_g1_i6	0.0408	0.0652	1.5962
G46	unbias	46_unbias	RBH_pair_6737.fa	TRINITY_DN124489_c5_g5_i1	0.0231	0.0368	1.597
G46	unbias	46_unbias	RBH_pair_1360.fa	TRINITY_DN140261_c1_g4_i1	0.11	0.1757	1.5972
G46	unbias	46_unbias	RBH_pair_1044.fa	TRINITY_DN122971_c8_g1_i1	0.1602	0.2561	1.598
G46	unbias	46_unbias	RBH_pair_6056.fa	TRINITY_DN118670_c2_g1_i5	0.0248	0.0397	1.5991
G46	unbias	46_unbias	RBH_pair_8171.fa	TRINITY_DN125020_c3_g1_i6	0.0396	0.0633	1.5991
G46	unbias	46_unbias	RBH_pair_770.fa	TRINITY_DN134057_c1_g1_i1	0.0848	0.1356	1.5993
G46	unbias	46_unbias	RBH_pair_6779.fa	TRINITY_DN134706_c0_g3_i3	0.021	0.0336	1.6007
G46	unbias	46_unbias	RBH_pair_1096.fa	TRINITY_DN137266_c1_g3_i1	0.1345	0.2155	1.6026
G46	unbias	46_unbias	RBH_pair_5675.fa	TRINITY_DN122040_c1_g1_i1	0.0512	0.0821	1.6038
G46	unbias	46_unbias	RBH_pair_2575.fa	TRINITY_DN120910_c3_g1_i1	0.001	0.0016	1.6055
G46	unbias	46_unbias	RBH_pair_2522.fa	TRINITY_DN123017_c1_g3_i2	0.0075	0.0121	1.6059
G46	unbias	46_unbias	RBH_pair_9268.fa	TRINITY_DN141979_c3_g1_i3	0.0792	0.1272	1.606
G46	unbias	46_unbias	RBH_pair_6504.fa	TRINITY_DN136196_c0_g1_i1	0.0781	0.1255	1.6062
G46	unbias	46_unbias	RBH_pair_9052.fa	TRINITY_DN117932_c5_g1_i4	0.0954	0.1532	1.6066
G46	unbias	46_unbias	RBH_pair_3834.fa	TRINITY_DN137030_c2_g3_i1	0.1649	0.265	1.6067
G46	unbias	46_unbias	RBH_pair_4611.fa	TRINITY_DN138838_c0_g1_i4	0.1003	0.1612	1.6069
G46	unbias	46_unbias	RBH_pair_3859.fa	TRINITY_DN120505_c0_g4_i1	0.1298	0.2086	1.6076
G46	unbias	46_unbias	RBH_pair_6871.fa	TRINITY_DN129854_c6_g1_i1	0.0953	0.1532	1.6079
G46	unbias	46_unbias	RBH_pair_6029.fa	TRINITY_DN130740_c2_g1_i1	0.1313	0.2112	1.6086
G46	unbias	46_unbias	RBH_pair_5338.fa	TRINITY_DN133780_c1_g1_i1	0.043	0.0692	1.609
G46	unbias	46_unbias	RBH_pair_8794.fa	TRINITY_DN128239_c3_g1_i1	0.0477	0.0768	1.6092
G46	unbias	46_unbias	RBH_pair_5880.fa	TRINITY_DN132696_c0_g1_i1	0.02	0.0322	1.6093
G46	unbias	46_unbias	RBH_pair_3761.fa	TRINITY_DN120864_c3_g1_i1	0.0437	0.0704	1.6094
G46	unbias	46_unbias	RBH_pair_4777.fa	TRINITY_DN132575_c0_g4_i5	0.0407	0.0654	1.6096
G46	unbias	46_unbias	RBH_pair_8321.fa	TRINITY_DN126018_c5_g1_i3	0.001	0.0016	1.6098
G46	unbias	46_unbias	RBH_pair_10494.fa	TRINITY_DN128251_c4_g1_i2	0.1251	0.2014	1.6105
G46	unbias	46_unbias	RBH_pair_9577.fa	TRINITY_DN120754_c6_g2_i2	0.0467	0.0752	1.6112
G46	unbias	46_unbias	RBH_pair_9902.fa	TRINITY_DN123188_c6_g3_i1	0.2414	0.3891	1.6119
G46	unbias	46_unbias	RBH_pair_10047.fa	TRINITY_DN122282_c1_g1_i2	0.0789	0.1273	1.6124
G46	unbias	46_unbias	RBH_pair_6830.fa	TRINITY_DN124515_c6_g1_i1	0.076	0.1225	1.6125
G46	unbias	46_unbias	RBH_pair_6527.fa	TRINITY_DN129989_c4_g2_i2	0.0119	0.0191	1.6126
G46	unbias	46_unbias	RBH_pair_1537.fa	TRINITY_DN137130_c4_g1_i4	0.0751	0.121	1.6127
G46	unbias	46_unbias	RBH_pair_4579.fa	TRINITY_DN133637_c5_g1_i2	0.1078	0.1739	1.6129
G46	unbias	46_unbias	RBH_pair_5348.fa	TRINITY_DN143039_c0_g1_i3	0.0337	0.0543	1.6135
G46	unbias	46_unbias	RBH_pair_4740.fa	TRINITY_DN135320_c0_g2_i1	0.1068	0.1723	1.6135
G46	unbias	46_unbias	RBH_pair_5085.fa	TRINITY_DN115485_c2_g5_i2	0.0598	0.0966	1.6137
G46	unbias	46_unbias	RBH_pair_9910.fa	TRINITY_DN142304_c0_g1_i1	0.0727	0.1173	1.6137
G46	unbias	46_unbias	RBH_pair_4584.fa	TRINITY_DN138930_c4_g1_i1	0.0355	0.0573	1.6142
G46	unbias	46_unbias	RBH_pair_352.fa	TRINITY_DN100173_c0_g1_i2	0.108	0.1744	1.6144
G46	unbias	46_unbias	RBH_pair_8218.fa	TRINITY_DN128973_c2_g1_i1	0.1189	0.192	1.6149
G46	unbias	46_unbias	RBH_pair_6246.fa	TRINITY_DN120283_c13_g3_i1	0.0787	0.1271	1.6155
G46	unbias	46_unbias	RBH_pair_1798.fa	TRINITY_DN141434_c1_g1_i1	0.0521	0.0842	1.6157
G46	unbias	46_unbias	RBH_pair_6933.fa	TRINITY_DN115454_c2_g4_i4	0.1586	0.2563	1.6164
G46	unbias	46_unbias	RBH_pair_5022.fa	TRINITY_DN138383_c0_g1_i6	0.0191	0.0309	1.6177
G46	unbias	46_unbias	RBH_pair_5057.fa	TRINITY_DN124778_c2_g4_i3	0.0268	0.0434	1.6182
G46	unbias	46_unbias	RBH_pair_6210.fa	TRINITY_DN125673_c1_g1_i7	0.0241	0.039	1.6189
G46	unbias	46_unbias	RBH_pair_10194.fa	TRINITY_DN118906_c3_g2_i4	0.0315	0.051	1.6195
G46	unbias	46_unbias	RBH_pair_1419.fa	TRINITY_DN143800_c6_g2_i2	0.2943	0.4766	1.6198
G46	unbias	46_unbias	RBH_pair_9837.fa	TRINITY_DN129466_c0_g2_i1	0.1249	0.2023	1.6201
G46	unbias	46_unbias	RBH_pair_3822.fa	TRINITY_DN118956_c3_g2_i1	0.0834	0.1351	1.6203
G46	unbias	46_unbias	RBH_pair_10590.fa	TRINITY_DN120827_c4_g1_i7	0.0851	0.138	1.6205
G46	unbias	46_unbias	RBH_pair_600.fa	TRINITY_DN139635_c0_g2_i5	0.0725	0.1175	1.6208
G46	unbias	46_unbias	RBH_pair_4002.fa	TRINITY_DN129371_c1_g2_i3	0.0747	0.1212	1.6231
G46	unbias	46_unbias	RBH_pair_8918.fa	TRINITY_DN115851_c10_g2_i10	0.0413	0.0671	1.6236
G46	unbias	46_unbias	RBH_pair_528.fa	TRINITY_DN131875_c2_g1_i3	0.0568	0.0922	1.6236
G46	unbias	46_unbias	RBH_pair_2266.fa	TRINITY_DN138812_c1_g1_i4	0.06	0.0975	1.6238
G46	unbias	46_unbias	RBH_pair_2538.fa	TRINITY_DN126231_c0_g2_i5	0.0469	0.0762	1.6242
G46	unbias	46_unbias	RBH_pair_8817.fa	TRINITY_DN139357_c0_g1_i5	0.0392	0.0637	1.6244
G46	unbias	46_unbias	RBH_pair_2728.fa	TRINITY_DN126210_c0_g1_i2	0.0861	0.14	1.6253
G46	unbias	46_unbias	RBH_pair_4519.fa	TRINITY_DN128732_c0_g1_i3	0.0455	0.074	1.6256
G46	unbias	46_unbias	RBH_pair_7043.fa	TRINITY_DN138809_c0_g2_i1	0.0712	0.1158	1.6261
G46	unbias	46_unbias	RBH_pair_2346.fa	TRINITY_DN125818_c3_g1_i1	0.0645	0.105	1.6276
G46	unbias	46_unbias	RBH_pair_10429.fa	TRINITY_DN132240_c4_g1_i2	0.0453	0.0738	1.6279
G46	unbias	46_unbias	RBH_pair_2334.fa	TRINITY_DN135294_c0_g1_i1	0.0444	0.0723	1.629
G46	unbias	46_unbias	RBH_pair_1897.fa	TRINITY_DN138169_c0_g1_i2	0.0555	0.0904	1.6292
G46	unbias	46_unbias	RBH_pair_2157.fa	TRINITY_DN139794_c0_g1_i8	0.0344	0.0561	1.6294
G46	unbias	46_unbias	RBH_pair_2786.fa	TRINITY_DN126518_c1_g2_i1	0.0908	0.1481	1.63
G46	unbias	46_unbias	RBH_pair_5849.fa	TRINITY_DN137148_c0_g1_i2	0.1204	0.1964	1.6305
G46	unbias	46_unbias	RBH_pair_8956.fa	TRINITY_DN139987_c1_g1_i1	0.116	0.1893	1.6316
G46	unbias	46_unbias	RBH_pair_2592.fa	TRINITY_DN142079_c4_g2_i1	0.054	0.0881	1.6319
G46	unbias	46_unbias	RBH_pair_9182.fa	TRINITY_DN117213_c2_g1_i3	0.0303	0.0495	1.6321
G46	unbias	46_unbias	RBH_pair_4175.fa	TRINITY_DN126922_c2_g1_i3	0.1203	0.1967	1.6341
G46	unbias	46_unbias	RBH_pair_4964.fa	TRINITY_DN142536_c1_g2_i1	0.0981	0.1606	1.6373
G46	unbias	46_unbias	RBH_pair_7022.fa	TRINITY_DN134954_c3_g3_i1	0.1002	0.164	1.6379
G46	unbias	46_unbias	RBH_pair_2159.fa	TRINITY_DN125278_c0_g1_i3	0.0736	0.1205	1.6386
G46	unbias	46_unbias	RBH_pair_8943.fa	TRINITY_DN114674_c6_g2_i2	0.0765	0.1255	1.6403
G46	unbias	46_unbias	RBH_pair_10466.fa	TRINITY_DN134615_c1_g1_i2	0.0533	0.0874	1.641
G46	unbias	46_unbias	RBH_pair_4716.fa	TRINITY_DN138608_c5_g1_i8	0.0201	0.033	1.6417
G46	unbias	46_unbias	RBH_pair_7401.fa	TRINITY_DN127524_c3_g2_i2	0.0863	0.1418	1.6419
G46	unbias	46_unbias	RBH_pair_5379.fa	TRINITY_DN142965_c2_g1_i2	0.0619	0.1017	1.6436
G46	unbias	46_unbias	RBH_pair_5710.fa	TRINITY_DN119448_c3_g1_i1	0.1155	0.19	1.644
G46	unbias	46_unbias	RBH_pair_3937.fa	TRINITY_DN132706_c0_g1_i8	0.0786	0.1293	1.6442
G46	unbias	46_unbias	RBH_pair_6888.fa	TRINITY_DN139768_c7_g1_i4	0.0464	0.0764	1.6449
G46	unbias	46_unbias	RBH_pair_8151.fa	TRINITY_DN122029_c0_g1_i9	0.052	0.0856	1.6455
G46	unbias	46_unbias	RBH_pair_5559.fa	TRINITY_DN136207_c0_g1_i2	0.027	0.0444	1.6456
G46	unbias	46_unbias	RBH_pair_5495.fa	TRINITY_DN122340_c1_g3_i3	0.0412	0.0678	1.6457
G46	unbias	46_unbias	RBH_pair_1468.fa	TRINITY_DN143030_c4_g1_i1	0.0273	0.045	1.6462
G46	unbias	46_unbias	RBH_pair_9482.fa	TRINITY_DN131895_c1_g2_i1	0.0821	0.1352	1.6462
