gid	gname	chr	start	end
TRINITY_DN144020_c1_g1_i1	NA	NA	NA	NA
TRINITY_DN144020_c2_g1_i1	NA	NA	NA	NA
TRINITY_DN144020_c2_g3_i2	NATCB1_CAEBRTCB1_CAEBRQ	NA	NA	NA
TRINITY_DN144022_c4_g2_i3	NA	NA	NA	NA
TRINITY_DN144022_c4_g3_i1	NA	NA	NA	NA
TRINITY_DN144022_c5_g1_i8	NA	NA	NA	NA
TRINITY_DN144022_c7_g2_i3	NA	NA	NA	NA
TRINITY_DN144023_c13_g2_i2	NA	NA	NA	NA
TRINITY_DN144023_c1_g1_i1	NA	NA	NA	NA
TRINITY_DN144024_c1_g1_i1	NA	NA	NA	NA
TRINITY_DN144024_c2_g1_i4	NA	NA	NA	NA
TRINITY_DN144024_c2_g2_i1	NA	NA	NA	NA
TRINITY_DN144025_c2_g2_i1	NA	NA	NA	NA
TRINITY_DN144026_c2_g1_i5	NATCB1_CAEBRTCB1_CAEBRQ	NA	NA	NA
TRINITY_DN144026_c3_g2_i1	NA	NA	NA	NA
TRINITY_DN144027_c3_g1_i2	NA	NA	NA	NA
TRINITY_DN144027_c4_g2_i10	NA	NA	NA	NA
TRINITY_DN144028_c8_g2_i6	NATCB2_CAEBRTCB2_CAEBRQ	NA	NA	NA
TRINITY_DN144029_c8_g1_i3	NALIN1_NYCCOLIN1_NYCCOQ	NA	NA	NA
TRINITY_DN144029_c8_g3_i1	NA	NA	NA	NA
TRINITY_DN144030_c2_g1_i2	NAYI31B_YEASTYI31B_YEASTQ	NA	NA	NA
TRINITY_DN144030_c2_g2_i1	NA	NA	NA	NA
TRINITY_DN144031_c5_g1_i11	NA	NA	NA	NA
TRINITY_DN144032_c0_g1_i1	NAPOL_FMVDPOL_FMVDQ	NA	NA	NA
TRINITY_DN144032_c1_g1_i1	NALAP2A_HUMANLAP2A_HUMANQ	NA	NA	NA
TRINITY_DN144033_c2_g1_i6	NA	NA	NA	NA
TRINITY_DN144035_c2_g1_i8	NA	NA	NA	NA
TRINITY_DN144035_c5_g1_i2	NA	NA	NA	NA
TRINITY_DN144035_c5_g2_i2	NA	NA	NA	NA
TRINITY_DN144036_c0_g2_i1	NA	NA	NA	NA
TRINITY_DN144036_c2_g4_i1	NA	NA	NA	NA
TRINITY_DN144036_c3_g1_i5	NA	NA	NA	NA
TRINITY_DN144036_c4_g1_i4	NA	NA	NA	NA
TRINITY_DN144037_c1_g1_i1	NA	NA	NA	NA
TRINITY_DN144037_c3_g1_i15	NA	NA	NA	NA
TRINITY_DN144038_c3_g1_i1	NA	NA	NA	NA
TRINITY_DN144038_c5_g1_i1	NA	NA	NA	NA
TRINITY_DN144039_c6_g3_i1	NA	NA	NA	NA
TRINITY_DN144041_c2_g1_i1	NAZNF3_HUMANZNF3_HUMANQ	NA	NA	NA
TRINITY_DN144041_c2_g2_i11	NAZNF25_HUMANZNF25_HUMANQ	NA	NA	NA
TRINITY_DN144041_c2_g5_i1	NAZNF84_HUMANZNF84_HUMANQ	NA	NA	NA
TRINITY_DN144042_c0_g1_i1	NADESP_HUMANDESP_HUMANQ	NA	NA	NA
TRINITY_DN144044_c3_g1_i1	NA	NA	NA	NA
TRINITY_DN144044_c7_g1_i5	NA	NA	NA	NA
TRINITY_DN144044_c7_g2_i2	NA	NA	NA	NA
TRINITY_DN144045_c8_g1_i2	NA	NA	NA	NA
TRINITY_DN144046_c7_g1_i1	NAZNF19_PONABZNF19_PONABQ	NA	NA	NA
TRINITY_DN144046_c7_g2_i1	NAZN624_HUMANZN624_HUMANQ	NA	NA	NA
TRINITY_DN144047_c1_g1_i3	NA	NA	NA	NA
TRINITY_DN144048_c10_g1_i3	NA	NA	NA	NA
TRINITY_DN144048_c11_g1_i2	NA	NA	NA	NA
TRINITY_DN144048_c12_g1_i1	NA	NA	NA	NA
TRINITY_DN144049_c5_g3_i2	NA	NA	NA	NA
TRINITY_DN144050_c3_g1_i1	NA	NA	NA	NA
TRINITY_DN144050_c4_g2_i4	NA	NA	NA	NA
TRINITY_DN144050_c4_g3_i4	NAExpAA=2079PredHel=1Topology=i34-56o	NA	NA	NA
TRINITY_DN144051_c10_g1_i1	NAExpAA=2114PredHel=1Topology=i38-60o	NA	NA	NA
TRINITY_DN144051_c12_g2_i1	NA	NA	NA	NA
TRINITY_DN144051_c2_g1_i1	NA	NA	NA	NA
TRINITY_DN144051_c7_g1_i3	NA	NA	NA	NA
TRINITY_DN144052_c3_g1_i3	NA	NA	NA	NA
TRINITY_DN144053_c6_g4_i1	NA	NA	NA	NA
TRINITY_DN144054_c2_g1_i1	NA	NA	NA	NA
TRINITY_DN144054_c3_g1_i2	NATMM42_PONABTMM42_PONABQ	NA	NA	NA
TRINITY_DN144054_c5_g3_i2	NA	NA	NA	NA
TRINITY_DN144055_c6_g1_i4	NAZN551_HUMANZN551_HUMANQ	NA	NA	NA
TRINITY_DN144056_c5_g1_i1	NA	NA	NA	NA
TRINITY_DN144056_c6_g1_i8	NA	NA	NA	NA
TRINITY_DN144056_c6_g2_i1	NA	NA	NA	NA
TRINITY_DN144057_c2_g1_i5	NAPOL_KORVPOL_KORVQ	NA	NA	NA
TRINITY_DN144057_c2_g2_i4	NA	NA	NA	NA
TRINITY_DN144058_c4_g1_i1	NA	NA	NA	NA
TRINITY_DN144058_c6_g1_i1	NA	NA	NA	NA
TRINITY_DN144059_c5_g3_i1	NAZNF25_HUMANZNF25_HUMANQ	NA	NA	NA
TRINITY_DN144059_c5_g7_i2	NAZNF22_PONABZNF22_PONABQ	NA	NA	NA
TRINITY_DN144060_c2_g1_i2	NA	NA	NA	NA
TRINITY_DN144060_c4_g1_i5	NA	NA	NA	NA
TRINITY_DN144061_c1_g1_i1	NA	NA	NA	NA
TRINITY_DN144061_c2_g3_i2	NA	NA	NA	NA
TRINITY_DN144061_c3_g2_i1	NA	NA	NA	NA
TRINITY_DN144061_c4_g1_i2	NA	NA	NA	NA
TRINITY_DN144062_c3_g1_i6	NA	NA	NA	NA
TRINITY_DN144063_c4_g1_i3	NA	NA	NA	NA
TRINITY_DN144063_c5_g1_i13	NA	NA	NA	NA
TRINITY_DN144064_c5_g2_i1	NA	NA	NA	NA
TRINITY_DN144064_c7_g1_i2	NA	NA	NA	NA
TRINITY_DN144064_c7_g3_i1	NAExpAA=4321PredHel=2Topology=o5-27i34-56o	NA	NA	NA
TRINITY_DN144065_c4_g1_i1	NA	NA	NA	NA
TRINITY_DN144066_c3_g1_i1	NA	NA	NA	NA
TRINITY_DN144066_c3_g2_i4	NA	NA	NA	NA
TRINITY_DN144066_c3_g3_i1	NA	NA	NA	NA
TRINITY_DN144067_c0_g1_i3	NATPPP2_BOVINTPPP2_BOVINQ	NA	NA	NA
TRINITY_DN144068_c0_g1_i1	NALORF2_HUMANLORF2_HUMANQ	NA	NA	NA
TRINITY_DN144068_c1_g2_i2	NA	NA	NA	NA
TRINITY_DN144068_c2_g1_i1	NA	NA	NA	NA
TRINITY_DN144068_c2_g2_i3	NA	NA	NA	NA
TRINITY_DN144069_c6_g1_i1	NA	NA	NA	NA
TRINITY_DN144070_c7_g3_i1	NA	NA	NA	NA
TRINITY_DN144071_c2_g2_i3	NACRBG3_HUMANCRBG3_HUMANQ	NA	NA	NA
TRINITY_DN144072_c0_g1_i1	NA	NA	NA	NA
TRINITY_DN144072_c3_g1_i1	NA	NA	NA	NA
TRINITY_DN144074_c5_g1_i1	NATCB1_CAEBRTCB1_CAEBRQ	NA	NA	NA
TRINITY_DN144074_c7_g2_i3	NA	NA	NA	NA
TRINITY_DN144075_c2_g1_i1	NA	NA	NA	NA
TRINITY_DN144075_c3_g1_i2	NA	NA	NA	NA
TRINITY_DN144075_c4_g2_i2	NA	NA	NA	NA
TRINITY_DN144075_c5_g2_i3	NA	NA	NA	NA
TRINITY_DN144076_c14_g2_i5	NA	NA	NA	NA
TRINITY_DN144077_c3_g3_i1	NATCB1_CAEBRTCB1_CAEBRQ	NA	NA	NA
TRINITY_DN144077_c4_g1_i7	NATCB2_CAEBRTCB2_CAEBRQ	NA	NA	NA
TRINITY_DN144078_c5_g1_i1	NA	NA	NA	NA
TRINITY_DN144078_c6_g1_i1	NA	NA	NA	NA
TRINITY_DN144078_c7_g1_i1	NA	NA	NA	NA
TRINITY_DN144078_c7_g2_i2	NA	NA	NA	NA
TRINITY_DN144078_c8_g1_i3	NA	NA	NA	NA
TRINITY_DN144078_c8_g2_i1	NA	NA	NA	NA
TRINITY_DN144078_c9_g1_i2	NAExpAA=4334PredHel=2Topology=o86-108i120-142o	NA	NA	NA
TRINITY_DN144080_c6_g1_i1	NA	NA	NA	NA
TRINITY_DN144080_c6_g4_i2	NA	NA	NA	NA
TRINITY_DN144081_c12_g1_i3	NA	NA	NA	NA
TRINITY_DN144081_c12_g2_i9	NA	NA	NA	NA
TRINITY_DN144083_c2_g1_i19	NAZO6_XENLAZO6_XENLAQ	NA	NA	NA
TRINITY_DN144084_c1_g1_i1	NA	NA	NA	NA
TRINITY_DN144084_c1_g2_i1	NA	NA	NA	NA
TRINITY_DN144084_c2_g4_i2	NA	NA	NA	NA
TRINITY_DN144085_c2_g1_i1	NA	NA	NA	NA
TRINITY_DN144085_c4_g1_i1	NA	NA	NA	NA
TRINITY_DN144085_c5_g2_i5	NA	NA	NA	NA
TRINITY_DN144086_c3_g1_i21	NAZN551_HUMANZN551_HUMANQ	NA	NA	NA
TRINITY_DN144087_c1_g1_i1	NA	NA	NA	NA
TRINITY_DN144087_c6_g1_i2	NA	NA	NA	NA
TRINITY_DN144087_c7_g1_i1	NA	NA	NA	NA
TRINITY_DN144088_c1_g1_i1	NA	NA	NA	NA
TRINITY_DN144088_c4_g1_i1	NA	NA	NA	NA
TRINITY_DN144088_c4_g2_i6	NA	NA	NA	NA
TRINITY_DN144088_c5_g1_i2	NA	NA	NA	NA
TRINITY_DN144089_c5_g3_i1	NAV2116_MOUSEV2116_MOUSEQ	NA	NA	NA
TRINITY_DN144089_c5_g4_i1	NAV2R26_MOUSEV2R26_MOUSEQ	NA	NA	NA
TRINITY_DN144090_c5_g1_i3	NAZNF22_BOVINZNF22_BOVINQ	NA	NA	NA
TRINITY_DN144091_c4_g1_i1	NA	NA	NA	NA
TRINITY_DN144091_c7_g2_i1	NA	NA	NA	NA
TRINITY_DN144091_c8_g1_i1	NA	NA	NA	NA
TRINITY_DN144092_c1_g1_i1	NA	NA	NA	NA
TRINITY_DN144092_c1_g2_i1	NA	NA	NA	NA
TRINITY_DN144092_c3_g1_i2	NA	NA	NA	NA
TRINITY_DN144094_c2_g3_i1	NA	NA	NA	NA
TRINITY_DN144095_c6_g1_i2	NA	NA	NA	NA
TRINITY_DN144096_c4_g1_i1	NA	NA	NA	NA
TRINITY_DN144096_c6_g1_i2	NA	NA	NA	NA
TRINITY_DN144096_c7_g3_i1	NA	NA	NA	NA
TRINITY_DN144096_c8_g1_i1	NA	NA	NA	NA
TRINITY_DN144096_c8_g2_i2	NA	NA	NA	NA
TRINITY_DN144096_c8_g3_i1	NA	NA	NA	NA
TRINITY_DN144097_c1_g1_i1	NAYG31B_YEASTYG31B_YEASTQ	NA	NA	NA
TRINITY_DN144098_c3_g1_i1	NA	NA	NA	NA
TRINITY_DN144098_c4_g1_i5	NAPOL_MLVMSPOL_MLVMSQ	NA	NA	NA
TRINITY_DN144099_c3_g1_i2	NA	NA	NA	NA
TRINITY_DN144099_c4_g1_i5	NA	NA	NA	NA
TRINITY_DN144099_c4_g3_i1	NA	NA	NA	NA
TRINITY_DN144099_c5_g1_i1	NAExpAA=4497PredHel=2Topology=i44-66o99-121i	NA	NA	NA
TRINITY_DN144099_c5_g3_i4	NA	NA	NA	NA
TRINITY_DN144100_c3_g1_i14	NA	NA	NA	NA
TRINITY_DN144101_c1_g1_i2	NAPOL_BAEVMPOL_BAEVMQ	NA	NA	NA
TRINITY_DN144101_c1_g2_i1	NAPOL_WDSVPOL_WDSVQ	NA	NA	NA
TRINITY_DN144102_c10_g1_i2	NA	NA	NA	NA
TRINITY_DN144103_c10_g1_i3	NA	NA	NA	NA
TRINITY_DN144103_c11_g2_i3	NA	NA	NA	NA
TRINITY_DN144103_c9_g1_i2	NA	NA	NA	NA
TRINITY_DN144103_c9_g3_i1	NA	NA	NA	NA
TRINITY_DN144104_c10_g1_i4	NAZN300_HUMANZN300_HUMANQ	NA	NA	NA
TRINITY_DN144104_c11_g1_i1	NA	NA	NA	NA
TRINITY_DN144104_c11_g2_i1	NAZG57_XENLAZG57_XENLAQ	NA	NA	NA
TRINITY_DN144104_c11_g3_i1	NAZN350_BOVINZN350_BOVINQ	NA	NA	NA
TRINITY_DN144104_c12_g1_i2	NAZSCA2_MOUSEZSCA2_MOUSEQ	NA	NA	NA
TRINITY_DN144104_c6_g1_i1	NAZG48_XENLAZG48_XENLAQ	NA	NA	NA
TRINITY_DN144104_c9_g1_i2	NA	NA	NA	NA
TRINITY_DN144105_c0_g1_i5	NAYI31B_YEASTYI31B_YEASTQ	NA	NA	NA
TRINITY_DN144105_c1_g1_i5	NA	NA	NA	NA
TRINITY_DN144106_c2_g1_i1	NA	NA	NA	NA
TRINITY_DN144106_c5_g2_i1	NA	NA	NA	NA
TRINITY_DN144106_c5_g3_i1	NA	NA	NA	NA
TRINITY_DN144106_c7_g2_i3	NA	NA	NA	NA
TRINITY_DN144106_c8_g1_i5	NA	NA	NA	NA
TRINITY_DN144106_c8_g2_i4	NA	NA	NA	NA
TRINITY_DN144107_c10_g1_i5	NA	NA	NA	NA
TRINITY_DN144107_c7_g1_i1	NA	NA	NA	NA
TRINITY_DN144107_c8_g2_i1	NA	NA	NA	NA
TRINITY_DN144107_c9_g1_i2	NA	NA	NA	NA
TRINITY_DN144108_c0_g1_i1	NATCB1_CAEBRTCB1_CAEBRQ	NA	NA	NA
TRINITY_DN144108_c1_g2_i2	NATCAF_XENLATCAF_XENLAQ	NA	NA	NA
TRINITY_DN144108_c2_g1_i2	NATCAF_XENLATCAF_XENLAQ	NA	NA	NA
TRINITY_DN144108_c2_g2_i2	NATCAF_XENLATCAF_XENLAQ	NA	NA	NA
TRINITY_DN144108_c2_g3_i2	NATCAF_XENLATCAF_XENLAQ	NA	NA	NA
TRINITY_DN144110_c1_g2_i3	NA	NA	NA	NA
TRINITY_DN144111_c6_g4_i1	NA	NA	NA	NA
TRINITY_DN144112_c5_g1_i3	NA	NA	NA	NA
TRINITY_DN144112_c5_g2_i2	NA	NA	NA	NA
TRINITY_DN144112_c7_g1_i9	NA	NA	NA	NA
TRINITY_DN144113_c10_g3_i2	NA	NA	NA	NA
TRINITY_DN144113_c12_g1_i4	NA	NA	NA	NA
TRINITY_DN144113_c12_g3_i1	NA	NA	NA	NA
TRINITY_DN144114_c10_g2_i2	NA	NA	NA	NA
TRINITY_DN144114_c10_g3_i1	NATC3A_CAEELTC3A_CAEELQ	NA	NA	NA
TRINITY_DN144114_c10_g4_i1	NA	NA	NA	NA
TRINITY_DN144115_c1_g1_i2	NA	NA	NA	NA
TRINITY_DN144115_c7_g1_i4	NARBM5_XENTRRBM5_XENTRQ	NA	NA	NA
TRINITY_DN144116_c2_g1_i1	NA	NA	NA	NA
TRINITY_DN144116_c4_g1_i4	NA	NA	NA	NA
TRINITY_DN144116_c5_g1_i1	NA	NA	NA	NA
TRINITY_DN144116_c5_g3_i1	NA	NA	NA	NA
TRINITY_DN144117_c0_g1_i2	NA	NA	NA	NA
TRINITY_DN144117_c0_g2_i6	NA	NA	NA	NA
TRINITY_DN144118_c11_g1_i1	NA	NA	NA	NA
TRINITY_DN144119_c5_g1_i3	NA	NA	NA	NA
TRINITY_DN144119_c6_g1_i3	NAALAT2_XENTRALAT2_XENTRQ	NA	NA	NA
TRINITY_DN144120_c0_g2_i2	NAPOL4_DROMEPOL4_DROMEQ	NA	NA	NA
TRINITY_DN144121_c0_g1_i1	NA	NA	NA	NA
TRINITY_DN144121_c2_g1_i1	NAABCA5_HUMANABCA5_HUMANQ	NA	NA	NA
TRINITY_DN144121_c2_g2_i1	NAABC8B_MOUSEABC8B_MOUSEQ	NA	NA	NA
TRINITY_DN144121_c2_g3_i3	NAABCAA_HUMANABCAA_HUMANQ	NA	NA	NA
TRINITY_DN144121_c3_g1_i4	NAABCA8_HUMANABCA8_HUMANQ	NA	NA	NA
TRINITY_DN144121_c3_g3_i1	NA	NA	NA	NA
TRINITY_DN144121_c3_g4_i1	NAABCA5_HUMANABCA5_HUMANQ	NA	NA	NA
TRINITY_DN144122_c4_g1_i1	NA	NA	NA	NA
TRINITY_DN144122_c4_g2_i1	NA	NA	NA	NA
TRINITY_DN144123_c6_g1_i4	NA	NA	NA	NA
TRINITY_DN144123_c7_g4_i2	NAExpAA=3236PredHel=2Topology=i44-66o71-93i	NA	NA	NA
TRINITY_DN144124_c2_g1_i6	NA	NA	NA	NA
TRINITY_DN144124_c3_g2_i3	NA	NA	NA	NA
TRINITY_DN144124_c3_g3_i1	NA	NA	NA	NA
TRINITY_DN144124_c5_g1_i1	NA	NA	NA	NA
TRINITY_DN144125_c0_g1_i3	NAMYH4_PIGMYH4_PIGQ	NA	NA	NA
TRINITY_DN144125_c1_g1_i2	NAMYH13_CANLFMYH13_CANLFQ	NA	NA	NA
TRINITY_DN144125_c1_g2_i1	NAMYH3_CHICKMYH3_CHICKQ	NA	NA	NA
TRINITY_DN144125_c1_g3_i1	NAMYH6_HUMANMYH6_HUMANQ	NA	NA	NA
TRINITY_DN144125_c2_g1_i2	NAMYH4_RATMYH4_RATQ	NA	NA	NA
TRINITY_DN144125_c2_g3_i1	NAMYH7_PAPHAMYH7_PAPHAQ	NA	NA	NA
TRINITY_DN144126_c1_g1_i1	NA	NA	NA	NA
TRINITY_DN144126_c5_g1_i4	NA	NA	NA	NA
TRINITY_DN144126_c6_g1_i1	NA	NA	NA	NA
TRINITY_DN144127_c10_g1_i3	NA	NA	NA	NA
TRINITY_DN144127_c5_g1_i1	NA	NA	NA	NA
TRINITY_DN144127_c8_g1_i1	NA	NA	NA	NA
TRINITY_DN144127_c8_g2_i1	NA	NA	NA	NA
TRINITY_DN144127_c9_g1_i2	NA	NA	NA	NA
TRINITY_DN144129_c6_g1_i2	NAPOL_CERVPOL_CERVQ	NA	NA	NA
TRINITY_DN144129_c6_g4_i1	NA	NA	NA	NA
TRINITY_DN144129_c6_g5_i1	NAPOL_JSRVPOL_JSRVQ	NA	NA	NA
TRINITY_DN144131_c4_g1_i1	NAZG57_XENLAZG57_XENLAQ	NA	NA	NA
TRINITY_DN144131_c5_g1_i2	NA	NA	NA	NA
TRINITY_DN144131_c6_g1_i1	NA	NA	NA	NA
TRINITY_DN144131_c7_g1_i1	NA	NA	NA	NA
TRINITY_DN144131_c8_g1_i4	NA	NA	NA	NA
TRINITY_DN144131_c8_g2_i1	NA	NA	NA	NA
TRINITY_DN144131_c8_g3_i1	NAZG48_XENLAZG48_XENLAQ	NA	NA	NA
TRINITY_DN144132_c5_g1_i3	NA	NA	NA	NA
TRINITY_DN144132_c5_g2_i8	NA	NA	NA	NA
TRINITY_DN144133_c1_g1_i1	NAPOLX_TOBACPOLX_TOBACQ	NA	NA	NA
TRINITY_DN144134_c3_g1_i1	NA	NA	NA	NA
TRINITY_DN144135_c2_g1_i1	NA	NA	NA	NA
TRINITY_DN144135_c4_g1_i5	NA	NA	NA	NA
TRINITY_DN144136_c2_g1_i12	NAExpAA=4604PredHel=2Topology=o34-56i73-95o	NA	NA	NA
TRINITY_DN144137_c3_g2_i1	NA	NA	NA	NA
TRINITY_DN144137_c4_g1_i2	NA	NA	NA	NA
TRINITY_DN144138_c10_g1_i1	NATCB2_CAEBRTCB2_CAEBRQ	NA	NA	NA
TRINITY_DN144138_c10_g2_i2	NATC1A_CAEELTC1A_CAEELQ	NA	NA	NA
TRINITY_DN144138_c8_g1_i6	NATC3A_CAEELTC3A_CAEELQ	NA	NA	NA
TRINITY_DN144139_c1_g1_i1	NA	NA	NA	NA
TRINITY_DN144140_c0_g1_i1	NA	NA	NA	NA
TRINITY_DN144140_c6_g1_i3	NA	NA	NA	NA
TRINITY_DN144140_c6_g3_i3	NA	NA	NA	NA
TRINITY_DN144141_c2_g1_i18	NAZN551_HUMANZN551_HUMANQ	NA	NA	NA
TRINITY_DN144141_c2_g4_i1	NAZN260_HUMANZN260_HUMANQ	NA	NA	NA
TRINITY_DN144142_c3_g1_i1	NAPOL3_DROMEPOL3_DROMEQ	NA	NA	NA
TRINITY_DN144143_c2_g1_i10	NAZN418_HUMANZN418_HUMANQ	NA	NA	NA
TRINITY_DN144144_c5_g1_i2	NA	NA	NA	NA
TRINITY_DN144144_c5_g2_i1	NA	NA	NA	NA
TRINITY_DN144145_c1_g1_i6	NA	NA	NA	NA
TRINITY_DN144145_c2_g2_i1	NA	NA	NA	NA
TRINITY_DN144146_c0_g1_i1	NA	NA	NA	NA
TRINITY_DN144146_c5_g1_i16	NA	NA	NA	NA
TRINITY_DN144146_c5_g2_i3	NA	NA	NA	NA
TRINITY_DN144147_c3_g1_i1	NAExpAA=5027PredHel=2Topology=o40-62i74-96o	NA	NA	NA
TRINITY_DN144147_c4_g1_i2	NA	NA	NA	NA
TRINITY_DN144147_c5_g1_i3	NA	NA	NA	NA
TRINITY_DN144147_c5_g2_i3	NA	NA	NA	NA
TRINITY_DN144147_c6_g1_i9	NA	NA	NA	NA
TRINITY_DN144147_c6_g2_i2	NA	NA	NA	NA
TRINITY_DN144148_c17_g1_i2	NA	NA	NA	NA
TRINITY_DN144148_c17_g2_i2	NA	NA	NA	NA
TRINITY_DN144148_c18_g3_i4	NATC1A_CAEELTC1A_CAEELQ	NA	NA	NA
TRINITY_DN144148_c18_g4_i1	NA	NA	NA	NA
TRINITY_DN144149_c1_g1_i1	NA	NA	NA	NA
TRINITY_DN144149_c7_g1_i1	NA	NA	NA	NA
TRINITY_DN144149_c9_g1_i9	NA	NA	NA	NA
TRINITY_DN144149_c9_g2_i3	NA	NA	NA	NA
TRINITY_DN144150_c2_g1_i2	NA	NA	NA	NA
TRINITY_DN144150_c3_g1_i5	NA	NA	NA	NA
TRINITY_DN144150_c3_g2_i5	NAExpAA=8406PredHel=4Topology=i5-27o42-64i69-91o106-128i	NA	NA	NA
TRINITY_DN144151_c0_g1_i6	NA	NA	NA	NA
TRINITY_DN144151_c1_g1_i2	NA	NA	NA	NA
TRINITY_DN144151_c2_g2_i4	NAHA1F_CHICKHA1F_CHICKQ	NA	NA	NA
TRINITY_DN144153_c4_g1_i1	NA	NA	NA	NA
TRINITY_DN144153_c8_g1_i6	NATRI14_MOUSETRI14_MOUSEQ	NA	NA	NA
TRINITY_DN144153_c8_g2_i1	NABTNL3_HUMANBTNL3_HUMANQ	NA	NA	NA
TRINITY_DN144153_c8_g3_i1	NABT2A2_HUMANBT2A2_HUMANQ	NA	NA	NA
TRINITY_DN144153_c9_g1_i5	NATRI25_MOUSETRI25_MOUSEQ	NA	NA	NA
TRINITY_DN144154_c19_g1_i1	NA	NA	NA	NA
TRINITY_DN144155_c3_g1_i2	NA	NA	NA	NA
TRINITY_DN144155_c3_g2_i2	NA	NA	NA	NA
TRINITY_DN144155_c3_g4_i1	NA	NA	NA	NA
TRINITY_DN144156_c1_g1_i6	NA	NA	NA	NA
TRINITY_DN144157_c8_g1_i2	NAPAR14_HUMANPAR14_HUMANQ	NA	NA	NA
TRINITY_DN144157_c8_g2_i6	NAPAR14_HUMANPAR14_HUMANQ	NA	NA	NA
TRINITY_DN144157_c8_g3_i1	NA	NA	NA	NA
TRINITY_DN144157_c8_g4_i1	NA	NA	NA	NA
TRINITY_DN144157_c8_g5_i2	NAPAR14_HUMANPAR14_HUMANQ	NA	NA	NA
TRINITY_DN144158_c1_g2_i1	NA	NA	NA	NA
TRINITY_DN144158_c4_g2_i1	NA	NA	NA	NA
TRINITY_DN144158_c5_g1_i4	NAPGBD4_HUMANPGBD4_HUMANQ	NA	NA	NA
TRINITY_DN144159_c1_g1_i6	NA	NA	NA	NA
TRINITY_DN144159_c2_g1_i5	NA	NA	NA	NA
TRINITY_DN144159_c2_g2_i4	NA	NA	NA	NA
TRINITY_DN144160_c4_g1_i1	NA	NA	NA	NA
TRINITY_DN144160_c4_g3_i4	NA	NA	NA	NA
TRINITY_DN144161_c2_g1_i1	NA	NA	NA	NA
TRINITY_DN144161_c4_g1_i1	NA	NA	NA	NA
TRINITY_DN144161_c4_g2_i2	NA	NA	NA	NA
TRINITY_DN144161_c4_g3_i1	NA	NA	NA	NA
TRINITY_DN144162_c6_g1_i1	NA	NA	NA	NA
TRINITY_DN144162_c6_g2_i1	NA	NA	NA	NA
TRINITY_DN144162_c6_g3_i1	NA	NA	NA	NA
TRINITY_DN144163_c0_g1_i2	NA	NA	NA	NA
TRINITY_DN144163_c5_g1_i3	NA	NA	NA	NA
TRINITY_DN144163_c6_g1_i7	NA	NA	NA	NA
TRINITY_DN144163_c6_g2_i1	NA	NA	NA	NA
TRINITY_DN144165_c1_g1_i2	NA	NA	NA	NA
TRINITY_DN144165_c3_g2_i3	NA	NA	NA	NA
TRINITY_DN144166_c1_g1_i1	NA	NA	NA	NA
TRINITY_DN144166_c3_g1_i5	NAExpAA=3225PredHel=1Topology=o15-37i	NA	NA	NA
TRINITY_DN144166_c4_g1_i1	NA	NA	NA	NA
TRINITY_DN144167_c3_g2_i1	NA	NA	NA	NA
TRINITY_DN144167_c6_g1_i3	NA	NA	NA	NA
TRINITY_DN144167_c7_g1_i3	NA	NA	NA	NA
TRINITY_DN144168_c1_g1_i2	NAAGM1_HUMANAGM1_HUMANQ	NA	NA	NA
TRINITY_DN144168_c4_g2_i2	NA	NA	NA	NA
TRINITY_DN144168_c4_g3_i2	NA	NA	NA	NA
TRINITY_DN144169_c0_g1_i10	NARINI_PIGRINI_PIGQ	NA	NA	NA
TRINITY_DN144170_c2_g1_i1	NAZNF10_HUMANZNF10_HUMANQ	NA	NA	NA
TRINITY_DN144170_c5_g1_i1	NAZO22_XENLAZO22_XENLAQ	NA	NA	NA
TRINITY_DN144170_c6_g1_i1	NAZO61_XENLAZO61_XENLAQ	NA	NA	NA
TRINITY_DN144170_c7_g4_i1	NAZG17_XENLAZG17_XENLAQ	NA	NA	NA
TRINITY_DN144172_c4_g1_i19	NAZG71_XENLAZG71_XENLAQ	NA	NA	NA
TRINITY_DN144173_c9_g2_i3	NAExpAA=2048PredHel=1Topology=o4-26i	NA	NA	NA
TRINITY_DN144173_c9_g3_i2	NA	NA	NA	NA
TRINITY_DN144174_c3_g2_i1	NAZN773_HUMANZN773_HUMANQ	NA	NA	NA
TRINITY_DN144174_c3_g4_i2	NAZIK1_MOUSEZIK1_MOUSEQ	NA	NA	NA
TRINITY_DN144175_c4_g1_i2	NA	NA	NA	NA
TRINITY_DN144175_c7_g2_i1	NA	NA	NA	NA
TRINITY_DN144176_c10_g1_i2	NA	NA	NA	NA
TRINITY_DN144176_c7_g1_i1	NA	NA	NA	NA
TRINITY_DN144177_c9_g1_i3	NA	NA	NA	NA
TRINITY_DN144177_c9_g3_i2	NA	NA	NA	NA
TRINITY_DN144178_c0_g1_i1	NA	NA	NA	NA
TRINITY_DN144178_c1_g1_i1	NA	NA	NA	NA
TRINITY_DN144178_c2_g1_i2	NAExpAA=4352PredHel=2Topology=i21-43o68-90i	NA	NA	NA
TRINITY_DN144178_c2_g2_i1	NA	NA	NA	NA
TRINITY_DN144179_c0_g1_i23	NABT2A2_HUMANBT2A2_HUMANQ	NA	NA	NA
TRINITY_DN144181_c7_g1_i2	NA	NA	NA	NA
TRINITY_DN144181_c8_g2_i3	NA	NA	NA	NA
TRINITY_DN144181_c9_g1_i3	NA	NA	NA	NA
TRINITY_DN144182_c4_g1_i1	NA	NA	NA	NA
