stage	sb	ID	Fa	trans	dnds	dn	ds
any	unbias	any_unbias	NA	TRINITY_DN126116_c1_g1_i1	0.0709	0.1115	1.5743
any	unbias	any_unbias	NA	TRINITY_DN126124_c2_g1_i1	0.2212	0.2015	0.9111
any	unbias	any_unbias	NA	TRINITY_DN126132_c7_g2_i3	0.1893	0.1802	0.9518
any	unbias	any_unbias	NA	TRINITY_DN126172_c3_g1_i10	0.0397	0.0611	1.5369
any	unbias	any_unbias	NA	TRINITY_DN126174_c0_g1_i1	0.042	0.071	1.6912
any	unbias	any_unbias	NA	TRINITY_DN126205_c0_g2_i7	0.2548	0.3092	1.2136
any	unbias	any_unbias	NA	TRINITY_DN126210_c0_g1_i2	0.0861	0.14	1.6253
any	unbias	any_unbias	NA	TRINITY_DN126212_c0_g1_i2	0.1077	0.1522	1.4131
any	unbias	any_unbias	NA	TRINITY_DN126231_c0_g2_i5	0.0469	0.0762	1.6242
any	unbias	any_unbias	NA	TRINITY_DN126241_c2_g1_i2	0.0953	0.1776	1.8633
any	unbias	any_unbias	NA	TRINITY_DN126242_c3_g2_i2	0.0302	0.0365	1.2102
any	unbias	any_unbias	NA	TRINITY_DN126252_c3_g2_i1	0.1133	0.1622	1.4313
any	unbias	any_unbias	NA	TRINITY_DN126302_c2_g1_i2	0.1302	0.2602	1.9988
any	unbias	any_unbias	NA	TRINITY_DN126314_c0_g1_i1	0.0558	0.0683	1.2246
any	unbias	any_unbias	NA	TRINITY_DN126332_c3_g1_i2	0.0716	0.1403	1.9581
any	unbias	any_unbias	NA	TRINITY_DN126339_c6_g1_i4	0.0323	0.0569	1.7604
any	unbias	any_unbias	NA	TRINITY_DN126348_c0_g1_i1	0.0681	0.0962	1.4124
any	unbias	any_unbias	NA	TRINITY_DN126357_c0_g1_i4	0.0162	0.0243	1.5015
any	unbias	any_unbias	NA	TRINITY_DN126357_c1_g2_i1	0.0291	0.0564	1.9339
any	unbias	any_unbias	NA	TRINITY_DN126435_c0_g1_i2	0.001	0.002	1.9501
any	unbias	any_unbias	NA	TRINITY_DN126514_c4_g2_i2	0.1097	0.1894	1.7262
any	unbias	any_unbias	NA	TRINITY_DN126518_c1_g2_i1	0.0908	0.1481	1.63
any	unbias	any_unbias	NA	TRINITY_DN126522_c7_g1_i4	0.0085	0.0158	1.8712
any	unbias	any_unbias	NA	TRINITY_DN126531_c0_g2_i1	0.0303	0.0444	1.4617
any	unbias	any_unbias	NA	TRINITY_DN126533_c1_g4_i1	0.0629	0.1139	1.8105
any	unbias	any_unbias	NA	TRINITY_DN126542_c0_g5_i2	0.0201	0.0341	1.6965
any	unbias	any_unbias	NA	TRINITY_DN126543_c3_g1_i1	0.1829	0.218	1.1923
any	unbias	any_unbias	NA	TRINITY_DN126607_c1_g2_i3	0.0743	0.1279	1.7223
any	unbias	any_unbias	NA	TRINITY_DN126623_c2_g3_i2	0.0878	0.1218	1.3883
any	unbias	any_unbias	NA	TRINITY_DN126630_c2_g1_i4	0.0282	0.0544	1.9295
any	unbias	any_unbias	NA	TRINITY_DN126634_c2_g1_i4	0.0881	0.1254	1.4232
any	unbias	any_unbias	NA	TRINITY_DN126657_c0_g1_i5	0.0816	0.1503	1.8425
any	unbias	any_unbias	NA	TRINITY_DN126694_c2_g4_i1	0.0231	0.0428	1.852
any	unbias	any_unbias	NA	TRINITY_DN126707_c1_g1_i1	0.0506	0.0997	1.9714
any	unbias	any_unbias	NA	TRINITY_DN126709_c0_g1_i1	0.0675	0.1048	1.5519
any	unbias	any_unbias	NA	TRINITY_DN126736_c3_g2_i5	0.1408	0.1415	1.0051
any	unbias	any_unbias	NA	TRINITY_DN126761_c1_g1_i2	0.0476	0.0857	1.8011
any	unbias	any_unbias	NA	TRINITY_DN126798_c8_g1_i3	0.0981	0.1642	1.6731
any	unbias	any_unbias	NA	TRINITY_DN126839_c6_g1_i2	0.1148	0.2182	1.9009
any	unbias	any_unbias	NA	TRINITY_DN126865_c1_g4_i1	0.1228	0.2141	1.7432
any	unbias	any_unbias	NA	TRINITY_DN126884_c2_g1_i2	0.0579	0.0887	1.532
any	unbias	any_unbias	NA	TRINITY_DN126889_c0_g1_i2	0.1269	0.17	1.3397
any	unbias	any_unbias	NA	TRINITY_DN126901_c0_g1_i3	0.1242	0.1007	0.8107
any	unbias	any_unbias	NA	TRINITY_DN126905_c6_g1_i2	0.0786	0.1436	1.8274
any	unbias	any_unbias	NA	TRINITY_DN126922_c2_g1_i3	0.1203	0.1967	1.6341
any	unbias	any_unbias	NA	TRINITY_DN126936_c2_g4_i1	0.1263	0.1944	1.5391
any	unbias	any_unbias	NA	TRINITY_DN126959_c2_g1_i2	0.0838	0.1572	1.8762
any	unbias	any_unbias	NA	TRINITY_DN127011_c7_g1_i2	0.0761	0.1477	1.9409
any	unbias	any_unbias	NA	TRINITY_DN127023_c1_g1_i8	0.1584	0.1868	1.1794
any	unbias	any_unbias	NA	TRINITY_DN127026_c3_g1_i1	0.1512	0.2809	1.8571
any	unbias	any_unbias	NA	TRINITY_DN127055_c0_g2_i3	0.073	0.1202	1.6472
any	unbias	any_unbias	NA	TRINITY_DN127075_c1_g1_i4	0.0286	0.042	1.4678
any	unbias	any_unbias	NA	TRINITY_DN127086_c4_g2_i1	0.087	0.1146	1.3179
any	unbias	any_unbias	NA	TRINITY_DN127096_c7_g1_i1	0.0443	0.0833	1.8799
any	unbias	any_unbias	NA	TRINITY_DN127124_c0_g1_i6	0.0523	0.055	1.0512
any	unbias	any_unbias	NA	TRINITY_DN127149_c1_g2_i3	0.0668	0.1036	1.5509
any	unbias	any_unbias	NA	TRINITY_DN127157_c3_g1_i2	0.1021	0.1361	1.3328
any	unbias	any_unbias	NA	TRINITY_DN127159_c1_g1_i2	0.0668	0.1327	1.9856
any	unbias	any_unbias	NA	TRINITY_DN127210_c6_g1_i5	0.0114	0.0228	1.992
any	unbias	any_unbias	NA	TRINITY_DN127264_c0_g3_i2	0.06	0.1015	1.6922
any	unbias	any_unbias	NA	TRINITY_DN127287_c2_g3_i3	0.081	0.1182	1.458
any	unbias	any_unbias	NA	TRINITY_DN127306_c5_g1_i3	0.3122	0.4429	1.4186
any	unbias	any_unbias	NA	TRINITY_DN127350_c3_g2_i1	0.0255	0.0141	0.5512
any	unbias	any_unbias	NA	TRINITY_DN127354_c3_g2_i3	0.0631	0.0835	1.3225
any	unbias	any_unbias	NA	TRINITY_DN127363_c1_g1_i5	0.0039	0.0043	1.1144
any	unbias	any_unbias	NA	TRINITY_DN127373_c3_g1_i2	0.0409	0.0775	1.896
any	unbias	any_unbias	NA	TRINITY_DN127380_c2_g1_i1	0.0865	0.1706	1.972
any	unbias	any_unbias	NA	TRINITY_DN127384_c8_g1_i1	0.0627	0.1252	1.9972
any	unbias	any_unbias	NA	TRINITY_DN127462_c2_g2_i4	0.2871	0.3343	1.1641
any	unbias	any_unbias	NA	TRINITY_DN127472_c5_g1_i5	0.0501	0.0788	1.5732
any	unbias	any_unbias	NA	TRINITY_DN127497_c0_g1_i1	0.1759	0.203	1.1543
any	unbias	any_unbias	NA	TRINITY_DN127508_c4_g2_i2	0.0666	0.0965	1.448
any	unbias	any_unbias	NA	TRINITY_DN127514_c3_g1_i1	0.1071	0.1502	1.4018
any	unbias	any_unbias	NA	TRINITY_DN127524_c3_g2_i2	0.0863	0.1418	1.6419
any	unbias	any_unbias	NA	TRINITY_DN127536_c1_g1_i3	0.0486	0.0921	1.8955
any	unbias	any_unbias	NA	TRINITY_DN127553_c0_g1_i2	0.0379	0.0744	1.9645
any	unbias	any_unbias	NA	TRINITY_DN127566_c4_g1_i2	0.6078	1.0159	1.6715
any	unbias	any_unbias	NA	TRINITY_DN127575_c1_g2_i15	0.0227	0.0401	1.7684
any	unbias	any_unbias	NA	TRINITY_DN127587_c0_g2_i9	0.1075	0.1145	1.0644
any	unbias	any_unbias	NA	TRINITY_DN127597_c3_g1_i8	0.025	0.0453	1.8089
any	unbias	any_unbias	NA	TRINITY_DN127603_c3_g1_i6	0.0138	0.0166	1.2004
any	unbias	any_unbias	NA	TRINITY_DN127710_c1_g2_i3	0.0496	0.0522	1.0531
any	unbias	any_unbias	NA	TRINITY_DN127747_c1_g1_i3	0.0325	0.0403	1.2423
any	unbias	any_unbias	NA	TRINITY_DN127761_c3_g2_i6	0.098	0.1668	1.7023
any	unbias	any_unbias	NA	TRINITY_DN127762_c2_g1_i1	0.0116	0.0195	1.6868
any	unbias	any_unbias	NA	TRINITY_DN127766_c3_g1_i9	0.1279	0.1241	0.9702
any	unbias	any_unbias	NA	TRINITY_DN127781_c1_g2_i1	0.087	0.1443	1.658
any	unbias	any_unbias	NA	TRINITY_DN127797_c8_g1_i2	0.0137	0.0247	1.8001
any	unbias	any_unbias	NA	TRINITY_DN127822_c7_g1_i2	0.0127	0.0222	1.7495
any	unbias	any_unbias	NA	TRINITY_DN127828_c0_g2_i1	0.0035	0.0056	1.5713
any	unbias	any_unbias	NA	TRINITY_DN127832_c1_g1_i2	0.0545	0.0344	0.6319
any	unbias	any_unbias	NA	TRINITY_DN127869_c0_g1_i1	0.1405	0.1943	1.3831
any	unbias	any_unbias	NA	TRINITY_DN127894_c1_g3_i2	0.1837	0.3161	1.7211
any	unbias	any_unbias	NA	TRINITY_DN127902_c0_g1_i1	0.0506	0.0625	1.2343
any	unbias	any_unbias	NA	TRINITY_DN127914_c0_g1_i6	0.0842	0.1495	1.7748
any	unbias	any_unbias	NA	TRINITY_DN127932_c1_g1_i1	0.1491	0.2957	1.9831
any	unbias	any_unbias	NA	TRINITY_DN127954_c0_g1_i2	0.0285	0.0475	1.6645
any	unbias	any_unbias	NA	TRINITY_DN127956_c0_g2_i8	0.0424	0.0453	1.0693
any	unbias	any_unbias	NA	TRINITY_DN127957_c1_g1_i1	0.1913	0.3324	1.7373
any	unbias	any_unbias	NA	TRINITY_DN127988_c6_g1_i1	0.0059	0.0057	0.9759
any	unbias	any_unbias	NA	TRINITY_DN128021_c3_g1_i6	0.0671	0.1119	1.6681
any	unbias	any_unbias	NA	TRINITY_DN128028_c1_g1_i2	0.0776	0.1149	1.4799
any	unbias	any_unbias	NA	TRINITY_DN128078_c1_g2_i1	0.0204	0.034	1.6715
any	unbias	any_unbias	NA	TRINITY_DN128080_c9_g3_i2	0.001	0.0003	0.3499
any	unbias	any_unbias	NA	TRINITY_DN128110_c0_g2_i1	0.1043	0.2034	1.9498
any	unbias	any_unbias	NA	TRINITY_DN128149_c0_g1_i1	0.0478	0.0814	1.7039
any	unbias	any_unbias	NA	TRINITY_DN128181_c1_g1_i6	0.0911	0.1551	1.7024
any	unbias	any_unbias	NA	TRINITY_DN128220_c1_g1_i1	0.0526	0.0783	1.4874
any	unbias	any_unbias	NA	TRINITY_DN128239_c3_g1_i1	0.0477	0.0768	1.6092
any	unbias	any_unbias	NA	TRINITY_DN128239_c6_g1_i2	0.2769	0.299	1.0799
any	unbias	any_unbias	NA	TRINITY_DN128251_c4_g1_i2	0.1251	0.2014	1.6105
any	unbias	any_unbias	NA	TRINITY_DN128326_c2_g1_i1	0.0397	0.0695	1.7481
any	unbias	any_unbias	NA	TRINITY_DN128326_c3_g1_i5	0.0903	0.1617	1.791
any	unbias	any_unbias	NA	TRINITY_DN128331_c0_g1_i1	0.0564	0.1005	1.7822
any	unbias	any_unbias	NA	TRINITY_DN128339_c1_g1_i1	0.0383	0.0641	1.6731
any	unbias	any_unbias	NA	TRINITY_DN128340_c0_g2_i2	0.1271	0.2392	1.8814
any	unbias	any_unbias	NA	TRINITY_DN128343_c3_g2_i2	0.0472	0.0736	1.5594
any	unbias	any_unbias	NA	TRINITY_DN128364_c0_g1_i3	0.0331	0.0459	1.3863
any	unbias	any_unbias	NA	TRINITY_DN128365_c0_g1_i2	0.0654	0.1201	1.8356
any	unbias	any_unbias	NA	TRINITY_DN128391_c4_g1_i4	0.0684	0.079	1.156
any	unbias	any_unbias	NA	TRINITY_DN128479_c6_g2_i2	0.0799	0.1038	1.2988
any	unbias	any_unbias	NA	TRINITY_DN128482_c1_g3_i2	0.0977	0.1912	1.957
any	unbias	any_unbias	NA	TRINITY_DN128486_c0_g1_i5	0.0486	0.0645	1.3272
any	unbias	any_unbias	NA	TRINITY_DN128487_c7_g1_i1	0.053	0.0909	1.7144
any	unbias	any_unbias	NA	TRINITY_DN128584_c3_g1_i2	0.0313	0.0305	0.9746
any	unbias	any_unbias	NA	TRINITY_DN128587_c4_g1_i2	0.0325	0.0536	1.6475
any	unbias	any_unbias	NA	TRINITY_DN128642_c6_g1_i6	0.0464	0.084	1.8093
any	unbias	any_unbias	NA	TRINITY_DN128656_c1_g2_i3	0.001	0.0018	1.795
any	unbias	any_unbias	NA	TRINITY_DN128682_c0_g1_i2	0.0637	0.0919	1.444
any	unbias	any_unbias	NA	TRINITY_DN128685_c0_g1_i1	0.0525	0.0979	1.8662
any	unbias	any_unbias	NA	TRINITY_DN128708_c6_g1_i1	0.0451	0.0902	1.9986
any	unbias	any_unbias	NA	TRINITY_DN128713_c4_g1_i1	0.0153	0.0243	1.5945
any	unbias	any_unbias	NA	TRINITY_DN128732_c0_g1_i3	0.0455	0.074	1.6256
any	unbias	any_unbias	NA	TRINITY_DN128740_c6_g5_i1	0.058	0.0704	1.213
any	unbias	any_unbias	NA	TRINITY_DN128757_c3_g1_i1	0.0029	0.0042	1.4619
any	unbias	any_unbias	NA	TRINITY_DN128813_c0_g1_i1	0.0156	0.0189	1.2107
any	unbias	any_unbias	NA	TRINITY_DN128823_c1_g2_i2	0.0429	0.0727	1.6938
any	unbias	any_unbias	NA	TRINITY_DN128844_c7_g1_i2	0.0218	0.0139	0.6383
any	unbias	any_unbias	NA	TRINITY_DN128862_c4_g1_i2	0.0567	0.0819	1.4455
any	unbias	any_unbias	NA	TRINITY_DN128874_c5_g4_i1	0.1762	0.2733	1.5512
any	unbias	any_unbias	NA	TRINITY_DN128884_c3_g1_i6	0.1928	0.2002	1.0388
any	unbias	any_unbias	NA	TRINITY_DN128919_c0_g1_i1	0.0456	0.0793	1.7411
any	unbias	any_unbias	NA	TRINITY_DN128945_c5_g1_i5	0.1138	0.1604	1.4095
any	unbias	any_unbias	NA	TRINITY_DN128967_c0_g1_i2	0.0287	0.0445	1.5491
any	unbias	any_unbias	NA	TRINITY_DN128971_c8_g1_i7	0.1121	0.148	1.3198
any	unbias	any_unbias	NA	TRINITY_DN128972_c3_g4_i1	0.1368	0.2432	1.7777
any	unbias	any_unbias	NA	TRINITY_DN128973_c2_g1_i1	0.1189	0.192	1.6149
any	unbias	any_unbias	NA	TRINITY_DN129011_c5_g1_i4	0.1137	0.2124	1.8673
any	unbias	any_unbias	NA	TRINITY_DN129027_c1_g3_i4	0.0582	0.0929	1.5951
any	unbias	any_unbias	NA	TRINITY_DN129079_c4_g2_i1	0.0888	0.1478	1.6639
any	unbias	any_unbias	NA	TRINITY_DN129145_c1_g1_i1	0.1091	0.191	1.7516
any	unbias	any_unbias	NA	TRINITY_DN129186_c3_g2_i1	0.0473	0.073	1.5432
any	unbias	any_unbias	NA	TRINITY_DN129194_c1_g1_i8	0.1022	0.1475	1.4437
any	unbias	any_unbias	NA	TRINITY_DN129216_c4_g1_i3	0.0147	0.0168	1.1472
any	unbias	any_unbias	NA	TRINITY_DN129236_c5_g1_i2	0.0041	0.0064	1.5608
any	unbias	any_unbias	NA	TRINITY_DN129244_c1_g1_i2	0.3509	0.3551	1.0121
any	unbias	any_unbias	NA	TRINITY_DN129250_c0_g1_i1	0.1176	0.1859	1.5806
any	unbias	any_unbias	NA	TRINITY_DN129269_c5_g2_i2	0.0579	0.111	1.9168
any	unbias	any_unbias	NA	TRINITY_DN129275_c4_g4_i10	0.0546	0.0802	1.4674
any	unbias	any_unbias	NA	TRINITY_DN129327_c0_g1_i3	0.1094	0.159	1.4528
any	unbias	any_unbias	NA	TRINITY_DN129341_c1_g1_i1	0.0561	0.1086	1.9341
any	unbias	any_unbias	NA	TRINITY_DN129344_c4_g1_i5	0.0188	0.0269	1.4263
any	unbias	any_unbias	NA	TRINITY_DN129360_c1_g3_i11	0.0881	0.0718	0.815
any	unbias	any_unbias	NA	TRINITY_DN129370_c5_g1_i2	0.1251	0.2156	1.7233
any	unbias	any_unbias	NA	TRINITY_DN129371_c1_g2_i3	0.0747	0.1212	1.6231
any	unbias	any_unbias	NA	TRINITY_DN129381_c1_g1_i2	0.1435	0.1482	1.0328
any	unbias	any_unbias	NA	TRINITY_DN129386_c0_g1_i1	0.0425	0.0745	1.7541
any	unbias	any_unbias	NA	TRINITY_DN129396_c5_g1_i3	0.0813	0.1497	1.8399
any	unbias	any_unbias	NA	TRINITY_DN129404_c0_g3_i3	0.0481	0.0517	1.0757
any	unbias	any_unbias	NA	TRINITY_DN129441_c2_g2_i3	0.0581	0.1102	1.8974
any	unbias	any_unbias	NA	TRINITY_DN129444_c3_g1_i3	0.0611	0.0569	0.9312
any	unbias	any_unbias	NA	TRINITY_DN129455_c2_g2_i5	0.2757	0.5089	1.8461
any	unbias	any_unbias	NA	TRINITY_DN129466_c0_g2_i1	0.1249	0.2023	1.6201
any	unbias	any_unbias	NA	TRINITY_DN129512_c3_g1_i2	0.0233	0.0294	1.2591
any	unbias	any_unbias	NA	TRINITY_DN129520_c2_g2_i2	0.1152	0.2213	1.9204
any	unbias	any_unbias	NA	TRINITY_DN129562_c3_g2_i3	0.0866	0.1316	1.5198
any	unbias	any_unbias	NA	TRINITY_DN129583_c0_g2_i2	0.0495	0.0957	1.9345
any	unbias	any_unbias	NA	TRINITY_DN129600_c3_g1_i2	0.034	0.0406	1.1958
any	unbias	any_unbias	NA	TRINITY_DN129610_c2_g4_i1	0.0459	0.077	1.6783
any	unbias	any_unbias	NA	TRINITY_DN129653_c2_g2_i3	0.1722	0.2515	1.4603
any	unbias	any_unbias	NA	TRINITY_DN129666_c1_g1_i2	0.0341	0.0624	1.8288
any	unbias	any_unbias	NA	TRINITY_DN129667_c0_g1_i4	0.1604	0.1974	1.2306
any	unbias	any_unbias	NA	TRINITY_DN129675_c0_g1_i1	0.0706	0.0963	1.3645
any	unbias	any_unbias	NA	TRINITY_DN129683_c0_g1_i1	0.1571	0.2054	1.3072
any	unbias	any_unbias	NA	TRINITY_DN129685_c2_g1_i2	0.1066	0.177	1.661
any	unbias	any_unbias	NA	TRINITY_DN129690_c1_g1_i3	0.0526	0.0782	1.4864
any	unbias	any_unbias	NA	TRINITY_DN129702_c0_g1_i2	0.0032	0.0024	0.7491
any	unbias	any_unbias	NA	TRINITY_DN129714_c0_g2_i1	0.0648	0.1152	1.7774
any	unbias	any_unbias	NA	TRINITY_DN129729_c1_g1_i2	0.0135	0.0226	1.6718
any	unbias	any_unbias	NA	TRINITY_DN129840_c1_g3_i4	0.0468	0.0458	0.9784
any	unbias	any_unbias	NA	TRINITY_DN129846_c11_g1_i6	0.0848	0.1273	1.5013
any	unbias	any_unbias	NA	TRINITY_DN129854_c6_g1_i1	0.0953	0.1532	1.6079
any	unbias	any_unbias	NA	TRINITY_DN129859_c2_g1_i3	0.0424	0.0732	1.7284
any	unbias	any_unbias	NA	TRINITY_DN129860_c4_g1_i3	0.0491	0.065	1.3248
any	unbias	any_unbias	NA	TRINITY_DN129870_c2_g1_i11	0.0602	0.1046	1.7377
any	unbias	any_unbias	NA	TRINITY_DN129885_c0_g1_i1	0.067	0.096	1.4327
any	unbias	any_unbias	NA	TRINITY_DN129896_c1_g2_i2	0.0896	0.0788	0.8803
any	unbias	any_unbias	NA	TRINITY_DN129898_c1_g1_i1	0.0479	0.0642	1.3396
any	unbias	any_unbias	NA	TRINITY_DN129905_c3_g2_i7	0.0556	0.0975	1.7531
any	unbias	any_unbias	NA	TRINITY_DN129908_c0_g1_i2	0.249	0.3403	1.3667
any	unbias	any_unbias	NA	TRINITY_DN129916_c0_g1_i2	0.0708	0.1405	1.9854
any	unbias	any_unbias	NA	TRINITY_DN129960_c4_g1_i1	0.1114	0.1686	1.5138
any	unbias	any_unbias	NA	TRINITY_DN129989_c4_g2_i2	0.0119	0.0191	1.6126
any	unbias	any_unbias	NA	TRINITY_DN130001_c0_g1_i1	0.0934	0.1764	1.8898
any	unbias	any_unbias	NA	TRINITY_DN130032_c1_g1_i1	0.0857	0.1654	1.9299
any	unbias	any_unbias	NA	TRINITY_DN130057_c5_g4_i3	0.0249	0.0229	0.9192
any	unbias	any_unbias	NA	TRINITY_DN130068_c2_g1_i1	0.0767	0.1446	1.8842
any	unbias	any_unbias	NA	TRINITY_DN130098_c0_g1_i4	0.0168	0.0237	1.4106
any	unbias	any_unbias	NA	TRINITY_DN130114_c11_g1_i4	0.125	0.1693	1.3545
any	unbias	any_unbias	NA	TRINITY_DN130126_c7_g1_i5	0.0433	0.0865	1.9995
any	unbias	any_unbias	NA	TRINITY_DN130152_c1_g1_i1	0.0369	0.0534	1.4481
any	unbias	any_unbias	NA	TRINITY_DN130166_c0_g1_i4	0.0613	0.1154	1.8809
any	unbias	any_unbias	NA	TRINITY_DN130172_c1_g1_i5	0.1137	0.2038	1.7918
any	unbias	any_unbias	NA	TRINITY_DN130175_c4_g1_i2	0.0393	0.0573	1.4584
any	unbias	any_unbias	NA	TRINITY_DN130215_c0_g1_i1	0.0453	0.0621	1.3722
any	unbias	any_unbias	NA	TRINITY_DN130222_c1_g3_i4	0.0264	0.0394	1.4916
any	unbias	any_unbias	NA	TRINITY_DN130249_c5_g1_i12	0.0085	0.0093	1.0946
any	unbias	any_unbias	NA	TRINITY_DN130253_c5_g1_i4	0.0116	0.0222	1.9123
any	unbias	any_unbias	NA	TRINITY_DN130257_c2_g1_i1	0.0561	0.0991	1.7672
any	unbias	any_unbias	NA	TRINITY_DN130282_c1_g1_i1	0.047	0.0689	1.4661
any	unbias	any_unbias	NA	TRINITY_DN130284_c0_g2_i1	0.0788	0.1501	1.9062
any	unbias	any_unbias	NA	TRINITY_DN130285_c4_g1_i2	0.071	0.1125	1.584
any	unbias	any_unbias	NA	TRINITY_DN130294_c0_g3_i3	0.0999	0.1708	1.709
any	unbias	any_unbias	NA	TRINITY_DN130332_c5_g1_i2	0.1927	0.3514	1.8236
any	unbias	any_unbias	NA	TRINITY_DN130352_c0_g1_i1	0.3235	0.4356	1.3463
any	unbias	any_unbias	NA	TRINITY_DN130356_c1_g1_i2	0.0336	0.0534	1.5916
any	unbias	any_unbias	NA	TRINITY_DN130373_c1_g2_i4	0.0216	0.0306	1.4165
any	unbias	any_unbias	NA	TRINITY_DN130374_c6_g1_i2	0.0699	0.1355	1.9379
any	unbias	any_unbias	NA	TRINITY_DN130407_c0_g1_i2	0.0242	0.0274	1.1324
any	unbias	any_unbias	NA	TRINITY_DN130421_c1_g1_i5	0.0555	0.0915	1.6472
any	unbias	any_unbias	NA	TRINITY_DN130422_c5_g1_i2	0.0737	0.1361	1.847
any	unbias	any_unbias	NA	TRINITY_DN130438_c3_g2_i1	0.0155	0.0241	1.5524
any	unbias	any_unbias	NA	TRINITY_DN130440_c3_g1_i5	0.0875	0.1585	1.8108
any	unbias	any_unbias	NA	TRINITY_DN130445_c2_g2_i5	0.1268	0.1505	1.1864
any	unbias	any_unbias	NA	TRINITY_DN130456_c0_g1_i1	0.0277	0.0551	1.9887
any	unbias	any_unbias	NA	TRINITY_DN130458_c4_g2_i4	0.063	0.1087	1.7247
any	unbias	any_unbias	NA	TRINITY_DN130489_c0_g1_i1	0.1284	0.2239	1.7441
any	unbias	any_unbias	NA	TRINITY_DN130491_c2_g1_i1	0.1572	0.241	1.5325
any	unbias	any_unbias	NA	TRINITY_DN130500_c3_g1_i2	0.1199	0.2203	1.8373
any	unbias	any_unbias	NA	TRINITY_DN130526_c3_g2_i1	0.0453	0.0616	1.3601
any	unbias	any_unbias	NA	TRINITY_DN130529_c2_g1_i1	0.2264	0.4433	1.9578
any	unbias	any_unbias	NA	TRINITY_DN130541_c6_g1_i1	0.0511	0.0562	1.1006
any	unbias	any_unbias	NA	TRINITY_DN130543_c3_g1_i8	0.0474	0.0853	1.7996
any	unbias	any_unbias	NA	TRINITY_DN130546_c4_g1_i2	0.0334	0.064	1.9161
any	unbias	any_unbias	NA	TRINITY_DN130562_c5_g4_i1	0.0427	0.0736	1.7236
any	unbias	any_unbias	NA	TRINITY_DN130596_c6_g1_i2	0.0312	0.036	1.1557
any	unbias	any_unbias	NA	TRINITY_DN130622_c0_g1_i3	0.112	0.1533	1.3692
any	unbias	any_unbias	NA	TRINITY_DN130695_c0_g1_i3	0.0425	0.0831	1.9548
any	unbias	any_unbias	NA	TRINITY_DN130728_c2_g1_i8	0.2745	0.4662	1.6979
any	unbias	any_unbias	NA	TRINITY_DN130740_c2_g1_i1	0.1313	0.2112	1.6086
any	unbias	any_unbias	NA	TRINITY_DN130748_c5_g6_i1	0.0659	0.1245	1.8895
any	unbias	any_unbias	NA	TRINITY_DN130767_c2_g2_i3	0.0042	0.0081	1.9449
any	unbias	any_unbias	NA	TRINITY_DN130808_c4_g1_i8	0.0181	0.0225	1.2428
any	unbias	any_unbias	NA	TRINITY_DN130840_c0_g1_i1	0.0388	0.0559	1.4431
any	unbias	any_unbias	NA	TRINITY_DN130858_c3_g1_i4	0.1187	0.2186	1.8413
any	unbias	any_unbias	NA	TRINITY_DN130860_c0_g1_i2	0.0254	0.0398	1.5667
any	unbias	any_unbias	NA	TRINITY_DN130869_c2_g2_i1	0.0135	0.027	1.9908
any	unbias	any_unbias	NA	TRINITY_DN130871_c2_g1_i1	0.0367	0.0658	1.7904
any	unbias	any_unbias	NA	TRINITY_DN130872_c0_g1_i1	0.0539	0.1023	1.8966
any	unbias	any_unbias	NA	TRINITY_DN130889_c1_g1_i2	0.043	0.0655	1.5211
any	unbias	any_unbias	NA	TRINITY_DN130893_c1_g1_i9	0.089	0.1693	1.9029
any	unbias	any_unbias	NA	TRINITY_DN130917_c0_g3_i2	0.0205	0.0389	1.8957
any	unbias	any_unbias	NA	TRINITY_DN130937_c9_g1_i8	0.077	0.1312	1.7032
any	unbias	any_unbias	NA	TRINITY_DN130942_c2_g1_i3	0.0835	0.1123	1.346
any	unbias	any_unbias	NA	TRINITY_DN130980_c1_g2_i2	0.0124	0.0244	1.9609
any	unbias	any_unbias	NA	TRINITY_DN130983_c2_g1_i2	0.0853	0.1485	1.7407
any	unbias	any_unbias	NA	TRINITY_DN130993_c2_g1_i1	0.0488	0.0831	1.7025
any	unbias	any_unbias	NA	TRINITY_DN131011_c5_g1_i4	0.0854	0.1207	1.4143
any	unbias	any_unbias	NA	TRINITY_DN131046_c0_g1_i3	0.0573	0.0639	1.115
any	unbias	any_unbias	NA	TRINITY_DN131050_c2_g4_i2	0.0683	0.1228	1.7973
any	unbias	any_unbias	NA	TRINITY_DN131063_c2_g2_i4	0.1242	0.2236	1.8007
any	unbias	any_unbias	NA	TRINITY_DN131066_c0_g1_i2	0.1301	0.1997	1.5352
any	unbias	any_unbias	NA	TRINITY_DN131116_c0_g1_i1	0.1064	0.1796	1.6881
any	unbias	any_unbias	NA	TRINITY_DN131119_c0_g1_i1	0.2841	0.4511	1.5881
any	unbias	any_unbias	NA	TRINITY_DN131141_c5_g2_i2	0.0835	0.12	1.4377
any	unbias	any_unbias	NA	TRINITY_DN131154_c1_g1_i6	0.0027	0.0051	1.9284
any	unbias	any_unbias	NA	TRINITY_DN131155_c1_g1_i2	0.0098	0.0141	1.4438
any	unbias	any_unbias	NA	TRINITY_DN131196_c6_g2_i2	0.0739	0.0994	1.3445
any	unbias	any_unbias	NA	TRINITY_DN131205_c3_g1_i1	0.2526	0.3296	1.3047
any	unbias	any_unbias	NA	TRINITY_DN131212_c5_g1_i2	0.0719	0.1242	1.7268
