gid	gname	chr	start	end	logCPM	logFC.XY46.XXm46	PV.XY46.XXm46	FDR.XY46.XXm46	Tv1_463	Tv2_461	Tv2_462	Tv2_464
TRINITY_DN140246_c1_g1_i1	ID=Xetrov90021283mgName=ccdc85c]CC85C_XENTRCC85C_XENTRQ	Chr08	69653399	69747120	1.578565724	0.068122665	0.904265687	0.999945023	1.275864172	1.528641299	1.528078826	1.911904411
TRINITY_DN140270_c1_g2_i2	ID=Xetrov90021255mgName=serpina3]EP45_XENLAEP45_XENLAQ	Chr08	67264454	67271175	3.646938212	0.038448195	0.940204453	0.999945023	3.261425678	4.02839905	3.618301014	3.570793675
TRINITY_DN140401_c2_g1_i4	ID=Xetrov90020744mgName=ppp1r11]PP1RB_XENTRPP1RB_XENTRQ	Chr08	50425722	50431530	3.698800138	-0.05021736	0.920920869	0.999945023	3.489710729	3.40297298	3.736019028	4.072794949
TRINITY_DN140418_c1_g1_i4	ID=Xetrov90020678mgName=fgf13]FGF13_XENLAFGF13_XENLAQ	Chr08	48584424	48757769	3.22681402	-0.00143417	0.997690988	0.999945023	3.104822731	3.088858934	3.227765793	3.456876894
TRINITY_DN140452_c2_g1_i4	ID=Xetrov90019778mgName=plxnb3]PLXB3_MOUSEPLXB3_MOUSEQ	Chr08	3112250	3169735	4.974736925	-0.429587909	0.338634087	0.999945023	4.797266181	4.867145176	5.283882583	4.898507765
TRINITY_DN140469_c1_g2_i2	ID=Xetrov90022291mgName=LOC100486298-like]PGCB_FELCAPGCB_FELCAQ	Chr08	111207402	111232779	2.25234346	-0.324952802	0.569931742	0.999945023	1.575505955	2.55395177	2.486472215	2.190614129
TRINITY_DN140473_c4_g1_i2	ID=Xetrov90019663mgName=pnpla6]PLPL7_MOUSEPLPL7_MOUSEQ	Chr08	300125	342729	4.059617116	-0.466175554	0.340874079	0.999945023	3.451196005	4.123581696	4.393528893	4.112352874
TRINITY_DN140477_c2_g1_i3	ID=Xetrov90021772mgName=pla2g4f]PA24F_HUMANPA24F_HUMANQ	Chr08	93744105	93764232	1.767349641	0.263461708	0.642071988	0.999945023	2.023412727	1.919634614	1.568733036	1.482353255
TRINITY_DN140487_c1_g3_i1	ID=Xetrov90020159mgName=taf7]TAF7_CRIGRTAF7_CRIGRQ	Chr08	17103282	17112741	3.831157228	0.282711423	0.582389995	0.999945023	3.489710729	4.177504529	3.615069661	3.937758133
TRINITY_DN140488_c0_g1_i5	ID=Xetrov90020726mgName=lgals9b-like]LEG9_MOUSELEG9_MOUSEQ	Chr08	50118340	50138714	4.414595807	-0.443619904	0.376083495	0.999945023	3.840366177	4.085927068	4.733088858	4.777175692
TRINITY_DN140497_c0_g1_i4	ID=Xetrov90020736mgName=LOC100487768-like]ZN500_HUMANZN500_HUMANQ	Chr08	50295158	50308380	1.697861124	0.068786187	0.90321466	0.999945023	1.876126813	1.307500223	1.646758067	1.899036699
TRINITY_DN140539_c2_g1_i5	ID=Xetrov90021201mgName=nrde2]NRDE2_HUMANNRDE2_HUMANQ	Chr08	65684380	65714868	3.113241939	0.061852353	0.901462229	0.999945023	2.978110616	3.003622745	3.066787305	3.370954786
TRINITY_DN140614_c0_g1_i2	ID=Xetrov90021239mgName=btbd7]BTBD7_HUMANBTBD7_HUMANQ	Chr08	66784253	66798132	2.065992617	-0.216687713	0.688808835	0.999945023	1.888991508	1.919634614	2.22339251	2.201135719
TRINITY_DN140684_c3_g1_i6	ID=Xetrov90020848mgName=nfkbil1-like]IKBL1_PANTRIKBL1_PANTRQ	Chr08	53358507	53363930	1.280256285	0.123187436	0.82590317	0.999945023	1.424642132	1.032510981	1.188756081	1.447427157
TRINITY_DN140724_c1_g1_i2	ID=Xetrov90020888mgName=Xetrov90020888mg]TENX_HUMANTENX_HUMANQ	Chr08	54132534	54172907	4.21289623	0.16779541	0.737004002	0.999945023	3.833727659	4.330943836	4.085661619	4.511543417
TRINITY_DN140746_c3_g3_i5	ID=Xetrov90021179mgName=galc]GALC_XENTRGALC_XENTRQ	Chr08	64663576	64688773	2.563748232	-0.173355306	0.740079049	0.999945023	2.436569044	2.428756335	2.690593696	2.67869907
TRINITY_DN140792_c0_g1_i4	ID=Xetrov90021170mgName=Xetrov90021170mg]STON2_RATSTON2_RATQ	Chr08	62609795	62661157	3.480126791	-0.004038458	0.993493609	0.999945023	3.241501694	3.348706403	3.483044819	3.788764189
TRINITY_DN140825_c9_g1_i1	ID=Xetrov90021609mgName=haus2]HAUS2_HUMANHAUS2_HUMANQ	Chr08	85314231	85323592	0.585553648	-0.355428119	0.502604337	0.999945023	0.735691788	0.60256787	0.835930263	0.032925396
TRINITY_DN140853_c1_g1_i2	ID=Xetrov90021665mgName=znf106]ZN106_HUMANZN106_HUMANQ	Chr08	87822771	87855540	5.139890883	0.02155878	0.966646657	0.999945023	5.587722156	5.100147078	5.123713294	4.571567946
TRINITY_DN140871_c4_g1_i4	ID=Xetrov90021005mgName=tgfb1]TGFB1_XENLATGFB1_XENLAQ	Chr08	58110641	58130399	2.963522484	-0.094651046	0.855233738	0.999945023	2.825869692	2.6557978	3.033286835	3.269626781
TRINITY_DN141013_c1_g4_i2	ID=Xetrov90020529mgName=Xetrov90020529mg]LIN1_NYCCOLIN1_NYCCOQ	Chr08	38482288	38482890	0.931538825	0.129207146	0.820111275	0.999945023	1.256139955	0.545813184	0.835930263	1.018287206
TRINITY_DN141160_c0_g1_i39	ID=Xetrov90019938mgName=ikbkg]NEMO_RATNEMO_RATQ	Chr08	7957931	7971434	4.217740523	-0.122151667	0.793264278	0.999945023	4.170454543	4.105695528	4.30806472	4.278054328
TRINITY_DN141253_c6_g1_i4	ID=Xetrov90021687mgName=cfl2]COF2_XENLACOF2_XENLAQ	Chr08	89075329	89089206	6.334239891	0.404127619	0.404293598	0.999945023	6.290495203	6.485015147	6.021268123	6.490866431
TRINITY_DN141264_c0_g1_i5	ID=Xetrov90020297mgName=taf1]TAF1_HUMANTAF1_HUMANQ	Chr08	22902687	22944613	3.648353293	-0.234448369	0.667948527	0.999945023	2.996058948	3.370658582	3.819808015	4.14813869
TRINITY_DN141308_c4_g3_i1	ID=Xetrov90020608mgName=taf9b]TAF9_HUMANTAF9_HUMANQ	Chr08	44623134	44631090	2.513691102	0.065034815	0.901452217	0.999945023	2.578332427	2.51505874	2.465095183	2.494224726
TRINITY_DN141347_c5_g1_i1	ID=Xetrov90020673mgName=LOC100489507]TM9S2_PONABTM9S2_PONABQ	Chr08	48140776	48177868	4.298311845	-0.156968655	0.73225875	0.999945023	4.254870009	4.286889495	4.414126654	4.23005422
TRINITY_DN141451_c0_g2_i5	ID=Xetrov90020497mgName=cd99l2]C99L2_XENTRC99L2_XENTRQ	Chr08	36910588	36953586	2.889922562	-0.148380819	0.783463151	0.999945023	2.317907882	2.859702043	2.998989927	3.234205075
TRINITY_DN141463_c3_g1_i3	ID=Xetrov90021342mgName=ddhd1]DDHD1_BOVINDDHD1_BOVINQ	Chr08	73762624	73794540	0.540589176	0.493236012	0.372136221	0.999945023	0.487645752	0.466490867	0.170698159	0.945060769
TRINITY_DN141475_c0_g1_i2	ID=Xetrov90021441mgName=kif26a-like]KI26A_HUMANKI26A_HUMANQ	Chr08	78064469	78142873	0.651520281	-0.259528537	0.615472001	0.999945023	0.706920069	0.621000558	0.835930263	0.404699382
TRINITY_DN141529_c7_g1_i12	ID=Xetrov90019898mgName=c9orf9]CI009_MOUSECI009_MOUSEQ	Chr08	7105686	7107451	3.557081237	-0.277766548	0.58123738	0.999945023	3.060022672	3.865956915	3.759623473	3.403208696
TRINITY_DN141545_c8_g1_i4	ID=Xetrov90020773mgName=phf1]PHF1_HUMANPHF1_HUMANQ	Chr08	50884578	50907362	4.566072513	0.159097517	0.754527287	0.999945023	4.138490683	4.502303621	4.445392144	5.031210658
TRINITY_DN141641_c3_g1_i1	ID=Xetrov90021748mgName=coch-like]COCH_BOVINCOCH_BOVINQ	Chr08	92887004	92914476	5.820884405	-0.689843007	0.141157603	0.999945023	5.18793981	5.687634166	6.304606793	5.884199337
TRINITY_DN141651_c1_g1_i3	ID=Xetrov90020365mgName=lamp2]LAMP2_CHICKLAMP2_CHICKQ	Chr08	24855484	24875986	5.002154859	0.162248514	0.737379234	0.999945023	5.358349906	4.916480371	4.878972975	4.784190844
TRINITY_DN141734_c1_g1_i6	ID=Xetrov90020948mgName=sipa1l3]SI1L3_MOUSESI1L3_MOUSEQ	Chr08	56311647	56367719	4.993262569	-0.162816838	0.723915905	0.999945023	4.755729202	4.999835104	5.113444699	5.077630706
TRINITY_DN141738_c0_g2_i4	ID=Xetrov90020738mgName=LOC100487930]EXO1_XENLAEXO1_XENLAQ	Chr08	50325526	50338969	0.846416206	-0.161918424	0.775425653	0.999945023	0.382406741	1.188955893	0.963369659	0.700032606
TRINITY_DN141739_c1_g1_i6	ID=Xetrov90021288mgName=mgc108213]CP46A_HUMANCP46A_HUMANQ	Chr08	69847865	69870462	3.93882499	0.797448664	0.152423672	0.999945023	4.45629499	4.212871397	3.305998111	3.452480015
TRINITY_DN141792_c2_g1_i8	ID=Xetrov90021448mgName=siva1]SIVA_HUMANSIVA_HUMANQ	Chr08	78780622	78788320	2.115655205	0.201843296	0.713664663	0.999945023	2.209267828	2.24488051	1.963695099	2.022823567
TRINITY_DN141811_c0_g1_i3	ID=Xetrov90020941mgName=kcnk6]KCNK1_CAVPOKCNK1_CAVPOQ	Chr08	56135159	56150764	2.628357244	-0.388188847	0.4695545	0.999945023	2.479729389	2.107834115	2.906861257	2.882016297
TRINITY_DN141847_c0_g2_i2	ID=Xetrov90022300mgName=iqgap3]IQGA3_HUMANIQGA3_HUMANQ	Chr08	111758386	111775630	3.969470821	0.107369284	0.828072099	0.999945023	4.151895126	3.629252091	3.888329097	4.14813869
TRINITY_DN141919_c5_g3_i3	ID=Xetrov90021008mgName=LOC100486436-like]SYNG1_RATSYNG1_RATQ	Chr08	58328204	58337187	1.492574893	-0.177440526	0.754075684	0.999945023	0.995663103	1.478980533	1.621215737	1.763623212
TRINITY_DN141942_c4_g1_i1	ID=Xetrov90020836mgName=clic1]CLIC1_HUMANCLIC1_HUMANQ	Chr08	52900392	52921348	6.018771246	0.094464245	0.841888565	0.999945023	5.909128474	5.957051543	5.947394989	6.237194172
TRINITY_DN141950_c1_g2_i2	ID=Xetrov90019807mgName=lrrc8a-like]LRC8A_HUMANLRC8A_HUMANQ	Chr08	4041041	4045391	2.229013694	0.172558222	0.764519276	0.999945023	2.471199998	1.762467869	2.0993794	2.477010459
TRINITY_DN141992_c0_g1_i3	ID=Xetrov90021433mgName=ppp1r13b-like]ASPP1_MOUSEASPP1_MOUSEQ	Chr08	77737805	77795594	3.339350397	-0.405829691	0.479106408	0.999945023	2.554306238	2.878975816	3.631154533	3.89627268
TRINITY_DN142054_c0_g1_i5	ID=Xetrov90019811mgName=nup188]NU188_XENTRNU188_XENTRQ	Chr08	4064183	4082358	4.090709443	-0.192292128	0.681715394	0.999945023	4.188778234	4.047263248	4.232058319	3.866836792
TRINITY_DN142068_c3_g1_i1	ID=Xetrov90021040mgName=LOC101732260]TSN15_HUMANTSN15_HUMANQ	Chr08	59298917	59314515	2.79497364	0.012534729	0.981346947	0.999945023	2.327390318	2.808350854	2.785632836	3.144376789
TRINITY_DN142079_c4_g2_i1	ID=Xetrov90022136mgName=arnt]ARNT_BOVINARNT_BOVINQ	Chr08	106004460	106030846	3.901226529	-0.192965948	0.68292493	0.999945023	3.920868639	3.875584296	4.043015039	3.749876909
TRINITY_DN142121_c2_g2_i1	ID=Xetrov90020518mgName=commd5]COMD5_HUMANCOMD5_HUMANQ	Chr08	38280119	38287859	0.983103386	0.110966435	0.838671979	0.999945023	0.995663103	0.872482605	0.901056662	1.154452591
TRINITY_DN142150_c2_g1_i1	ID=Xetrov90021203mgName=ttc7b]TTC7B_HUMANTTC7B_HUMANQ	Chr08	65785576	65861617	2.778832699	-0.070721686	0.889927083	0.999945023	2.891266392	2.459808904	2.830903256	2.89503603
TRINITY_DN142189_c0_g2_i1	ID=Xetrov90020336mgName=Xetrov90020336mg]KIF4_XENLAKIF4_XENLAQ	Chr08	24002423	24022748	3.339303023	-0.245226297	0.6160835	0.999945023	3.310064092	2.978825608	3.518066131	3.491577693
TRINITY_DN142199_c2_g1_i4	ID=Xetrov90021656mgName=eif2ak4]E2AK4_HUMANE2AK4_HUMANQ	Chr08	87528408	87569504	4.473572592	-0.076177241	0.866037375	0.999945023	4.507245569	4.436181573	4.530180404	4.417675525
TRINITY_DN142202_c2_g1_i6	ID=Xetrov90020794mgName=col11a2p1]COBA1_HUMANCOBA1_HUMANQ	Chr08	51239333	51369043	6.804226775	-0.948022741	0.059630783	0.999945023	6.559009191	6.868758974	7.450664138	5.928405026
TRINITY_DN142246_c1_g1_i1	ID=Xetrov90019841mgName=ntmt1]NTM1A_XENTRNTM1A_XENTRQ	Chr08	4621307	4627222	4.190116879	-0.067643391	0.885981209	0.999945023	4.252383223	4.2694684	4.240470952	3.978083919
TRINITY_DN142294_c1_g1_i1	ID=Xetrov90020906mgName=LOC100493727-like]SYVM_PIGSYVM_PIGQ	Chr08	54691019	54717102	3.378904991	0.065210671	0.893658564	0.999945023	3.402681841	3.239613572	3.329846957	3.529643704
TRINITY_DN142306_c1_g1_i3	ID=Xetrov90021525mgName=ppm1a]PPM1A_HUMANPPM1A_HUMANQ	Chr08	82380762	82412030	5.347128319	0.059863862	0.897139669	0.999945023	5.305353237	5.431770804	5.302081208	5.345269134
TRINITY_DN142326_c6_g2_i1	ID=Xetrov90020613mgName=LOC100497901-like]UIF_XENTRUIF_XENTRQ	Chr08	45241072	45253071	4.718827614	-0.050997934	0.91842218	0.999945023	4.488349338	4.339317265	4.756740902	5.155436491
TRINITY_DN142344_c3_g1_i1	ID=Xetrov90021332mgName=LOC101734031]MDGA2_HUMANMDGA2_HUMANQ	Chr08	72977614	73183225	2.145130652	-0.287961711	0.619752704	0.999945023	1.476702773	2.047788023	2.353183765	2.502755442
TRINITY_DN142414_c1_g1_i6	ID=Xetrov90020038mgName=stxbp1]STXB1_CHICKSTXB1_CHICKQ	Chr08	11994326	12025650	5.211911491	-0.53771895	0.361459955	0.999945023	3.866618932	5.14382508	5.594786849	5.643134577
TRINITY_DN142439_c2_g1_i4	ID=Xetrov90020032mgName=flna]FLNA_HUMANFLNA_HUMANQ	Chr08	11803377	11864998	8.675208359	0.085110855	0.879992908	0.999945023	8.893901163	8.597109263	8.61091814	8.574571265
TRINITY_DN142454_c2_g1_i3	ID=Xetrov90020544mgName=zdhhc9]ZDHC9_MOUSEZDHC9_MOUSEQ	Chr08	38769090	38810613	1.027941938	-0.020140774	0.970319333	0.999945023	0.971675393	0.961962843	1.042475947	1.132632233
TRINITY_DN142465_c3_g1_i1	ID=Xetrov90021803mgName=rad51]RAD51_HUMANRAD51_HUMANQ	Chr08	94740657	94750069	1.842046295	-0.278390139	0.607482306	0.999945023	2.011697196	1.720347154	2.042784024	1.533206467
TRINITY_DN142472_c1_g1_i2	ID=Xetrov90021379mgName=yy1]TYY1_HUMANTYY1_HUMANQ	Chr08	75703021	75725904	3.267861478	-0.152710158	0.757372951	0.999945023	2.990100946	3.184909911	3.380205487	3.469987698
TRINITY_DN142486_c3_g1_i3	ID=Xetrov90020071mgName=renbp]RENBP_BOVINRENBP_BOVINQ	Chr08	14230312	14240499	2.307581421	0.552642321	0.343407164	0.999945023	2.792025015	2.101284418	1.880017742	2.302335052
TRINITY_DN142499_c1_g1_i4	ID=Xetrov90021628mgName=psen1]PSN1_XENLAPSN1_XENLAQ	Chr08	85906217	85930582	4.522512451	0.432865558	0.372228752	0.999945023	4.855774632	4.322521523	4.187068725	4.631141188
TRINITY_DN142549_c2_g1_i2	ID=Xetrov90021723mgName=rasgrp1]GRP1_XENLAGRP1_XENLAQ	Chr08	90457231	90489827	2.373974219	-0.033962274	0.949612841	0.999945023	2.401086308	2.146519881	2.398995218	2.528049048
TRINITY_DN142557_c1_g1_i3	ID=Xetrov90021264mgName=syne3-like]SYNE3_HUMANSYNE3_HUMANQ	Chr08	67706805	67744079	3.371942572	-0.071748767	0.898951407	0.999945023	2.812426948	2.996581233	3.425179987	3.971952847
TRINITY_DN142570_c3_g1_i2	ID=Xetrov90022384mgName=tmod4]TMOD4_MOUSETMOD4_MOUSEQ	Chr08	114699020	114705486	6.352299795	0.056686232	0.905322258	0.999945023	6.46118462	6.415769539	6.309612736	6.209450648
TRINITY_DN142764_c1_g1_i5	ID=Xetrov90020082mgName=tnc-like]TENA_CHICKTENA_CHICKQ	Chr08	14877160	14923246	6.858836213	-0.160696809	0.743362667	0.999945023	7.017940673	6.826447949	6.977598466	6.572148377
TRINITY_DN142790_c10_g1_i4	ID=Xetrov90019675mgName=clic3]CLIC3_HUMANCLIC3_HUMANQ	Chr08	432006	437891	3.83195279	-0.439456092	0.350551106	0.999945023	3.555741087	3.778345472	4.147357071	3.781771294
TRINITY_DN142861_c2_g1_i4	ID=Xetrov90019871mgName=nup214]NU214_MOUSENU214_MOUSEQ	Chr08	6183007	6227336	4.62944672	-0.072154243	0.877909675	0.999945023	4.419084369	4.486055045	4.683046491	4.883887676
TRINITY_DN142908_c1_g1_i3	ID=Xetrov90019825mgName=sptan1]SPTN1_HUMANSPTN1_HUMANQ	Chr08	4223508	4261974	7.335100295	-0.072156086	0.885627523	0.999945023	7.267390511	7.33262495	7.388859299	7.348865235
TRINITY_DN142916_c7_g1_i9	ID=Xetrov90021211mgName=fbln5]FBLN5_HUMANFBLN5_HUMANQ	Chr08	66166459	66201551	2.864272913	-0.028838927	0.956712724	0.999945023	3.261425678	2.519978096	2.885563962	2.686208501
TRINITY_DN142919_c1_g1_i2	ID=Xetrov90020972mgName=prx]AHNK_HUMANAHNK_HUMANQ	Chr08	57135755	57162788	5.444530806	-0.134172042	0.770763478	0.999945023	5.247840652	5.456357983	5.543866882	5.511946834
TRINITY_DN142951_c1_g1_i1	ID=Xetrov90020810mgName=LOC100490274]PPR18_MOUSEPPR18_MOUSEQ	Chr08	52385692	52404386	2.802054982	-0.347475654	0.489164179	0.999945023	2.594130435	2.519978096	3.052525107	2.970779422
TRINITY_DN142956_c2_g3_i1	ID=Xetrov90019838mgName=ptges]PTGES_BOVINPTGES_BOVINQ	Chr08	4572022	4589905	2.44810059	0.0959433	0.864831648	0.999945023	1.9879768	2.510122552	2.376271321	2.801329506
TRINITY_DN142964_c3_g2_i6	ID=Xetrov90020603mgName=lpar4]LPAR4_MOUSELPAR4_MOUSEQ	Chr08	44348227	44370214	2.903526678	0.287373463	0.585104443	0.999945023	3.261425678	2.851919854	2.684440629	2.744916971
TRINITY_DN142965_c2_g1_i2	ID=Xetrov90021514mgName=hif1a]HIF1A_CHICKHIF1A_CHICKQ	Chr08	81708852	81738911	6.036974868	0.295535016	0.555924656	0.999945023	5.920137598	5.822165054	5.810017872	6.482804013
TRINITY_DN142993_c6_g1_i1	ID=Xetrov90020929mgName=LOC100487575]	Chr08	55885807	55896957	0.736582754	-0.169960481	0.770152659	0.999945023	0.418346171	0.246710076	0.857967344	1.23857628
TRINITY_DN143008_c9_g1_i7	ID=Xetrov90019934mgName=sephs2]SPS2_HUMANSPS2_HUMANQ	Chr08	7948131	7957080	5.086479195	0.068822859	0.881858645	0.999945023	5.236561163	5.026871121	5.034612949	5.037095505
TRINITY_DN143072_c1_g1_i3	ID=Xetrov90022468mgName=ankrd35]ANR35_HUMANANR35_HUMANQ	Chr08	116894260	116906207	3.744562418	-0.305608669	0.532786974	0.999945023	3.555741087	3.362465608	3.966476996	3.996322339
TRINITY_DN143075_c3_g3_i2	ID=Xetrov90020664mgName=htatsf1]HTSF1_PONABHTSF1_PONABQ	Chr08	47867401	47891282	2.541529409	-0.204158321	0.693689876	0.999945023	2.462619881	2.51505874	2.690593696	2.485643267
TRINITY_DN143087_c4_g2_i2	ID=Xetrov90021091mgName=mrpl17]RM17_HUMANRM17_HUMANQ	Chr08	60741251	60745390	3.667070145	-0.315778133	0.534407442	0.999945023	3.905123504	3.654077366	3.89633715	3.060187621
TRINITY_DN143265_c4_g1_i1	ID=Xetrov90020405mgName=endog]NUCG_HUMANNUCG_HUMANQ	Chr08	26349426	26353313	2.370117615	0.331136668	0.541947816	0.999945023	2.364708831	2.464919967	2.117761679	2.502755442
TRINITY_DN143337_c0_g1_i1	ID=Xetrov90021669mgName=ralgapa1]RGPA1_HUMANRGPA1_HUMANQ	Chr08	87892519	88004810	4.399626703	0.07441064	0.87275011	0.999945023	4.291666408	4.47849353	4.343641385	4.475159418
TRINITY_DN143350_c1_g1_i2	ID=Xetrov90021207mgName=LOC100485260-like]DAPLE_XENLADAPLE_XENLAQ	Chr08	65989678	66054177	2.685142443	-0.567611306	0.251022785	0.999945023	2.401086308	2.490207155	3.085586861	2.663561918
TRINITY_DN143364_c3_g1_i9	ID=Xetrov90020577mgName=itm2a]ITM2A_HUMANITM2A_HUMANQ	Chr08	43373186	43384375	6.699675292	0.179779323	0.712475977	0.999945023	6.6171854	6.917107936	6.562872096	6.67527268
TRINITY_DN143504_c2_g2_i1	ID=Xetrov90020935mgName=spint2]VKT_AUSLAVKT_AUSLAQ	Chr08	56055869	56072100	6.089011541	-0.070886219	0.884860253	0.999945023	5.670148999	6.098187401	6.141808014	6.361999664
TRINITY_DN143554_c2_g2_i3	ID=Xetrov90020043mgName=MGC75872]RAB7A_BOVINRAB7A_BOVINQ	Chr08	12137728	12143753	2.367213116	0.410793009	0.50608408	0.999945023	2.984118238	2.375468951	2.052372113	1.763623212
TRINITY_DN143617_c1_g1_i2	ID=Xetrov90021531mgName=jkamp]JKAMP_MOUSEJKAMP_MOUSEQ	Chr08	82711102	82721302	1.116266446	-0.264101436	0.626229106	0.999945023	0.971675393	1.201258372	1.305613053	0.945060769
TRINITY_DN143633_c1_g2_i2	ID=Xetrov90022386mgName=nop9]NOP9_MOUSENOP9_MOUSEQ	Chr08	114723773	114732494	2.272811306	-0.10933837	0.837796045	0.999945023	2.124779534	2.280102966	2.353183765	2.32175013
TRINITY_DN143752_c1_g1_i3	ID=Xetrov90021272mgName=atg2b]ATG2B_HUMANATG2B_HUMANQ	Chr08	68112589	68168148	4.81973468	0.25491282	0.600641248	0.999945023	4.623421475	4.712433801	4.624793535	5.22668747
TRINITY_DN143785_c3_g1_i1	ID=Xetrov90020630mgName=rap2c]RAP2C_MOUSERAP2C_MOUSEQ	Chr08	46303668	46317449	3.642581212	0.205418017	0.671321595	0.999945023	3.740982943	3.743017625	3.486585455	3.582913222
TRINITY_DN143789_c3_g1_i5	ID=Xetrov90021691mgName=fam177a1]F177A_HUMANF177A_HUMANQ	Chr08	89163743	89173056	3.535666486	-0.572494527	0.260850089	0.999945023	2.721856371	3.642846078	3.940895174	3.574844847
TRINITY_DN143806_c1_g1_i2	ID=Xetrov90022373mgName=Xetrov90022373mg]NICA_HUMANNICA_HUMANQ	Chr08	114086798	114102968	3.962740534	0.063933958	0.895598645	0.999945023	3.762114255	4.235478271	3.914851535	3.893031528
TRINITY_DN143841_c3_g1_i3	ID=Xetrov90019915mgName=iqsec2-like]IQEC2_MOUSEIQEC2_MOUSEQ	Chr08	7515285	7527972	4.444029853	-0.204161984	0.677591488	0.999945023	4.069534125	4.155544545	4.593940143	4.823879107
TRINITY_DN143936_c2_g1_i1	ID=Xetrov90021664mgName=LOC100486229]IP3KA_HUMANIP3KA_HUMANQ	Chr08	87767206	87814159	3.111482605	-0.443638145	0.395474421	0.999945023	2.586253055	2.750925735	3.428865335	3.469987698
TRINITY_DN143947_c5_g1_i1	ID=Xetrov90020737mgName=trappc6a]TPC6B_HUMANTPC6B_HUMANQ	Chr08	50308189	50315508	1.836789203	0.046128538	0.934021303	0.999945023	2.080604448	1.889541227	1.802594232	1.516453778
TRINITY_DN143950_c5_g1_i1	ID=Xetrov90019827mgName=set]SET_MOUSESET_MOUSEQ	Chr08	4283142	4290312	7.034717908	-0.093149923	0.853798124	0.999945023	6.988731913	7.265192586	7.103994859	6.728521227
TRINITY_DN144021_c1_g1_i1	ID=Xetrov90020669mgName=arhgef6]ARHG6_CHICKARHG6_CHICKQ	Chr08	48046621	48110903	4.758763557	-0.072636653	0.879022184	0.999945023	4.346325482	4.823045683	4.812818616	4.978667788
TRINITY_DN144025_c0_g1_i2	ID=Xetrov90020638mgName=gpc4]GPC4_MOUSEGPC4_MOUSEQ	Chr08	46770059	46833631	5.317295992	-0.164969678	0.721251201	0.999945023	5.456679058	5.189310806	5.439039544	5.158139134
TRINITY_DN144025_c1_g1_i1	ID=Xetrov90020045mgName=tmem187]TM187_BOVINTM187_BOVINQ	Chr08	12186013	12187000	2.075232817	0.135419855	0.818421324	0.999945023	2.513351451	2.101284418	1.973821591	1.549766853
TRINITY_DN144053_c5_g1_i4	ID=Xetrov90020455mgName=atg4a]ATG4A_XENLAATG4A_XENLAQ	Chr08	31092438	31111611	1.408598891	-0.529589301	0.335471761	0.999945023	0.971675393	1.201258372	1.779688008	1.549766853
TRINITY_DN144128_c0_g1_i1	ID=Xetrov90021391mgName=dync1h1]DYHC1_MOUSEDYHC1_MOUSEQ	Chr08	76498551	76559389	7.546863838	-0.057377036	0.911370698	0.999945023	7.323551869	7.628890626	7.589671275	7.62374768
TRINITY_DN144380_c7_g1_i1	ID=Xetrov90020430mgName=irs4]IRS2B_XENLAIRS2B_XENLAQ	Chr08	29821142	29832984	3.884887041	0.596949647	0.313090731	0.999945023	3.694108161	3.392281734	3.417780927	4.644694661
TRINITY_DN144433_c4_g1_i1	ID=Xetrov90020681mgName=LOC100498300-like]AT11C_HUMANAT11C_HUMANQ	Chr08	48944398	49023645	3.993308603	-0.265661905	0.57488333	0.999945023	4.017761807	3.698148067	4.187068725	4.029172129
TRINITY_DN144440_c3_g1_i1	ID=Xetrov90020646mgName=LOC550042]F122A_CHICKF122A_CHICKQ	Chr08	47432418	47452752	3.944585056	-0.059964196	0.900735984	0.999945023	3.755104818	3.856264856	3.9891191	4.14813869
TRINITY_DN144449_c11_g1_i2	ID=Xetrov90020428mgName=col4a6-like]CO4A6_HUMANCO4A6_HUMANQ	Chr08	29580818	29602646	4.719094606	-0.052394246	0.909843222	0.999945023	4.786993513	4.842812061	4.758206358	4.457714763
TRINITY_DN148973_c0_g1_i1	ID=Xetrov90021066mgName=LOC100486753]SYCN_RATSYCN_RATQ	Chr08	59785619	59786130	6.402530038	0.999032576	0.275556547	0.999945023	6.930423946	7.267022542	5.596426305	3.799190386
TRINITY_DN72093_c0_g1_i2	ID=Xetrov90020092mgName=ptgs1]PGH1_RABITPGH1_RABITQ	Chr08	15469572	15526898	4.218421077	0.059197931	0.899901337	0.999945023	4.284381826	4.272386564	4.173952589	4.137221911
TRINITY_DN103408_c0_g1_i1	ID=Xetrov90022950mgName=cox6a2]COX6A_CYPCACOX6A_CYPCAQ	Chr09	7005821	7008484	6.704891237	0.460588313	0.397915458	0.999945023	7.187961466	6.871888847	6.346613674	6.189113275
TRINITY_DN105482_c0_g1_i3	ID=Xetrov90023802mgName=kpna7]IMA5_XENLAIMA5_XENLAQ	Chr09	38771710	38790580	3.488382737	0.705173392	0.201601788	0.999945023	4.130387825	3.257396696	2.933048233	3.352194967
TRINITY_DN107984_c0_g1_i2	ID=Xetrov90024342mgName=gcg]GLUC1_XENLAGLUC1_XENLAQ	Chr09	66984125	67001029	2.665724523	1.074982268	0.139762408	0.999945023	3.276190148	3.248532534	1.802594232	1.411634513
TRINITY_DN108163_c0_g1_i1	ID=Xetrov90023048mgName=LOC101731869-like]HYLS1_HUMANHYLS1_HUMANQ	Chr09	8193190	8198016	1.397988883	-0.217737499	0.689487787	0.999945023	1.236142331	1.489050383	1.555308521	1.278867408
