gid	gname	chr	start	end	logCPM	logFC.XY46.XX46	logFC.XY46.XXm46	logFC.XXm46.XX46	logFC.XXM.XXF	PV.XY46.XX46	PV.XY46.XXm46	PV.XXm46.XX46	PV.XXM.XXF	FDR.XY46.XX46	FDR.XY46.XXm46	FDR.XXm46.XX46	FDR.XXM.XXF	Tv1_462	Tv1_463	Tv2_461	Tv2_462	Tv2_464	Tv5_461	Tv6_461
TRINITY_DN139810_c0_g1_i1	ID=Xetrov90016377mgName=acpp]PPAP_BOVINPPAP_BOVINQ	Chr06	71724216	71724216	3.436826623	0.81125848	-0.383564873	1.194823353	1.003040916	0.041742455	0.482821901	0.023539236	0.011639556	0.083073619	1	0.079911771	0.030171173	3.468736879	3.540555584	3.387051961	4.038056996	3.976078225	2.396377658	2.403590286
TRINITY_DN139818_c0_g2_i2	ID=Xetrov90016887mgName=arfgef1]BIG1_HUMANBIG1_HUMANQ	Chr06	104425399	104425399	6.00985897	-0.770023543	0.032723486	-0.80274703	-0.786385286	0.004150162	0.931201239	0.043079216	0.003689425	0.013169564	1	0.122474147	0.011942318	6.137330472	5.566573941	5.568598829	5.599829961	5.754573416	6.419324261	6.610300822
TRINITY_DN139839_c2_g1_i2	ID=Xetrov90016861mgName=armc1]ARMC1_HUMANARMC1_HUMANQ	Chr06	103626898	103626898	4.460422248	-2.168619991	0.018334555	-2.186954545	-2.177787268	6.00E-14	0.963269284	1.23E-06	3.12E-13	1.18E-12	1	2.44E-05	6.48E-12	5.398845507	3.184273729	3.113091757	3.125754421	3.13456497	5.304096926	5.210088441
TRINITY_DN139851_c3_g1_i5	ID=Xetrov90016516mgName=trip13]PCH2_XENTRPCH2_XENTRQ	Chr06	81885093	81885093	3.708666683	-2.309471192	0.074119156	-2.383590348	-2.34653077	2.71E-11	0.877176872	1.24E-05	7.32E-11	3.96E-10	1	0.00018524	1.12E-09	4.406637257	2.551455024	1.996563957	2.214809523	2.273157876	4.700863961	4.634006098
TRINITY_DN139928_c0_g1_i1	ID=Xetrov90015492mgName=als2cl-like]AL2CL_BOVINAL2CL_BOVINQ	Chr06	3554644	3554644	3.407361328	0.571506133	0.016286287	0.555219846	0.563362989	0.181660341	0.978466232	0.343201355	0.186559106	0.263356086	1	0.497639497	0.268869963	3.02732357	3.09020037	3.589402675	3.611504366	4.047345541	2.133872343	3.639651308
TRINITY_DN139932_c1_g2_i1	ID=Xetrov90016811mgName=tgs1-like]TGS1_HUMANTGS1_HUMANQ	Chr06	100726362	100726362	4.765355945	-1.540088142	0.279365762	-1.819453903	-1.679771023	1.67E-07	0.503094824	7.06E-05	2.84E-08	1.45E-06	1	0.000796776	2.94E-07	5.088074955	3.807689297	3.775827961	3.646039342	4.159793547	5.450123897	5.766634704
TRINITY_DN139955_c6_g2_i5	ID=Xetrov90015724mgName=rsu1]RSU1_HUMANRSU1_HUMANQ	Chr06	20489221	20489221	4.285047116	-0.372977125	0.104098521	-0.477075645	-0.425026385	0.193720434	0.799122599	0.252929454	0.140208101	0.277134376	1	0.403405653	0.214399551	4.543661228	4.268671361	4.089003051	4.022368806	4.008909497	4.548525338	4.397463635
TRINITY_DN139959_c1_g1_i2	ID=Xetrov90017056mgName=ptdss1]PTSS1_XENTRPTSS1_XENTRQ	Chr06	114987607	114987607	3.64365992	-2.031279167	-0.269795855	-1.761483313	-1.89638124	2.86E-07	0.615279538	0.003450661	2.74E-06	2.40E-06	1	0.019048965	2.02E-05	4.476775411	2.322369615	2.294496571	2.682327904	2.609187848	3.619766566	4.92521486
TRINITY_DN139959_c1_g2_i1	ID=Xetrov90017057mgName=mterfd1-like]MTEF3_HUMANMTEF3_HUMANQ	Chr06	115010205	115010205	4.2636439	-3.127759791	0.196944683	-3.324704474	-3.226232132	1.55E-23	0.645686871	5.63E-11	3.85E-22	7.39E-22	1	3.24E-09	2.09E-20	5.348068336	2.237142468	2.156655387	1.9750874	2.113260433	5.158963874	5.335887328
TRINITY_DN139967_c2_g2_i5	ID=Xetrov90016919mgName=tceb1]ELOC_RATELOC_RATQ	Chr06	106531813	106531813	5.78966538	0.029167146	0.405794752	-0.376627605	-0.17373023	0.912815228	0.293674167	0.328762107	0.515207765	0.934897291	1	0.482469243	0.601700888	5.717831653	6.037435208	5.964507729	5.448587062	5.503577723	5.881903584	5.868974806
TRINITY_DN140029_c2_g1_i2	ID=Xetrov90016451mgName=nr1d2]NR1D2_HUMANNR1D2_HUMANQ	Chr06	77498585	77498585	4.309085347	-0.558761904	-0.518124031	-0.040637873	-0.299699888	0.245294179	0.432075103	0.952274757	0.532913259	0.334313219	1	0.970366	0.618068871	4.187117425	2.963266221	2.923718905	4.487928008	4.986919449	4.882139793	4.427922908
TRINITY_DN140083_c2_g3_i1	ID=Xetrov90016013mgName=fam173b]F173B_XENLAF173B_XENLAQ	Chr06	41031573	41031573	3.178214269	-1.317398567	0.74974817	-2.067146736	-1.692272651	0.000286934	0.16363648	0.000364022	7.06E-06	0.001341744	1	0.003113339	4.82E-05	3.793231429	2.867261611	2.197400554	1.777417908	2.417088437	3.886785041	3.804266029
TRINITY_DN140201_c1_g1_i4	ID=Xetrov90016229mgName=lpcat1-like]PCAT1_MOUSEPCAT1_MOUSEQ	Chr06	59890672	59890672	4.182522939	-1.396554701	-0.220458413	-1.176096288	-1.286325495	1.58E-05	0.62144736	0.014861417	8.49E-05	9.83E-05	1	0.057700626	0.000463018	4.620919689	3.015387537	3.28677397	3.618477813	3.788380221	4.742905818	4.985844309
TRINITY_DN140213_c0_g1_i4	ID=Xetrov90017154mgName=col14a1]COEA1_CHICKCOEA1_CHICKQ	Chr06	123190597	123190597	2.475133844	1.449502931	-0.143612967	1.593115898	1.521309415	0.000633686	0.804193287	0.003649129	0.000320083	0.002676092	1	0.019926737	0.001486334	1.945270015	2.936481987	3.254957462	3.045239725	2.377409508	1.144032499	1.173655328
TRINITY_DN140254_c5_g2_i3	ID=Xetrov90015665mgName=abi1]ABI1_MOUSEABI1_MOUSEQ	Chr06	16683660	16683660	4.722361138	-0.358303963	-0.088348761	-0.269955201	-0.314129582	0.246392099	0.839063095	0.542734147	0.310397871	0.335572109	1	0.672879325	0.402540122	4.873323826	4.392084458	4.367158359	4.634443445	4.832248977	4.379662095	5.310772812
TRINITY_DN140268_c0_g1_i4	ID=Xetrov90016626mgName=impa2]IMPA2_HUMANIMPA2_HUMANQ	Chr06	88707180	88707180	5.678305013	-1.890434372	0.116564272	-2.006998644	-1.948716508	1.32E-12	0.752468577	1.34E-06	1.40E-12	2.25E-11	1	2.63E-05	2.67E-11	6.4758597	4.609024018	4.356703576	4.459083488	4.737481019	6.513750734	6.3990062
TRINITY_DN140276_c1_g1_i7	ID=Xetrov90016493mgName=anln-like2]ANLN_XENLAANLN_XENLAQ	Chr06	81224888	81224888	3.098128013	0.121878741	-0.180959812	0.302838552	0.212358647	0.735911476	0.720521672	0.546420521	0.555823991	0.794413112	1	0.675964238	0.63860724	3.19126002	3.288559866	2.783566304	3.300690705	3.24341449	2.747910782	3.026210021
TRINITY_DN140328_c7_g2_i1	ID=Xetrov90016683mgName=usp14]UBP14_BOVINUBP14_BOVINQ	Chr06	93237936	93237936	6.373705336	-0.879466902	0.122900324	-1.002367227	-0.940917064	0.001342599	0.751607967	0.014441415	0.000694013	0.00508757	1	0.056491888	0.002912414	6.924043535	5.780290519	5.896021928	5.819984581	6.130003768	6.724850722	6.809392
TRINITY_DN140405_c1_g2_i2	ID=Xetrov90015569mgName=rheb]RHEB_MOUSERHEB_MOUSEQ	Chr06	6774932	6774932	6.583311743	-1.495778709	-0.550516028	-0.945262681	-1.220520695	2.99E-06	0.201226135	0.04427409	0.000155338	2.12E-05	1	0.124846928	0.000789694	7.124361142	5.697964612	6.122279933	6.249175264	5.09636956	7.140437929	7.309753152
TRINITY_DN140438_c1_g1_i1	ID=Xetrov90016972mgName=LOC101730372]LRCC1_XENLALRCC1_XENLAQ	Chr06	110231816	110231816	3.116123257	-0.886386743	-0.239469074	-0.646917668	-0.766652205	0.014050143	0.633868313	0.218592243	0.034292581	0.035408397	1	0.365547619	0.070926851	3.199185147	2.59492331	2.503898609	2.880976247	2.816271165	3.542523216	3.773760451
TRINITY_DN140448_c0_g1_i1	ID=Xetrov90016670mgName=smchd1-like]SMHD1_HUMANSMHD1_HUMANQ	Chr06	92185051	92185051	2.830230025	-1.625040201	-0.420910236	-1.204129965	-1.414585083	1.59E-05	0.413341109	0.030918514	0.000193537	9.86E-05	1	0.097282954	0.000954771	3.15504813	1.849141638	1.909322682	2.295343502	1.877614003	3.518520061	3.740170485
TRINITY_DN140486_c1_g1_i2	ID=Xetrov90015763mgName=cdk14]CDK14_HUMANCDK14_HUMANQ	Chr06	22671012	22671012	4.569041945	-1.747025957	-0.107446725	-1.639579232	-1.693302595	6.96E-09	0.796009967	0.000365287	3.88E-08	7.45E-08	1	0.003120298	3.92E-07	5.449558132	3.822393526	3.566255716	3.663001688	3.215556567	5.377104454	5.037129278
TRINITY_DN140507_c0_g2_i7	ID=Xetrov90017006mgName=otud6b]OTU6B_XENLAOTU6B_XENLAQ	Chr06	111772317	111772317	5.648388168	-1.379257598	0.235454599	-1.614712197	-1.496984898	1.09E-07	0.521745325	5.44E-05	1.79E-08	9.82E-07	1	0.000643221	1.92E-07	6.456153149	4.940899287	4.838931634	4.678484715	4.958628644	6.161354807	6.240296371
TRINITY_DN140516_c0_g1_i10	ID=Xetrov90017046mgName=pop1-like]POP1_HUMANPOP1_HUMANQ	Chr06	114278966	114278966	1.686251849	-2.639704237	-0.186609434	-2.453094803	-2.54639952	4.66E-09	0.767103135	0.000457274	4.13E-08	5.11E-08	1	0.00376942	4.16E-07	2.47554653	-0.022054812	0.290622801	0.199142083	-0.298564653	2.936850912	2.315103921
TRINITY_DN140572_c1_g1_i3	ID=Xetrov90016206mgName=Xetrov90016206mg]XERD_SELRUXERD_SELRUQ	Chr06	57636681	57636681	2.197428415	1.873076237	0.439299134	1.433777103	1.65342667	4.42E-06	0.439741811	0.006572826	4.40E-05	3.03E-05	1	0.031417131	0.000254138	1.346492142	2.702168462	3.029054611	2.379849957	2.684281705	0.901634244	0.554717235
TRINITY_DN140616_c1_g2_i1	ID=Xetrov90016049mgName=tspan13]TSN13_BOVINTSN13_BOVINQ	Chr06	44571628	44571628	3.709031752	-2.006168646	0.237118637	-2.243287283	-2.124727964	1.61E-08	0.634876574	6.24E-05	8.21E-09	1.63E-07	1	0.000717097	9.33E-08	4.516960822	2.895349545	2.557050257	2.295343502	2.000243121	4.570742156	4.492752215
TRINITY_DN140632_c0_g1_i1	ID=Xetrov90016213mgName=myo10]MYO10_RATMYO10_RATQ	Chr06	58898687	58898687	4.346007383	1.137305399	0.110464774	1.026840624	1.082073012	5.96E-05	0.780987766	0.006369853	0.000123212	0.000327805	1	0.03068733	0.000645496	3.582174564	4.832488076	4.632804402	4.639594284	4.778044312	3.62976013	3.634436708
TRINITY_DN140765_c1_g2_i2	ID=Xetrov90016292mgName=vopp1]VOPP1_XENTRVOPP1_XENTRQ	Chr06	65599005	65599005	3.195269679	-0.129916823	-0.13353544	0.003618617	-0.063149103	0.763882765	0.826108115	0.995279507	0.883924236	0.817344153	1	0.997062246	0.912821958	3.356283982	2.488311474	3.739501024	3.25219499	2.816271165	3.642155516	2.532524873
TRINITY_DN140798_c3_g3_i11	ID=Xetrov90016758mgName=rnf125-like]RN125_MACFARN125_MACFAQ	Chr06	96967616	96967616	1.475021189	-0.3042503	-0.432837144	0.128586844	-0.087831728	0.456728235	0.444277051	0.821682553	0.828860438	0.547959706	1	0.886623518	0.869523651	1.796490767	1.37778025	1.284827989	1.700639536	1.154293588	1.302364129	1.583904897
TRINITY_DN140813_c2_g1_i1	ID=Xetrov90017176mgName=st3gal1]SIA4A_CHICKSIA4A_CHICKQ	Chr06	126462820	126462820	1.537870375	0.745453656	-0.387663664	1.13311732	0.939285488	0.100456496	0.53234894	0.060254434	0.03773159	0.165016998	1	0.153331868	0.076368445	0.858677763	1.834708874	2.027024075	2.119716441	1.223065241	1.522162181	0.415732629
TRINITY_DN140886_c0_g1_i6	ID=Xetrov90017081mgName=eif3e]EIF3E_XENTREIF3E_XENTRQ	Chr06	116456085	116456085	8.426306823	0.546290599	0.394549216	0.151741383	0.349015991	0.131457964	0.450516761	0.764413858	0.33336116	0.203505656	1	0.846091904	0.426622626	7.9997189	8.592242568	8.639372595	8.299357466	8.838005567	8.290856748	8.137611859
TRINITY_DN140949_c3_g1_i1	ID=Xetrov90016799mgName=mrpl15]RM15_XENLARM15_XENLAQ	Chr06	100129994	100129994	5.479485981	-0.960804689	0.399416041	-1.36022073	-1.16051271	0.000462036	0.312344456	0.001185393	3.28E-05	0.002033003	1	0.008193215	0.000195641	5.701185645	5.141845886	5.106526388	4.625817635	4.800721352	6.271972942	5.921296928
TRINITY_DN140981_c6_g6_i1	ID=Xetrov90016945mgName=LOC100124857]RT28_BOVINRT28_BOVINQ	Chr06	108703924	108703924	3.658504139	-0.32300104	0.235727651	-0.558728691	-0.440864866	0.31733704	0.611995537	0.237209337	0.174611728	0.410364833	1	0.385837672	0.255262862	3.718001569	3.639361692	3.632136629	3.305019631	3.323899171	3.857317722	3.995363377
TRINITY_DN141007_c3_g1_i2	ID=Xetrov90015647mgName=mtpap]PAPD1_MOUSEPAPD1_MOUSEQ	Chr06	15546561	15546561	5.519565525	-1.006043537	-0.02627443	-0.979769107	-0.992906322	7.66E-05	0.941305884	0.009645064	0.000112168	0.000411835	1	0.042021948	0.000594068	5.963280061	4.99382021	4.983785373	5.025298562	5.019507687	5.963190742	6.082193704
TRINITY_DN141136_c1_g1_i1	ID=Xetrov90015685mgName=kiaa1217-like]SKT_MOUSESKT_MOUSEQ	Chr06	17651512	17651512	2.06363429	-0.29085447	-0.037174585	-0.253679886	-0.272267178	0.483824455	0.949647628	0.670231708	0.512553803	0.573941773	1	0.775117137	0.599392552	1.877743845	1.528866083	1.772195744	1.96418006	2.357153156	2.091112558	2.582120223
TRINITY_DN141326_c0_g1_i1	ID=Xetrov90015751mgName=itga8]ITA8_HUMANITA8_HUMANQ	Chr06	21479429	21479429	3.565980318	0.661539442	0.183632259	0.477907183	0.569723312	0.057569483	0.710983057	0.318217625	0.100725463	0.107029983	1	0.471892868	0.165105869	3.465454909	3.833324175	3.746382365	3.659625136	3.942482382	3.3167996	2.645701775
TRINITY_DN141349_c7_g1_i5	ID=Xetrov90016920mgName=tmem70]TMM70_CHICKTMM70_CHICKQ	Chr06	106541254	106541254	3.214192945	-0.536437707	0.164076056	-0.700513763	-0.618475735	0.124658172	0.742996157	0.173463182	0.07870984	0.195288411	1	0.312783564	0.135935763	3.331260282	3.212456605	2.931790835	2.815730136	2.755659473	3.688309992	3.494666697
TRINITY_DN141357_c5_g1_i1	ID=Xetrov90017161mgName=LOC100493666-like]	Chr06	123445694	123445694	2.47259067	0.024794239	0.198939976	-0.174145738	-0.07467575	0.962669517	0.793362936	0.81826091	0.888024329	0.972825188	1	0.884227098	0.91610196	3.088337858	2.756775083	2.667516833	2.312645436	1.987121187	2.752491468	0.640451783
TRINITY_DN141376_c4_g1_i1	ID=Xetrov90015692mgName=msrb2]MSRB2_DANREMSRB2_DANREQ	Chr06	18217461	18217461	0.958814618	0.617385922	0.101387228	0.515998694	0.566692308	0.198690641	0.881319498	0.435032646	0.236708621	0.282756989	1	0.582002912	0.325053045	1.147885449	0.911817467	1.022954409	1.107564136	1.595817009	0.320395247	0.149434481
TRINITY_DN141412_c4_g1_i3	ID=Xetrov90015846mgName=adnp2]ADNP2_HUMANADNP2_HUMANQ	Chr06	28893601	28893601	3.651093393	-1.67808049	-0.069669671	-1.608410819	-1.643245654	9.25E-07	0.88335985	0.002032273	2.47E-06	7.15E-06	1	0.012479975	1.83E-05	4.352589719	2.909191071	2.476569951	2.760061052	2.659682177	4.581079913	4.112509032
TRINITY_DN141442_c4_g1_i1	ID=Xetrov90016543mgName=rbm22]RBM22_XENTRRBM22_XENTRQ	Chr06	83130402	83130402	5.178881768	-1.689778307	-0.044714589	-1.645063719	-1.667421013	2.56E-09	0.909181736	0.000148988	8.95E-09	2.93E-08	1	0.001496954	1.01E-07	6.0458042	3.84417263	4.25743134	4.254952238	4.462030529	5.707690045	5.919154308
TRINITY_DN141602_c0_g1_i8	ID=Xetrov90015566mgName=nub1]NUB1_HUMANNUB1_HUMANQ	Chr06	6680593	6680593	4.404452095	-2.751981003	-0.1927047	-2.559276303	-2.655628653	4.25E-18	0.649850002	2.46E-07	9.18E-16	1.26E-16	1	6.02E-06	2.56E-14	4.984118275	2.603461985	2.431737904	2.803543539	2.786283604	5.524320025	5.493235037
TRINITY_DN141723_c3_g1_i1	ID=Xetrov90016430mgName=tgfbr2]TGFR2_RATTGFR2_RATQ	Chr06	75056633	75056633	3.416096602	1.047726703	-0.119166428	1.166893131	1.107309917	0.001845829	0.798122727	0.008726605	0.000954152	0.00667873	1	0.039015852	0.003844782	2.514178291	3.774046367	3.671232431	3.872924904	3.814615438	2.757057656	2.843953674
TRINITY_DN141749_c1_g1_i3	ID=Xetrov90016596mgName=rttn]RTTN_HUMANRTTN_HUMANQ	Chr06	86231719	86231719	2.354842448	-2.177451793	-0.366057301	-1.811394491	-1.994423142	1.13E-06	0.547219519	0.007547506	1.21E-05	8.61E-06	1	0.03497859	7.86E-05	2.612407947	0.572323827	1.125046268	1.377951931	1.267156736	2.972626775	3.703291634
TRINITY_DN141854_c2_g1_i1	ID=Xetrov90016791mgName=rb1cc1]RBCC1_HUMANRBCC1_HUMANQ	Chr06	99471772	99471772	5.159552096	-0.488471953	0.094235051	-0.582707004	-0.535589478	0.08406848	0.814635934	0.158603236	0.059529971	0.143741476	1	0.294332367	0.109514202	5.051332435	4.997064189	4.662211652	4.846783335	5.12660171	5.464154921	5.697684466
TRINITY_DN141860_c1_g1_i9	ID=Xetrov90016034mgName=LOC100492825]ABCB5_HUMANABCB5_HUMANQ	Chr06	42858455	42858455	3.762494132	1.258617815	0.279813053	0.978804762	1.118711289	0.008127939	0.677381843	0.120826087	0.017804416	0.022890468	1	0.245181429	0.042365042	3.058153241	5.14331061	3.381168933	3.946813378	3.380192417	2.459374447	3.281038925
TRINITY_DN141862_c0_g1_i6	ID=Xetrov90015784mgName=samd9l-like1]SAM9L_HUMANSAM9L_HUMANQ	Chr06	23841791	23841791	3.535218017	1.013301456	0.952299291	0.061002165	0.53715181	0.003667019	0.066366901	0.900881482	0.121282481	0.011904675	1	0.938725834	0.191216433	2.887183222	3.911047634	3.894154871	3.070886588	4.228309639	3.365456385	2.691614042
TRINITY_DN141945_c5_g1_i2	ID=Xetrov90017027mgName=fbxo43-like]FBX43_XENLAFBX43_XENLAQ	Chr06	113124316	113124316	5.287035103	-6.820180818	-0.468402417	-6.351778401	-6.585979609	4.39E-75	0.328893783	4.62E-26	7.20E-58	1.44E-72	1	1.30E-23	2.14E-55	6.812870719	-0.312022016	-0.251536518	0.199142083	-0.175424923	6.200016457	6.38316002
TRINITY_DN141959_c7_g3_i3	ID=Xetrov90016872mgName=adhfe1]HOT_XENTRHOT_XENTRQ	Chr06	104054578	104054578	2.222182254	0.976236208	0.079876018	0.89636019	0.936298199	0.015432704	0.887619144	0.09762056	0.019619689	0.038090901	1	0.211900881	0.045754249	1.416145815	2.741382952	2.379578382	2.497996121	2.591955884	2.069247823	1.202131528
TRINITY_DN141979_c3_g1_i3	ID=Xetrov90017183mgName=sqle]ERG1_HUMANERG1_HUMANQ	Chr06	126891201	126891201	0.233063068	0.811341801	-1.276909217	2.088251018	1.44979641	0.117749164	0.054531733	0.001404419	0.004674389	0.186833242	1	0.009345578	0.014492205	-0.450830718	0.174128524	-0.079422297	1.457883332	0.5148543	-0.107434566	-1.359777256
TRINITY_DN142096_c11_g1_i3	ID=Xetrov90015673mgName=LOC100495411-like]	Chr06	16931041	16931041	1.288712837	0.740087963	-0.42499674	1.165084704	0.952586333	0.10050944	0.488590582	0.051040442	0.03360077	0.165065612	1	0.137070848	0.069835151	1.258210306	1.39755419	1.4172112	1.896945376	1.613003189	0.610117256	0.206771836
TRINITY_DN142128_c0_g1_i1	ID=Xetrov90016031mgName=dnah11-like1]DYH9_HUMANDYH9_HUMANQ	Chr06	42358023	42358023	4.187164882	0.400659644	-0.598140776	0.99880042	0.699730032	0.383520483	0.34095827	0.105416007	0.127726567	0.477250432	1	0.223443247	0.199271599	4.501020725	3.309586138	5.028695246	4.828857139	3.780795974	3.555687737	3.061607667
TRINITY_DN142208_c1_g2_i1	ID=Xetrov90015570mgName=prkag1]AAKG2_HUMANAAKG2_HUMANQ	Chr06	6788556	6788556	3.760002268	-0.599845458	-0.012476528	-0.58736893	-0.593607194	0.078065641	0.97931962	0.23742568	0.082766909	0.135669708	1	0.386065208	0.141649287	3.821745032	2.996062037	3.656695377	3.483674029	3.66197094	4.225099052	4.129288437
TRINITY_DN142268_c2_g1_i1	ID=Xetrov90016698mgName=riok3]RIOK3_HUMANRIOK3_HUMANQ	Chr06	94003102	94003102	6.565073343	-1.122245796	0.06885543	-1.191101226	-1.156673511	5.38E-05	0.859991818	0.004419117	4.09E-05	0.00029852	1	0.023175448	0.000238076	7.030038718	6.003158878	5.830612533	5.913671958	6.101366653	7.074513776	7.20218244
TRINITY_DN142370_c0_g1_i2	ID=Xetrov90016279mgName=cul1]CUL1_MOUSECUL1_MOUSEQ	Chr06	63794483	63794483	6.037553113	-1.458589032	-0.07309682	-1.385492212	-1.422040622	4.52E-08	0.843049818	0.000594756	1.60E-07	4.27E-07	1	0.00465622	1.46E-06	6.756920833	5.066646251	5.295103107	5.298188377	5.301099166	6.545111626	6.736431144
TRINITY_DN142375_c1_g1_i1	ID=Xetrov90015708mgName=LOC100496835]MALR1_HUMANMALR1_HUMANQ	Chr06	19526187	19526187	1.034840969	-2.516334567	1.02837598	-3.544710547	-3.030522557	0.004279927	0.429163133	0.01765502	0.001492363	0.013518234	1	0.065332077	0.005626276	1.416145815	-0.022054812	-1.699817326	-1.403122831	-0.175424923	-1.910479737	3.126189013
TRINITY_DN142404_c1_g1_i6	ID=Xetrov90017131mgName=rad21]RAD21_XENLARAD21_XENLAQ	Chr06	121616168	121616168	6.647999154	-0.469811268	-0.117186381	-0.352624886	-0.411218077	0.089342267	0.762545657	0.376210813	0.138166922	0.150746151	1	0.528282362	0.21194229	6.940093188	6.403508953	6.447338199	6.529999686	6.38700066	6.733565391	6.962888699
TRINITY_DN142473_c1_g1_i8	ID=Xetrov90015563mgName=xylb-like]XYLB_MOUSEXYLB_MOUSEQ	Chr06	6571841	6571841	3.468789555	-0.418467079	1.428051766	-1.846518844	-1.132492962	0.228237948	0.00858411	0.000911927	0.001571238	0.315828639	1	0.006591793	0.005877093	3.764142898	3.76646241	3.254957462	1.9750874	3.061330264	3.709667752	3.941488852
TRINITY_DN142502_c3_g1_i1	ID=Xetrov90016054mgName=sostdc1]SOSD1_HUMANSOSD1_HUMANQ	Chr06	44746606	44746606	2.24220695	1.108749995	-0.477858941	1.586608935	1.347679465	0.009741686	0.409723003	0.004383677	0.001641033	0.026455083	1	0.023023748	0.006094306	1.114749872	1.849141638	2.420308776	2.992536316	3.042425605	1.665067496	1.435899446
TRINITY_DN142569_c1_g1_i8	ID=Xetrov90016833mgName=cyp7a1]CP7A1_HUMANCP7A1_HUMANQ	Chr06	101490374	101490374	4.817572444	-0.130897665	1.450757555	-1.58165522	-0.856276443	0.886861042	0.309567004	0.272138371	0.359946948	0.915507061	1	0.423906001	0.453277451	0.149230152	6.067834121	1.807718628	3.444969579	4.208659675	4.779274808	6.106877427
TRINITY_DN142591_c6_g1_i1	ID=Xetrov90016474mgName=galnt15]GLT15_HUMANGLT15_HUMANQ	Chr06	80144795	80144795	2.345879191	0.943872476	0.573857861	0.370014614	0.656943545	0.028821372	0.359843906	0.535280235	0.12640751	0.062396585	1	0.667250333	0.197660971	1.630585468	2.290996476	2.498474135	2.196285738	3.302871788	2.248565038	1.494635025
TRINITY_DN142665_c2_g1_i3	ID=Xetrov90017023mgName=kiaa1429]VIR_HUMANVIR_HUMANQ	Chr06	112957036	112957036	4.986482946	-0.883677104	-0.045929839	-0.837747264	-0.860712184	0.000798715	0.901277865	0.031413383	0.001196254	0.003263527	1	0.098454412	0.004664535	5.452876424	4.38714761	4.502026729	4.581897597	4.701781003	5.446594715	5.353448973
TRINITY_DN142816_c2_g1_i3	ID=Xetrov90016535mgName=pdia4]PDIA4_RATPDIA4_RATQ	Chr06	82789798	82789798	7.638961972	0.48084357	-0.328512001	0.809355571	0.645099571	0.16510811	0.493590623	0.08407383	0.062149521	0.243997087	1	0.191726301	0.113330536	7.365946126	8.064478581	7.904841759	8.09548643	7.190842214	7.108187481	7.369625193
TRINITY_DN142816_c3_g1_i6	ID=Xetrov90015939mgName=fam221a]F221A_XENTRF221A_XENTRQ	Chr06	34602793	34602793	2.625736007	-1.99386102	0.148933203	-2.142794223	-2.068327621	9.03E-07	0.794979601	0.000752012	8.14E-07	6.99E-06	1	0.005625683	6.58E-06	3.30579487	1.231210229	1.462489902	1.310656841	1.646773287	3.049088562	3.827300635
TRINITY_DN142837_c5_g1_i2	ID=Xetrov90016504mgName=yae1d1]YAED1_HUMANYAED1_HUMANQ	Chr06	81719442	81719442	3.921074027	-3.626552973	-0.039115532	-3.587437441	-3.606995207	2.94E-23	0.935982942	1.03E-09	2.24E-20	1.37E-21	1	4.59E-08	1.03E-18	4.665935771	1.37778025	1.394027554	1.426440174	1.39188031	4.913156638	5.314038067
