ID_fa	ID_trans	dNdS	dN	dS
RBH_pair_10050.fa	TRINITY_D120228_c1_g1_i7	0.0292	0.0545	1.8655
RBH_pair_4079.fa	TRINITY_D119707_c2_g2_i1	0.0625	0.1167	1.8656
RBH_pair_9426.fa	TRINITY_D138536_c0_g1_i3	0.0411	0.0767	1.8658
RBH_pair_6746.fa	TRINITY_D133732_c0_g2_i2	0.0812	0.1514	1.8659
RBH_pair_3964.fa	TRINITY_D115032_c0_g1_i3	0.0045	0.0084	1.8661
RBH_pair_5806.fa	TRINITY_D128685_c0_g1_i1	0.0525	0.0979	1.8662
RBH_pair_2258.fa	TRINITY_D112853_c0_g1_i1	0.0847	0.158	1.8662
RBH_pair_6289.fa	TRINITY_D121941_c4_g1_i2	0.1237	0.2309	1.8664
RBH_pair_2640.fa	TRINITY_D130106_c0_g1_i3	0.0405	0.0755	1.8665
RBH_pair_10074.fa	TRINITY_D113754_c0_g1_i2	0.0787	0.1469	1.8667
RBH_pair_9466.fa	TRINITY_D124438_c0_g1_i4	0.0743	0.1386	1.8668
RBH_pair_4649.fa	TRINITY_D119250_c0_g3_i4	0.1499	0.2799	1.8669
RBH_pair_2317.fa	TRINITY_D125288_c10_g1_i2	0.1019	0.1902	1.8671
RBH_pair_1215.fa	TRINITY_D140617_c0_g1_i5	0.0375	0.07	1.8673
RBH_pair_7748.fa	TRINITY_D131347_c0_g1_i1	0.0474	0.0885	1.8673
RBH_pair_8571.fa	TRINITY_D129011_c5_g1_i4	0.1137	0.2124	1.8673
RBH_pair_7507.fa	TRINITY_D125318_c2_g1_i6	0.0408	0.0762	1.8678
RBH_pair_1672.fa	TRINITY_D118531_c3_g1_i6	0.0623	0.1164	1.8678
RBH_pair_3276.fa	TRINITY_D123225_c4_g1_i1	0.1434	0.2678	1.8678
RBH_pair_1076.fa	TRINITY_D137756_c4_g1_i1	0.0826	0.1543	1.868
RBH_pair_1303.fa	TRINITY_D123245_c1_g1_i8	0.1408	0.263	1.868
RBH_pair_8388.fa	TRINITY_D143470_c6_g1_i4	0.0311	0.0582	1.8681
RBH_pair_926.fa	TRINITY_D143478_c0_g1_i5	0.0438	0.0818	1.8682
RBH_pair_6489.fa	TRINITY_D132750_c1_g1_i2	0.1156	0.2159	1.8682
RBH_pair_5975.fa	TRINITY_D133426_c0_g1_i3	0.0561	0.1048	1.8685
RBH_pair_100.fa	TRINITY_D117850_c2_g4_i4	0.283	0.5288	1.8686
RBH_pair_2432.fa	TRINITY_D126700_c0_g1_i1	0.0485	0.0907	1.8692
RBH_pair_9176.fa	TRINITY_D133451_c8_g1_i1	0.0496	0.0927	1.8692
RBH_pair_10245.fa	TRINITY_D134512_c1_g1_i4	0.0841	0.1572	1.8692
RBH_pair_8942.fa	TRINITY_D136198_c4_g1_i5	0.0947	0.177	1.8692
RBH_pair_3547.fa	TRINITY_D119831_c6_g2_i10	0.0452	0.0845	1.8694
RBH_pair_866.fa	TRINITY_D125585_c4_g1_i2	0.0905	0.1692	1.8694
RBH_pair_7644.fa	TRINITY_D123843_c7_g2_i1	0.0381	0.0712	1.8695
RBH_pair_5247.fa	TRINITY_D115941_c6_g1_i1	0.028	0.0524	1.8698
RBH_pair_4553.fa	TRINITY_D129450_c3_g1_i4	0.0355	0.0664	1.8701
RBH_pair_8556.fa	TRINITY_D118198_c0_g1_i2	0.0657	0.1228	1.8701
RBH_pair_9694.fa	TRINITY_D119593_c9_g2_i7	0.0469	0.0877	1.8702
RBH_pair_205.fa	TRINITY_D124421_c4_g5_i2	0.1412	0.264	1.8703
RBH_pair_5965.fa	TRINITY_D131643_c3_g3_i4	0.0581	0.1087	1.8708
RBH_pair_4345.fa	TRINITY_D126522_c7_g1_i4	0.0085	0.0158	1.8712
RBH_pair_2465.fa	TRINITY_D134229_c0_g1_i2	0.0091	0.017	1.8714
RBH_pair_8121.fa	TRINITY_D130114_c8_g1_i1	0.0121	0.0227	1.8714
RBH_pair_819.fa	TRINITY_D138952_c2_g2_i11	0.0302	0.0564	1.8715
RBH_pair_6120.fa	TRINITY_D110433_c0_g1_i1	0.0814	0.1524	1.8717
RBH_pair_4606.fa	TRINITY_D143122_c2_g1_i2	0.0504	0.0944	1.8718
RBH_pair_5553.fa	TRINITY_D139341_c1_g1_i4	0.3686	0.69	1.872
RBH_pair_3453.fa	TRINITY_D140785_c0_g1_i2	0.0306	0.0573	1.8726
RBH_pair_3024.fa	TRINITY_D136153_c0_g1_i2	0.1533	0.287	1.873
RBH_pair_933.fa	TRINITY_D132691_c0_g2_i3	0.0994	0.1861	1.8732
RBH_pair_623.fa	TRINITY_D136242_c1_g2_i1	0.0412	0.0772	1.8735
RBH_pair_3873.fa	TRINITY_D138089_c1_g2_i1	0.0113	0.0212	1.8737
RBH_pair_8313.fa	TRINITY_D140405_c1_g2_i2	0.0145	0.0271	1.8738
RBH_pair_4687.fa	TRINITY_D125272_c0_g1_i12	0.3176	0.5952	1.8738
RBH_pair_2747.fa	TRINITY_D114520_c0_g1_i2	0.0629	0.1178	1.874
RBH_pair_6445.fa	TRINITY_D135004_c2_g1_i2	0.0451	0.0845	1.8742
RBH_pair_4630.fa	TRINITY_D121553_c3_g3_i1	0.0882	0.1653	1.8744
RBH_pair_7406.fa	TRINITY_D120057_c3_g1_i2	0.0331	0.062	1.8745
RBH_pair_3049.fa	TRINITY_D123278_c5_g1_i4	0.1869	0.3504	1.8749
RBH_pair_7797.fa	TRINITY_D137005_c0_g1_i1	0.0629	0.1179	1.8756
RBH_pair_10292.fa	TRINITY_D144063_c3_g1_i1	0.0023	0.0043	1.8757
RBH_pair_7160.fa	TRINITY_D119243_c0_g1_i1	0.1379	0.2586	1.8757
RBH_pair_8947.fa	TRINITY_D126959_c2_g1_i2	0.0838	0.1572	1.8762
RBH_pair_6506.fa	TRINITY_D137566_c3_g2_i1	0.0483	0.0907	1.8768
RBH_pair_120.fa	TRINITY_D129046_c0_g1_i1	0.1951	0.3662	1.8771
RBH_pair_10406.fa	TRINITY_D143994_c0_g1_i1	0.0685	0.1286	1.8775
RBH_pair_988.fa	TRINITY_D129027_c1_g1_i5	0.0767	0.1439	1.8775
RBH_pair_9720.fa	TRINITY_D142864_c1_g1_i1	0.1651	0.31	1.8775
RBH_pair_3756.fa	TRINITY_D111718_c0_g1_i1	0.0599	0.1124	1.8777
RBH_pair_10778.fa	TRINITY_D115762_c2_g2_i1	0.0689	0.1294	1.8777
RBH_pair_3080.fa	TRINITY_D121715_c5_g1_i2	0.0754	0.1416	1.8782
RBH_pair_3277.fa	TRINITY_D140668_c1_g1_i6	0.1824	0.3425	1.8783
RBH_pair_8840.fa	TRINITY_D136293_c7_g1_i15	0.0434	0.0815	1.8784
RBH_pair_9217.fa	TRINITY_D117897_c2_g1_i4	0.0617	0.1159	1.8785
RBH_pair_9842.fa	TRINITY_D136669_c3_g1_i3	0.0268	0.0503	1.8786
RBH_pair_5473.fa	TRINITY_D137649_c2_g2_i1	0.102	0.1916	1.8786
RBH_pair_2134.fa	TRINITY_D143604_c2_g1_i10	0.0657	0.1235	1.8789
RBH_pair_869.fa	TRINITY_D130091_c4_g1_i3	0.1423	0.2673	1.8791
RBH_pair_3831.fa	TRINITY_D135429_c4_g1_i1	0.1006	0.1892	1.8797
RBH_pair_5334.fa	TRINITY_D114726_c0_g1_i1	0.0919	0.1728	1.8798
RBH_pair_8790.fa	TRINITY_D127096_c7_g1_i1	0.0443	0.0833	1.8799
RBH_pair_9612.fa	TRINITY_D122985_c3_g1_i1	0.0894	0.1681	1.8801
RBH_pair_2720.fa	TRINITY_D136262_c3_g1_i3	0.0409	0.0769	1.8803
RBH_pair_2342.fa	TRINITY_D130166_c0_g1_i4	0.0613	0.1154	1.8809
RBH_pair_4119.fa	TRINITY_D130973_c0_g1_i3	0.1109	0.2086	1.881
RBH_pair_10153.fa	TRINITY_D137379_c0_g1_i1	0.0437	0.0823	1.8813
RBH_pair_6611.fa	TRINITY_D128340_c0_g2_i2	0.1271	0.2392	1.8814
RBH_pair_2833.fa	TRINITY_D139184_c3_g1_i1	0.1208	0.2274	1.8816
RBH_pair_1908.fa	TRINITY_D116077_c1_g2_i1	0.1626	0.3059	1.882
RBH_pair_2825.fa	TRINITY_D125519_c2_g1_i1	0.0282	0.053	1.8824
RBH_pair_5089.fa	TRINITY_D143178_c3_g2_i4	0.0447	0.0841	1.8824
RBH_pair_10610.fa	TRINITY_D109029_c0_g1_i1	0.0501	0.0943	1.8824
RBH_pair_4556.fa	TRINITY_D120385_c7_g2_i3	0.0417	0.0785	1.8825
RBH_pair_1516.fa	TRINITY_D138212_c2_g1_i2	0.1612	0.3035	1.8826
RBH_pair_6391.fa	TRINITY_D116390_c5_g1_i1	0.0566	0.1066	1.8829
RBH_pair_2082.fa	TRINITY_D141340_c5_g1_i5	0.0799	0.1505	1.883
RBH_pair_2918.fa	TRINITY_D137522_c6_g1_i3	0.0901	0.1696	1.883
RBH_pair_7479.fa	TRINITY_D120789_c0_g3_i3	0.0636	0.1197	1.8831
RBH_pair_5760.fa	TRINITY_D115627_c0_g1_i1	0.0132	0.0249	1.8832
RBH_pair_1570.fa	TRINITY_D124937_c1_g2_i2	0.0441	0.083	1.8833
RBH_pair_10336.fa	TRINITY_D139196_c6_g1_i3	0.1306	0.2459	1.8833
RBH_pair_972.fa	TRINITY_D125353_c0_g1_i10	0.3628	0.6833	1.8833
RBH_pair_6607.fa	TRINITY_D103578_c0_g1_i1	0.5629	1.0602	1.8835
RBH_pair_6338.fa	TRINITY_D113888_c5_g1_i4	0.033	0.0622	1.8837
RBH_pair_5949.fa	TRINITY_D136794_c6_g3_i1	0.0862	0.1624	1.8838
RBH_pair_1152.fa	TRINITY_D135724_c2_g2_i2	0.1711	0.3223	1.8841
RBH_pair_2391.fa	TRINITY_D130068_c2_g1_i1	0.0767	0.1446	1.8842
RBH_pair_7050.fa	TRINITY_D138369_c0_g1_i1	0.11	0.2072	1.8844
RBH_pair_4760.fa	TRINITY_D121807_c4_g4_i1	0.1668	0.3143	1.8844
RBH_pair_4632.fa	TRINITY_D121119_c3_g1_i2	0.0913	0.1721	1.8847
RBH_pair_6788.fa	TRINITY_D117102_c0_g1_i4	0.1144	0.2156	1.8848
RBH_pair_4212.fa	TRINITY_D137063_c0_g1_i1	0.1184	0.2231	1.885
RBH_pair_1401.fa	TRINITY_D140433_c8_g1_i3	0.0145	0.0274	1.8853
RBH_pair_3064.fa	TRINITY_D139362_c5_g1_i1	0.1822	0.3435	1.8853
RBH_pair_9335.fa	TRINITY_D135971_c0_g2_i2	0.0641	0.1209	1.8857
RBH_pair_4067.fa	TRINITY_D113768_c0_g1_i1	0.3505	0.6611	1.8859
RBH_pair_6436.fa	TRINITY_D138336_c2_g5_i1	0.0832	0.157	1.8862
RBH_pair_9045.fa	TRINITY_D126036_c1_g3_i4	0.0498	0.0939	1.8863
RBH_pair_1667.fa	TRINITY_D122875_c5_g1_i1	0.0361	0.0681	1.8869
RBH_pair_10035.fa	TRINITY_D125540_c2_g1_i1	0.0539	0.1018	1.887
RBH_pair_21.fa	TRINITY_D137578_c1_g1_i2	0.0627	0.1183	1.8872
RBH_pair_3355.fa	TRINITY_D133474_c1_g2_i2	0.0769	0.1451	1.8872
RBH_pair_10500.fa	TRINITY_D113027_c0_g1_i1	0.1232	0.2325	1.8876
RBH_pair_814.fa	TRINITY_D121640_c9_g1_i10	0.1041	0.1965	1.8884
RBH_pair_5315.fa	TRINITY_D112529_c0_g1_i5	0.0496	0.0937	1.8885
RBH_pair_4435.fa	TRINITY_D119586_c1_g1_i14	0.0518	0.0979	1.8885
RBH_pair_8161.fa	TRINITY_D135394_c2_g2_i3	0.0357	0.0675	1.8886
RBH_pair_3941.fa	TRINITY_D119664_c3_g1_i2	0.0761	0.1437	1.8888
RBH_pair_6821.fa	TRINITY_D143414_c4_g1_i3	0.1537	0.2903	1.8893
RBH_pair_7464.fa	TRINITY_D125692_c0_g2_i4	0.1988	0.3757	1.8893
RBH_pair_8216.fa	TRINITY_D130748_c5_g6_i1	0.0659	0.1245	1.8895
RBH_pair_10352.fa	TRINITY_D130001_c0_g1_i1	0.0934	0.1764	1.8898
RBH_pair_3512.fa	TRINITY_D125511_c0_g1_i1	0.1074	0.203	1.8898
RBH_pair_2943.fa	TRINITY_D137281_c2_g1_i2	0.1235	0.2334	1.8901
RBH_pair_8214.fa	TRINITY_D143292_c6_g2_i1	0.0276	0.0522	1.8902
RBH_pair_7293.fa	TRINITY_D126040_c0_g1_i1	0.0846	0.16	1.8903
RBH_pair_10460.fa	TRINITY_D128438_c0_g1_i3	0.0263	0.0497	1.8904
RBH_pair_6763.fa	TRINITY_D142834_c2_g2_i1	0.1035	0.1956	1.8904
RBH_pair_1870.fa	TRINITY_D122147_c1_g1_i3	0.0734	0.1387	1.8907
RBH_pair_1848.fa	TRINITY_D122025_c0_g1_i1	0.0422	0.0798	1.8909
RBH_pair_6820.fa	TRINITY_D139611_c4_g2_i3	0.0764	0.1444	1.891
RBH_pair_6211.fa	TRINITY_D138744_c4_g1_i6	0.0431	0.0816	1.8912
RBH_pair_5010.fa	TRINITY_D142340_c0_g1_i1	0.0864	0.1634	1.8913
RBH_pair_8352.fa	TRINITY_D131995_c1_g1_i1	0.1439	0.2722	1.8916
RBH_pair_5713.fa	TRINITY_D134498_c3_g1_i1	0.1086	0.2055	1.8919
RBH_pair_6423.fa	TRINITY_D144363_c3_g2_i2	0.0691	0.1308	1.8931
RBH_pair_2931.fa	TRINITY_D139544_c1_g2_i5	0.0186	0.0352	1.8937
RBH_pair_6543.fa	TRINITY_D141418_c1_g1_i7	0.1352	0.2561	1.8939
RBH_pair_9803.fa	TRINITY_D137136_c7_g3_i3	0.0535	0.1013	1.8945
RBH_pair_3899.fa	TRINITY_D123938_c0_g1_i2	0.006	0.0115	1.8946
RBH_pair_7145.fa	TRINITY_D137846_c1_g1_i2	0.0482	0.0914	1.8947
RBH_pair_8949.fa	TRINITY_D120446_c7_g1_i7	0.1021	0.1935	1.895
RBH_pair_9185.fa	TRINITY_D135424_c1_g1_i1	0.0297	0.0563	1.8952
RBH_pair_9339.fa	TRINITY_D126622_c2_g1_i5	0.0588	0.1114	1.8954
RBH_pair_5659.fa	TRINITY_D127536_c1_g1_i3	0.0486	0.0921	1.8955
RBH_pair_7092.fa	TRINITY_D130917_c0_g3_i2	0.0205	0.0389	1.8957
RBH_pair_8735.fa	TRINITY_D127373_c3_g1_i2	0.0409	0.0775	1.896
RBH_pair_1079.fa	TRINITY_D119963_c3_g1_i1	0.2408	0.4566	1.8964
RBH_pair_619.fa	TRINITY_D135927_c0_g1_i14	0.0133	0.0253	1.8965
RBH_pair_2332.fa	TRINITY_D130872_c0_g1_i1	0.0539	0.1023	1.8966
RBH_pair_5609.fa	TRINITY_D119249_c4_g2_i1	0.017	0.0322	1.8967
RBH_pair_7215.fa	TRINITY_D122298_c1_g2_i4	0.0309	0.0587	1.897
RBH_pair_9249.fa	TRINITY_D129441_c2_g2_i3	0.0581	0.1102	1.8974
RBH_pair_9288.fa	TRINITY_D125010_c2_g1_i1	0.0492	0.0933	1.8975
RBH_pair_2566.fa	TRINITY_D116133_c1_g1_i6	0.0952	0.1807	1.8975
RBH_pair_3328.fa	TRINITY_D116172_c2_g1_i2	0.0169	0.0321	1.8978
RBH_pair_2876.fa	TRINITY_D122999_c0_g1_i2	0.0312	0.0592	1.8978
RBH_pair_7133.fa	TRINITY_D140664_c1_g2_i2	0.0608	0.1155	1.8978
RBH_pair_2684.fa	TRINITY_D135369_c0_g1_i6	0.0631	0.1197	1.8979
RBH_pair_1768.fa	TRINITY_D137739_c0_g1_i1	0.1027	0.1948	1.8981
RBH_pair_2077.fa	TRINITY_D132016_c0_g3_i1	0.142	0.2695	1.8981
RBH_pair_5797.fa	TRINITY_D133671_c1_g1_i1	0.0419	0.0795	1.8985
RBH_pair_8557.fa	TRINITY_D126947_c1_g1_i1	0.0847	0.1608	1.8985
RBH_pair_3258.fa	TRINITY_D141429_c1_g2_i1	0.0866	0.1645	1.8985
RBH_pair_10265.fa	TRINITY_D115337_c5_g1_i4	0.0293	0.0557	1.8988
RBH_pair_2264.fa	TRINITY_D120982_c9_g1_i7	0.0689	0.1308	1.899
RBH_pair_3764.fa	TRINITY_D136840_c0_g1_i1	0.025	0.0474	1.8995
RBH_pair_5969.fa	TRINITY_D133713_c0_g1_i3	0.0863	0.164	1.8996
RBH_pair_2663.fa	TRINITY_D116741_c5_g2_i3	0.0444	0.0844	1.8997
RBH_pair_9904.fa	TRINITY_D132197_c0_g1_i1	0.1025	0.1946	1.8997
RBH_pair_9039.fa	TRINITY_D130226_c3_g1_i3	0.0445	0.0845	1.8999
RBH_pair_5270.fa	TRINITY_D124160_c1_g1_i4	0.0642	0.122	1.9
RBH_pair_2324.fa	TRINITY_D141249_c8_g1_i3	0.0256	0.0487	1.9005
RBH_pair_2970.fa	TRINITY_D120372_c0_g1_i2	0.0645	0.1225	1.9005
RBH_pair_4587.fa	TRINITY_D126839_c6_g1_i2	0.1148	0.2182	1.9009
RBH_pair_9869.fa	TRINITY_D135499_c3_g1_i2	0.1656	0.3149	1.9011
RBH_pair_10242.fa	TRINITY_D119137_c6_g1_i5	0.0905	0.1721	1.9013
RBH_pair_6974.fa	TRINITY_D113512_c0_g1_i2	0.0806	0.1533	1.9016
RBH_pair_4942.fa	TRINITY_D133261_c3_g2_i1	0.0746	0.142	1.902
RBH_pair_386.fa	TRINITY_D98933_c0_g1_i3	0.1991	0.3788	1.902
RBH_pair_5304.fa	TRINITY_D126774_c2_g2_i2	0.0448	0.0851	1.9024
RBH_pair_7734.fa	TRINITY_D128029_c2_g1_i2	0.0523	0.0994	1.9024
RBH_pair_10085.fa	TRINITY_D142083_c1_g2_i2	0.1114	0.2119	1.9024
RBH_pair_5692.fa	TRINITY_D143717_c7_g2_i1	0.032	0.0608	1.9025
RBH_pair_195.fa	TRINITY_D105707_c0_g1_i1	0.2707	0.515	1.9025
RBH_pair_3177.fa	TRINITY_D130893_c1_g1_i9	0.089	0.1693	1.9029
RBH_pair_8696.fa	TRINITY_D116095_c3_g1_i1	0.1325	0.2521	1.9029
RBH_pair_4815.fa	TRINITY_D132205_c0_g1_i4	0.0485	0.0922	1.903
RBH_pair_7646.fa	TRINITY_D130598_c2_g1_i1	0.0824	0.1568	1.903
RBH_pair_9976.fa	TRINITY_D138260_c0_g2_i9	0.1176	0.2239	1.9035
RBH_pair_7052.fa	TRINITY_D117121_c1_g1_i2	0.0257	0.0489	1.9036
RBH_pair_6688.fa	TRINITY_D140451_c2_g1_i1	0.0551	0.1049	1.9038
RBH_pair_8400.fa	TRINITY_D119999_c4_g2_i4	0.0452	0.086	1.9042
RBH_pair_5700.fa	TRINITY_D142827_c1_g1_i3	0.0751	0.143	1.9044
RBH_pair_5071.fa	TRINITY_D135598_c1_g1_i6	0.0568	0.1082	1.9051
RBH_pair_4608.fa	TRINITY_D122181_c3_g3_i4	0.1394	0.2657	1.9055
RBH_pair_4427.fa	TRINITY_D135846_c0_g1_i1	0.3438	0.655	1.9055
RBH_pair_775.fa	TRINITY_D130284_c0_g2_i1	0.0788	0.1501	1.9062
RBH_pair_4185.fa	TRINITY_D119874_c4_g2_i1	0.0066	0.0126	1.9065
RBH_pair_4872.fa	TRINITY_D125598_c0_g1_i2	0.0956	0.1822	1.9067
RBH_pair_10273.fa	TRINITY_D132216_c0_g1_i2	0.0604	0.1152	1.9073
RBH_pair_2746.fa	TRINITY_D103385_c0_g1_i1	0.2176	0.415	1.9073
RBH_pair_996.fa	TRINITY_D136330_c2_g1_i1	0.0452	0.0861	1.9074
RBH_pair_5923.fa	TRINITY_D128265_c3_g3_i5	0.0283	0.054	1.9077
RBH_pair_9592.fa	TRINITY_D119442_c0_g1_i1	0.0419	0.0799	1.9077
RBH_pair_5586.fa	TRINITY_D119613_c7_g1_i2	0.0175	0.0334	1.9083
RBH_pair_10260.fa	TRINITY_D122275_c3_g3_i1	0.1752	0.3343	1.9083
RBH_pair_9205.fa	TRINITY_D130469_c0_g1_i5	0.1521	0.2903	1.9084
RBH_pair_1435.fa	TRINITY_D122179_c0_g2_i5	0.1493	0.285	1.9085
RBH_pair_8887.fa	TRINITY_D116752_c3_g1_i1	0.0416	0.0794	1.9086
RBH_pair_4419.fa	TRINITY_D122711_c0_g1_i1	0.0346	0.066	1.9089
RBH_pair_6516.fa	TRINITY_D132237_c0_g1_i2	0.0773	0.1475	1.9089
RBH_pair_8174.fa	TRINITY_D141169_c1_g2_i5	0.0991	0.1893	1.9101
RBH_pair_10652.fa	TRINITY_D113634_c3_g2_i1	0.0359	0.0686	1.9103
RBH_pair_2650.fa	TRINITY_D116822_c6_g1_i6	0.071	0.1356	1.9103
RBH_pair_5977.fa	TRINITY_D135753_c0_g3_i3	0.1192	0.2277	1.9103
RBH_pair_7248.fa	TRINITY_D124172_c0_g1_i2	0.0751	0.1434	1.9105
RBH_pair_5785.fa	TRINITY_D111876_c0_g1_i1	0.0399	0.0762	1.9106
RBH_pair_5390.fa	TRINITY_D135089_c1_g2_i3	0.0182	0.0349	1.9107
RBH_pair_2625.fa	TRINITY_D136612_c2_g1_i2	0.0501	0.0956	1.911
RBH_pair_6832.fa	TRINITY_D132419_c6_g1_i2	0.0171	0.0326	1.9111
RBH_pair_4406.fa	TRINITY_D128796_c6_g1_i7	0.0777	0.1485	1.9112
RBH_pair_7123.fa	TRINITY_D118366_c0_g2_i1	0.1074	0.2053	1.9114
RBH_pair_4470.fa	TRINITY_D135647_c0_g1_i5	0.061	0.1165	1.9115
RBH_pair_5041.fa	TRINITY_D131509_c1_g2_i3	0.016	0.0305	1.9118
RBH_pair_5816.fa	TRINITY_D142087_c0_g1_i6	0.1111	0.2124	1.912
RBH_pair_1811.fa	TRINITY_D114377_c0_g1_i1	0.1602	0.3064	1.9122
RBH_pair_4565.fa	TRINITY_D130253_c5_g1_i4	0.0116	0.0222	1.9123
RBH_pair_8879.fa	TRINITY_D134591_c4_g2_i2	0.0658	0.1258	1.9123
RBH_pair_2664.fa	TRINITY_D122288_c0_g1_i4	0.0408	0.078	1.9125
RBH_pair_9025.fa	TRINITY_D132624_c1_g1_i1	0.0662	0.1266	1.9125
RBH_pair_9419.fa	TRINITY_D123392_c7_g2_i1	0.0233	0.0446	1.9126
RBH_pair_434.fa	TRINITY_D127603_c3_g3_i1	0.3017	0.5772	1.9128
RBH_pair_10030.fa	TRINITY_D131489_c1_g2_i1	0.1275	0.244	1.913
RBH_pair_2450.fa	TRINITY_D120618_c1_g1_i1	0.1274	0.2437	1.9131
RBH_pair_2090.fa	TRINITY_D127658_c0_g1_i1	0.0372	0.0711	1.9132
RBH_pair_6882.fa	TRINITY_D133885_c1_g1_i1	0.0307	0.0587	1.9134
RBH_pair_5786.fa	TRINITY_D130782_c1_g5_i2	0.0433	0.0828	1.9135
RBH_pair_1273.fa	TRINITY_D115473_c5_g2_i2	0.008	0.0152	1.9137
RBH_pair_10511.fa	TRINITY_D118825_c1_g1_i1	0.0606	0.1159	1.9137
RBH_pair_5418.fa	TRINITY_D132378_c2_g1_i9	0.032	0.0613	1.9138
RBH_pair_2384.fa	TRINITY_D135284_c0_g1_i1	0.0323	0.0619	1.9139
RBH_pair_8682.fa	TRINITY_D134117_c0_g2_i3	0.157	0.3007	1.915
RBH_pair_10072.fa	TRINITY_D144112_c3_g1_i1	0.0517	0.0989	1.9152
RBH_pair_6770.fa	TRINITY_D123052_c3_g1_i1	0.0434	0.0832	1.9156
RBH_pair_950.fa	TRINITY_D135799_c0_g1_i2	0.1362	0.2609	1.9158
RBH_pair_2001.fa	TRINITY_D130546_c4_g1_i2	0.0334	0.064	1.9161
RBH_pair_3290.fa	TRINITY_D115119_c2_g1_i14	0.2497	0.4784	1.9162
RBH_pair_1924.fa	TRINITY_D123869_c2_g1_i11	0.0211	0.0404	1.9167
RBH_pair_6725.fa	TRINITY_D129269_c5_g2_i2	0.0579	0.111	1.9168
RBH_pair_3269.fa	TRINITY_D122918_c1_g1_i1	0.0811	0.1556	1.9172
RBH_pair_1644.fa	TRINITY_D128544_c8_g1_i2	0.1069	0.205	1.9172
RBH_pair_3143.fa	TRINITY_D120872_c1_g1_i4	0.0599	0.1149	1.9174
RBH_pair_8911.fa	TRINITY_D114371_c2_g4_i2	0.0189	0.0363	1.9175
RBH_pair_3646.fa	TRINITY_D134298_c2_g1_i2	0.0219	0.042	1.9176
RBH_pair_1277.fa	TRINITY_D125371_c1_g2_i1	0.144	0.2761	1.9176
RBH_pair_8783.fa	TRINITY_D114792_c1_g1_i1	0.2207	0.4232	1.9177
RBH_pair_381.fa	TRINITY_D121411_c1_g1_i4	0.0868	0.1665	1.9178
RBH_pair_2108.fa	TRINITY_D133508_c4_g1_i4	0.0625	0.1198	1.9181
RBH_pair_2320.fa	TRINITY_D135417_c0_g2_i3	0.0397	0.0762	1.9182
RBH_pair_2160.fa	TRINITY_D131241_c0_g1_i11	0.0619	0.1188	1.9182
RBH_pair_5454.fa	TRINITY_D141308_c6_g1_i5	0.0386	0.0741	1.9184
RBH_pair_4966.fa	TRINITY_D121238_c0_g1_i1	0.1108	0.2126	1.9186
RBH_pair_9404.fa	TRINITY_D133111_c0_g1_i10	0.06	0.1151	1.9194
RBH_pair_418.fa	TRINITY_D139872_c0_g1_i2	0.0432	0.083	1.92
RBH_pair_993.fa	TRINITY_D119108_c0_g1_i3	0.1629	0.3127	1.9201
RBH_pair_9430.fa	TRINITY_D138231_c4_g1_i3	0.1183	0.2272	1.9203
RBH_pair_7835.fa	TRINITY_D137451_c3_g4_i8	0.0514	0.0988	1.9204
RBH_pair_2656.fa	TRINITY_D129520_c2_g2_i2	0.1152	0.2213	1.9204
RBH_pair_4583.fa	TRINITY_D132855_c1_g1_i1	0.0461	0.0885	1.9207
RBH_pair_10582.fa	TRINITY_D113725_c0_g1_i7	0.0869	0.1669	1.9215
RBH_pair_2517.fa	TRINITY_D135255_c1_g4_i1	0.0848	0.1629	1.9216
RBH_pair_1203.fa	TRINITY_D134837_c1_g2_i1	0.0709	0.1362	1.9218
RBH_pair_4514.fa	TRINITY_D136921_c0_g1_i1	0.1155	0.222	1.9223
RBH_pair_4507.fa	TRINITY_D117515_c6_g1_i1	0.0227	0.0437	1.9225
RBH_pair_8036.fa	TRINITY_D118269_c0_g1_i1	0.0557	0.107	1.9227
RBH_pair_7400.fa	TRINITY_D121979_c6_g1_i2	0.1103	0.212	1.9229
RBH_pair_5662.fa	TRINITY_D127100_c1_g2_i1	0.069	0.1328	1.9231
RBH_pair_10715.fa	TRINITY_D116115_c6_g1_i2	0.0534	0.1028	1.9232
RBH_pair_1487.fa	TRINITY_D138525_c0_g1_i1	0.1436	0.2763	1.9234
RBH_pair_7083.fa	TRINITY_D134666_c5_g1_i1	0.116	0.2232	1.9237
RBH_pair_9420.fa	TRINITY_D135137_c0_g1_i2	0.0296	0.057	1.924
RBH_pair_4935.fa	TRINITY_D137671_c7_g1_i1	0.0838	0.1612	1.9242
RBH_pair_6087.fa	TRINITY_D138224_c7_g2_i1	0.1223	0.2353	1.9244
RBH_pair_1339.fa	TRINITY_D125854_c0_g5_i3	0.1062	0.2044	1.9251
RBH_pair_2338.fa	TRINITY_D128861_c0_g2_i3	0.1137	0.2189	1.9251
RBH_pair_5945.fa	TRINITY_D136118_c3_g4_i2	0.1397	0.269	1.9252
RBH_pair_128.fa	TRINITY_D142305_c2_g1_i1	0.1167	0.2247	1.9253
RBH_pair_1336.fa	TRINITY_D122961_c5_g2_i1	0.2613	0.5032	1.9254
RBH_pair_4162.fa	TRINITY_D143791_c1_g1_i1	0.0551	0.1061	1.9257
