gid	dnds	dn	ds	chr	bias
TRINITY_DN119263_c1_g1_i1	0.0459	0.0802	1.745	auto	unbias
TRINITY_DN132933_c0_g2_i1	0.0387	0.0675	1.7454	auto	unbias
TRINITY_DN143647_c2_g1_i3	0.0599	0.1046	1.7457	auto	unbias
TRINITY_DN118499_c3_g1_i4	0.0881	0.1538	1.7467	auto	unbias
TRINITY_DN138909_c0_g1_i5	0.0554	0.0967	1.7471	auto	unbias
TRINITY_DN140083_c3_g1_i3	0.1142	0.1994	1.7471	auto	unbias
TRINITY_DN139966_c0_g1_i2	0.0221	0.0386	1.7473	auto	unbias
TRINITY_DN128326_c2_g1_i1	0.0397	0.0695	1.7481	auto	unbias
TRINITY_DN133440_c6_g2_i1	0.0511	0.0894	1.749	auto	unbias
TRINITY_DN127822_c7_g1_i2	0.0127	0.0222	1.7495	auto	unbias
TRINITY_DN123863_c7_g1_i1	0.029	0.0507	1.7495	auto	unbias
TRINITY_DN141109_c3_g3_i2	0.0354	0.062	1.75	auto	unbias
TRINITY_DN142615_c1_g2_i3	0.0305	0.0534	1.7501	auto	unbias
TRINITY_DN134109_c3_g1_i2	0.0959	0.168	1.7507	auto	unbias
TRINITY_DN116739_c6_g4_i2	0.0504	0.0883	1.7508	auto	unbias
TRINITY_DN139265_c0_g1_i1	0.0342	0.0599	1.751	auto	unbias
TRINITY_DN133360_c4_g5_i3	0.0598	0.1048	1.7515	auto	unbias
TRINITY_DN129145_c1_g1_i1	0.1091	0.191	1.7516	auto	unbias
TRINITY_DN117512_c4_g4_i1	0.0513	0.0899	1.752	auto	unbias
TRINITY_DN141241_c2_g1_i2	0.0149	0.0261	1.7526	auto	unbias
TRINITY_DN129905_c3_g2_i7	0.0556	0.0975	1.7531	auto	unbias
TRINITY_DN140733_c9_g3_i1	0.0657	0.1153	1.754	auto	unbias
TRINITY_DN129386_c0_g1_i1	0.0425	0.0745	1.7541	auto	unbias
TRINITY_DN114806_c2_g1_i1	0.042	0.0737	1.7543	auto	unbias
TRINITY_DN122145_c0_g1_i1	0.1571	0.2756	1.7546	auto	unbias
TRINITY_DN138789_c2_g1_i1	0.0432	0.0757	1.7547	auto	unbias
TRINITY_DN139507_c3_g1_i3	0.1228	0.2155	1.7547	auto	unbias
TRINITY_DN144072_c1_g1_i5	0.1843	0.3236	1.7555	auto	unbias
TRINITY_DN112458_c0_g1_i3	0.0701	0.123	1.7561	auto	unbias
TRINITY_DN132185_c0_g2_i2	0.0161	0.0283	1.7574	auto	unbias
TRINITY_DN119168_c2_g1_i2	0.1022	0.1797	1.7584	auto	unbias
TRINITY_DN121184_c0_g1_i7	0.1558	0.274	1.7588	auto	unbias
TRINITY_DN115617_c0_g1_i1	0.0854	0.1503	1.7589	auto	unbias
TRINITY_DN137777_c2_g1_i2	0.0633	0.1113	1.7597	auto	unbias
TRINITY_DN136259_c2_g1_i1	0.1153	0.2028	1.7597	auto	unbias
TRINITY_DN126339_c6_g1_i4	0.0323	0.0569	1.7604	auto	unbias
TRINITY_DN118754_c0_g1_i6	0.0395	0.0696	1.7617	auto	unbias
TRINITY_DN135163_c0_g1_i4	0.1121	0.1975	1.7617	auto	unbias
TRINITY_DN113739_c2_g1_i4	0.1935	0.3409	1.7622	auto	unbias
TRINITY_DN140452_c2_g1_i4	0.1136	0.2002	1.7626	auto	unbias
TRINITY_DN116724_c1_g1_i2	0.073	0.1288	1.7635	auto	unbias
TRINITY_DN121683_c1_g2_i2	0.0805	0.1419	1.7637	auto	unbias
TRINITY_DN131381_c5_g2_i1	0.1131	0.1995	1.7638	auto	unbias
TRINITY_DN114924_c0_g3_i2	0.082	0.1448	1.7643	auto	unbias
TRINITY_DN141136_c1_g1_i1	0.1043	0.1841	1.7652	auto	unbias
TRINITY_DN139427_c3_g1_i4	0.0755	0.1333	1.7659	auto	unbias
TRINITY_DN136318_c0_g1_i1	0.105	0.1854	1.7662	auto	unbias
TRINITY_DN130257_c2_g1_i1	0.0561	0.0991	1.7672	auto	unbias
TRINITY_DN136795_c1_g1_i2	0.0918	0.1623	1.7681	auto	unbias
TRINITY_DN127575_c1_g2_i15	0.0227	0.0401	1.7684	auto	unbias
TRINITY_DN135528_c1_g1_i3	0.0805	0.1424	1.7689	auto	unbias
TRINITY_DN121986_c0_g2_i2	0.6228	1.1021	1.7697	auto	unbias
TRINITY_DN125549_c2_g1_i1	0.1154	0.2043	1.77	auto	unbias
TRINITY_DN137614_c3_g1_i11	0.0969	0.1716	1.771	auto	unbias
TRINITY_DN114667_c10_g2_i1	0.0647	0.1146	1.7725	auto	unbias
TRINITY_DN123243_c1_g1_i1	0.0545	0.0967	1.7733	auto	unbias
TRINITY_DN120460_c3_g2_i2	0.0254	0.045	1.7737	auto	unbias
TRINITY_DN133421_c0_g1_i2	0.0856	0.1519	1.7744	auto	unbias
TRINITY_DN127914_c0_g1_i6	0.0842	0.1495	1.7748	auto	unbias
TRINITY_DN137527_c0_g1_i7	0.0413	0.0733	1.7752	auto	unbias
TRINITY_DN134652_c1_g1_i1	0.0278	0.0494	1.7771	auto	unbias
TRINITY_DN129714_c0_g2_i1	0.0648	0.1152	1.7774	auto	unbias
TRINITY_DN119438_c0_g1_i1	0.1654	0.2939	1.7774	auto	unbias
TRINITY_DN128972_c3_g4_i1	0.1368	0.2432	1.7777	auto	unbias
TRINITY_DN134183_c0_g1_i2	0.0322	0.0573	1.7779	auto	unbias
TRINITY_DN139369_c1_g3_i1	0.0807	0.1436	1.7793	auto	unbias
TRINITY_DN119082_c0_g4_i7	0.097	0.1728	1.7806	auto	unbias
TRINITY_DN119879_c4_g5_i1	0.0649	0.1156	1.781	auto	unbias
TRINITY_DN128331_c0_g1_i1	0.0564	0.1005	1.7822	auto	unbias
TRINITY_DN137368_c0_g1_i2	0.1241	0.2213	1.7838	auto	unbias
TRINITY_DN116060_c10_g1_i8	0.1514	0.27	1.7838	auto	unbias
TRINITY_DN119606_c7_g1_i3	0.0935	0.167	1.7849	auto	unbias
TRINITY_DN134285_c0_g2_i4	0.0913	0.163	1.786	auto	unbias
TRINITY_DN117767_c3_g1_i4	0.0454	0.0811	1.7861	auto	unbias
TRINITY_DN125306_c0_g1_i2	0.0872	0.1558	1.7862	auto	unbias
TRINITY_DN137607_c1_g3_i1	0.1233	0.2204	1.7872	auto	unbias
TRINITY_DN135015_c5_g2_i1	0.1267	0.2265	1.7875	auto	unbias
TRINITY_DN119472_c1_g1_i4	0.06	0.1074	1.7886	auto	unbias
TRINITY_DN119684_c3_g1_i2	0.0855	0.1529	1.789	auto	unbias
TRINITY_DN120155_c1_g2_i1	0.0436	0.078	1.7897	auto	unbias
TRINITY_DN133972_c6_g1_i2	0.0661	0.1183	1.7902	auto	unbias
TRINITY_DN130871_c2_g1_i1	0.0367	0.0658	1.7904	auto	unbias
TRINITY_DN128326_c3_g1_i5	0.0903	0.1617	1.791	auto	unbias
TRINITY_DN141879_c2_g2_i1	0.1407	0.2521	1.7916	auto	unbias
TRINITY_DN136305_c3_g1_i1	0.0569	0.102	1.7917	auto	unbias
TRINITY_DN130172_c1_g1_i5	0.1137	0.2038	1.7918	auto	unbias
TRINITY_DN115223_c6_g2_i3	0.0453	0.0811	1.7925	auto	unbias
TRINITY_DN114340_c5_g4_i1	0.0362	0.0649	1.7938	auto	unbias
TRINITY_DN142951_c1_g1_i1	0.1514	0.2716	1.7939	auto	unbias
TRINITY_DN143317_c1_g1_i1	0.0218	0.0391	1.7943	auto	unbias
TRINITY_DN121766_c2_g3_i6	0.0859	0.1543	1.7949	auto	unbias
TRINITY_DN128656_c1_g2_i3	0.001	0.0018	1.795	auto	unbias
TRINITY_DN135586_c0_g1_i1	0.0113	0.0202	1.7953	auto	unbias
TRINITY_DN116727_c6_g2_i1	0.072	0.1293	1.7957	auto	unbias
TRINITY_DN131050_c2_g4_i2	0.0683	0.1228	1.7973	auto	unbias
TRINITY_DN120351_c3_g3_i1	0.0341	0.0613	1.7994	auto	unbias
TRINITY_DN130543_c3_g1_i8	0.0474	0.0853	1.7996	auto	unbias
TRINITY_DN119206_c0_g1_i6	0.0787	0.1416	1.7996	auto	unbias
TRINITY_DN134955_c5_g1_i1	0.1674	0.3013	1.7999	auto	unbias
TRINITY_DN112741_c0_g1_i4	0.0545	0.098	1.8	auto	unbias
TRINITY_DN127797_c8_g1_i2	0.0137	0.0247	1.8001	auto	unbias
TRINITY_DN140158_c2_g2_i5	0.0141	0.0255	1.8004	auto	unbias
TRINITY_DN131063_c2_g2_i4	0.1242	0.2236	1.8007	auto	unbias
TRINITY_DN118469_c0_g1_i5	0.0228	0.041	1.8009	auto	unbias
TRINITY_DN126761_c1_g1_i2	0.0476	0.0857	1.8011	auto	unbias
TRINITY_DN120550_c10_g1_i1	0.0227	0.0409	1.8016	auto	unbias
TRINITY_DN131247_c2_g2_i3	0.096	0.1731	1.8021	auto	unbias
TRINITY_DN121535_c2_g1_i2	0.0911	0.1641	1.8022	auto	unbias
TRINITY_DN137725_c0_g1_i2	0.029	0.0523	1.8026	auto	unbias
TRINITY_DN134358_c2_g2_i4	0.0272	0.0492	1.8049	auto	unbias
TRINITY_DN113298_c0_g1_i1	0.0279	0.0503	1.8054	auto	unbias
TRINITY_DN135131_c0_g3_i1	0.1229	0.222	1.807	auto	unbias
TRINITY_DN118195_c0_g1_i3	0.1235	0.2231	1.807	auto	unbias
TRINITY_DN116192_c3_g1_i1	0.0248	0.0448	1.8076	auto	unbias
TRINITY_DN127597_c3_g1_i8	0.025	0.0453	1.8089	auto	unbias
TRINITY_DN140306_c8_g2_i3	0.0122	0.0221	1.8093	auto	unbias
TRINITY_DN128642_c6_g1_i6	0.0464	0.084	1.8093	auto	unbias
TRINITY_DN121748_c5_g1_i5	0.0146	0.0264	1.8094	auto	unbias
TRINITY_DN137170_c3_g1_i1	0.0951	0.172	1.8098	auto	unbias
TRINITY_DN108997_c0_g1_i1	0.1691	0.3061	1.8098	auto	unbias
TRINITY_DN116102_c5_g1_i6	0.0533	0.0965	1.8102	auto	unbias
TRINITY_DN135415_c0_g1_i3	0.0453	0.0821	1.8105	auto	unbias
TRINITY_DN126533_c1_g4_i1	0.0629	0.1139	1.8105	auto	unbias
TRINITY_DN140708_c0_g1_i1	0.0799	0.1446	1.8105	auto	unbias
TRINITY_DN130440_c3_g1_i5	0.0875	0.1585	1.8108	auto	unbias
TRINITY_DN121745_c2_g1_i4	0.0566	0.1025	1.8109	auto	unbias
TRINITY_DN142224_c1_g3_i1	0.0625	0.1133	1.8111	auto	unbias
TRINITY_DN143803_c1_g1_i2	0.1258	0.2279	1.8111	auto	unbias
TRINITY_DN135888_c3_g1_i2	0.0164	0.0298	1.8118	auto	unbias
TRINITY_DN140711_c0_g1_i2	0.1146	0.2078	1.8128	auto	unbias
TRINITY_DN122826_c8_g1_i2	0.044	0.0797	1.8133	auto	unbias
TRINITY_DN124196_c0_g1_i1	0.0953	0.1728	1.8137	auto	unbias
TRINITY_DN114655_c0_g1_i1	0.0602	0.1092	1.8142	auto	unbias
TRINITY_DN116844_c0_g1_i2	0.1206	0.2188	1.8143	auto	unbias
TRINITY_DN122821_c0_g2_i10	0.3045	0.5529	1.8161	auto	unbias
TRINITY_DN112908_c0_g1_i2	0.1392	0.2531	1.8177	auto	unbias
TRINITY_DN121126_c7_g1_i1	0.0439	0.0798	1.8194	auto	unbias
TRINITY_DN120417_c6_g1_i1	0.1209	0.22	1.8195	auto	unbias
TRINITY_DN125392_c2_g4_i2	0.0799	0.1453	1.8196	auto	unbias
TRINITY_DN121544_c0_g1_i1	0.0324	0.059	1.8201	auto	unbias
TRINITY_DN118346_c1_g1_i1	0.0784	0.1427	1.8202	auto	unbias
TRINITY_DN118569_c0_g2_i2	0.092	0.1675	1.8212	auto	unbias
TRINITY_DN135596_c5_g1_i1	0.0797	0.1453	1.8216	auto	unbias
TRINITY_DN119530_c2_g1_i4	0.0443	0.0807	1.8217	auto	unbias
TRINITY_DN124506_c2_g3_i2	0.0825	0.1502	1.8219	auto	unbias
TRINITY_DN123200_c2_g3_i1	0.0395	0.0719	1.822	auto	unbias
TRINITY_DN124351_c8_g1_i1	0.0771	0.1405	1.8232	auto	unbias
TRINITY_DN107699_c0_g1_i1	0.0923	0.1684	1.8236	auto	unbias
TRINITY_DN130332_c5_g1_i2	0.1927	0.3514	1.8236	auto	unbias
TRINITY_DN133734_c0_g1_i2	0.1235	0.2254	1.8245	auto	unbias
TRINITY_DN136693_c0_g1_i2	0.0705	0.1286	1.8247	auto	unbias
TRINITY_DN134094_c0_g2_i2	0.0472	0.0861	1.8251	auto	unbias
TRINITY_DN122291_c1_g1_i2	0.0913	0.1666	1.8261	auto	unbias
TRINITY_DN136893_c1_g1_i1	0.0371	0.0678	1.8266	auto	unbias
TRINITY_DN142105_c2_g3_i3	0.054	0.0986	1.8266	auto	unbias
TRINITY_DN126905_c6_g1_i2	0.0786	0.1436	1.8274	auto	unbias
TRINITY_DN132884_c8_g1_i1	0.1198	0.219	1.8274	auto	unbias
TRINITY_DN133262_c1_g1_i10	0.158	0.2887	1.8278	auto	unbias
TRINITY_DN141351_c8_g2_i1	0.0373	0.0681	1.8281	auto	unbias
TRINITY_DN131955_c3_g2_i5	0.0168	0.0307	1.8282	auto	unbias
TRINITY_DN137324_c0_g1_i1	0.3312	0.6057	1.8287	auto	unbias
TRINITY_DN129666_c1_g1_i2	0.0341	0.0624	1.8288	auto	unbias
TRINITY_DN131918_c6_g1_i1	0.0673	0.1233	1.8309	auto	unbias
TRINITY_DN133173_c1_g1_i8	0.1221	0.2236	1.8312	auto	unbias
TRINITY_DN131952_c2_g3_i5	0.0924	0.1693	1.8321	auto	unbias
TRINITY_DN143391_c1_g1_i1	0.0117	0.0214	1.8322	auto	unbias
TRINITY_DN141957_c0_g1_i1	0.1576	0.2889	1.8326	auto	unbias
TRINITY_DN110252_c0_g1_i1	0.1579	0.2893	1.8326	auto	unbias
TRINITY_DN137332_c2_g1_i9	0.0971	0.1781	1.8336	auto	unbias
TRINITY_DN121983_c4_g1_i6	0.0683	0.1252	1.834	auto	unbias
TRINITY_DN116198_c6_g1_i1	0.1249	0.229	1.8341	auto	unbias
TRINITY_DN115955_c0_g1_i3	0.1533	0.2813	1.8343	auto	unbias
TRINITY_DN138136_c2_g2_i1	0.0357	0.0655	1.8347	auto	unbias
TRINITY_DN107905_c0_g1_i1	0.1185	0.2174	1.8348	auto	unbias
TRINITY_DN133906_c0_g2_i3	0.0708	0.13	1.8355	auto	unbias
TRINITY_DN128365_c0_g1_i2	0.0654	0.1201	1.8356	auto	unbias
TRINITY_DN139458_c1_g1_i2	0.089	0.1634	1.8356	auto	unbias
TRINITY_DN122873_c4_g1_i2	0.0373	0.0685	1.836	auto	unbias
TRINITY_DN141034_c3_g1_i3	0.0511	0.0938	1.8364	auto	unbias
TRINITY_DN130500_c3_g1_i2	0.1199	0.2203	1.8373	auto	unbias
TRINITY_DN135475_c6_g2_i2	0.1072	0.197	1.8376	auto	unbias
TRINITY_DN131626_c2_g1_i2	0.0414	0.0761	1.8378	auto	unbias
TRINITY_DN135686_c1_g1_i1	0.5767	1.06	1.8379	auto	unbias
TRINITY_DN140852_c1_g2_i5	0.1092	0.2007	1.8384	auto	unbias
TRINITY_DN133989_c0_g1_i5	0.1272	0.2338	1.8387	auto	unbias
TRINITY_DN132551_c4_g1_i1	0.065	0.1196	1.8396	auto	unbias
TRINITY_DN129396_c5_g1_i3	0.0813	0.1497	1.8399	auto	unbias
TRINITY_DN139131_c3_g3_i1	0.0314	0.0577	1.8401	auto	unbias
TRINITY_DN135301_c0_g1_i3	0.078	0.1435	1.8403	auto	unbias
TRINITY_DN130858_c3_g1_i4	0.1187	0.2186	1.8413	auto	unbias
TRINITY_DN118804_c0_g4_i2	0.1564	0.2882	1.8422	auto	unbias
TRINITY_DN126657_c0_g1_i5	0.0816	0.1503	1.8425	auto	unbias
TRINITY_DN133376_c2_g1_i2	0.0922	0.1699	1.8428	auto	unbias
TRINITY_DN110396_c0_g1_i2	0.0618	0.114	1.8445	auto	unbias
TRINITY_DN141860_c1_g1_i9	0.1036	0.1911	1.8445	auto	unbias
TRINITY_DN136285_c5_g1_i2	0.0275	0.0508	1.8452	auto	unbias
TRINITY_DN132950_c0_g1_i12	0.1065	0.1965	1.8455	auto	unbias
TRINITY_DN120449_c1_g1_i3	0.0923	0.1703	1.8458	auto	unbias
TRINITY_DN129455_c2_g2_i5	0.2757	0.5089	1.8461	auto	unbias
TRINITY_DN122295_c1_g2_i3	0.0939	0.1733	1.8462	auto	unbias
TRINITY_DN132306_c3_g2_i3	0.0399	0.0737	1.8464	auto	unbias
TRINITY_DN130422_c5_g1_i2	0.0737	0.1361	1.847	auto	unbias
TRINITY_DN140798_c3_g2_i4	0.0265	0.049	1.8477	auto	unbias
TRINITY_DN138088_c0_g1_i2	0.0171	0.0317	1.8483	auto	unbias
TRINITY_DN122657_c1_g1_i2	0.0741	0.137	1.8484	auto	unbias
TRINITY_DN115476_c0_g1_i1	0.041	0.0759	1.8507	auto	unbias
TRINITY_DN112769_c0_g1_i1	0.0642	0.1188	1.8509	auto	unbias
TRINITY_DN143573_c3_g1_i4	0.1829	0.3387	1.8517	auto	unbias
TRINITY_DN134125_c6_g1_i2	0.0727	0.1346	1.8519	auto	unbias
TRINITY_DN126694_c2_g4_i1	0.0231	0.0428	1.852	auto	unbias
TRINITY_DN120336_c4_g1_i1	0.0396	0.0734	1.8521	auto	unbias
TRINITY_DN122178_c1_g1_i2	0.0238	0.044	1.8522	auto	unbias
TRINITY_DN114436_c1_g6_i1	0.0638	0.1182	1.8523	auto	unbias
TRINITY_DN137412_c0_g1_i1	0.1522	0.282	1.8523	auto	unbias
TRINITY_DN121636_c2_g2_i4	0.0259	0.048	1.8526	auto	unbias
TRINITY_DN138717_c1_g1_i3	0.2268	0.4203	1.8529	auto	unbias
TRINITY_DN118923_c2_g1_i13	0.0199	0.0369	1.8551	auto	unbias
TRINITY_DN120061_c10_g2_i2	0.0299	0.0554	1.8558	auto	unbias
TRINITY_DN117726_c5_g1_i1	0.0482	0.0894	1.8558	auto	unbias
TRINITY_DN138567_c8_g1_i4	0.091	0.1689	1.8561	auto	unbias
TRINITY_DN135904_c3_g1_i7	0.083	0.154	1.8565	auto	unbias
TRINITY_DN115358_c5_g3_i2	0.0445	0.0826	1.857	auto	unbias
TRINITY_DN139845_c0_g2_i1	0.0823	0.1529	1.857	auto	unbias
TRINITY_DN127026_c3_g1_i1	0.1512	0.2809	1.8571	auto	unbias
TRINITY_DN111719_c0_g1_i1	0.0907	0.1685	1.8572	auto	unbias
TRINITY_DN116879_c7_g1_i3	0.0546	0.1014	1.8581	auto	unbias
TRINITY_DN117307_c0_g1_i1	0.0347	0.0645	1.8599	auto	unbias
TRINITY_DN114587_c0_g1_i3	0.1131	0.2104	1.8603	auto	unbias
TRINITY_DN116404_c0_g1_i3	0.0275	0.0512	1.8606	auto	unbias
TRINITY_DN134204_c0_g1_i3	0.0579	0.1077	1.8607	auto	unbias
TRINITY_DN131887_c7_g1_i1	0.0177	0.0329	1.862	auto	unbias
TRINITY_DN141325_c0_g1_i4	0.1699	0.3165	1.8628	auto	unbias
TRINITY_DN121081_c7_g2_i6	0.0577	0.1075	1.8629	auto	unbias
TRINITY_DN126241_c2_g1_i2	0.0953	0.1776	1.8633	auto	unbias
TRINITY_DN132783_c0_g2_i1	0.0411	0.0766	1.8636	auto	unbias
TRINITY_DN142549_c2_g1_i2	0.0597	0.1113	1.8636	auto	unbias
TRINITY_DN137034_c3_g1_i3	0.0991	0.1847	1.8644	auto	unbias
TRINITY_DN120915_c2_g2_i1	0.0414	0.0772	1.8649	auto	unbias
TRINITY_DN125667_c2_g1_i2	0.0857	0.1599	1.8649	auto	unbias
TRINITY_DN133877_c0_g1_i1	0.0202	0.0377	1.8652	auto	unbias
TRINITY_DN135751_c2_g1_i14	0.0536	0.0999	1.8653	auto	unbias
TRINITY_DN119707_c2_g2_i1	0.0625	0.1167	1.8656	auto	unbias
TRINITY_DN133732_c0_g2_i2	0.0812	0.1514	1.8659	auto	unbias
TRINITY_DN128685_c0_g1_i1	0.0525	0.0979	1.8662	auto	unbias
TRINITY_DN140617_c0_g1_i5	0.0375	0.07	1.8673	auto	unbias
TRINITY_DN131347_c0_g1_i1	0.0474	0.0885	1.8673	auto	unbias
TRINITY_DN129011_c5_g1_i4	0.1137	0.2124	1.8673	auto	unbias
TRINITY_DN137756_c4_g1_i1	0.0826	0.1543	1.868	auto	unbias
TRINITY_DN143470_c6_g1_i4	0.0311	0.0582	1.8681	auto	unbias
TRINITY_DN143478_c0_g1_i5	0.0438	0.0818	1.8682	auto	unbias
TRINITY_DN132750_c1_g1_i2	0.1156	0.2159	1.8682	auto	unbias
TRINITY_DN133426_c0_g1_i3	0.0561	0.1048	1.8685	auto	unbias
TRINITY_DN133451_c8_g1_i1	0.0496	0.0927	1.8692	auto	unbias
TRINITY_DN134512_c1_g1_i4	0.0841	0.1572	1.8692	auto	unbias
TRINITY_DN125585_c4_g1_i2	0.0905	0.1692	1.8694	auto	unbias
TRINITY_DN123843_c7_g2_i1	0.0381	0.0712	1.8695	auto	unbias
TRINITY_DN124421_c4_g5_i2	0.1412	0.264	1.8703	auto	unbias
TRINITY_DN126522_c7_g1_i4	0.0085	0.0158	1.8712	auto	unbias
TRINITY_DN134229_c0_g1_i2	0.0091	0.017	1.8714	auto	unbias
TRINITY_DN138952_c2_g2_i11	0.0302	0.0564	1.8715	auto	unbias
TRINITY_DN143122_c2_g1_i2	0.0504	0.0944	1.8718	auto	unbias
TRINITY_DN139341_c1_g1_i4	0.3686	0.69	1.872	auto	unbias
TRINITY_DN136242_c1_g2_i1	0.0412	0.0772	1.8735	auto	unbias
TRINITY_DN138089_c1_g2_i1	0.0113	0.0212	1.8737	auto	unbias
TRINITY_DN135004_c2_g1_i2	0.0451	0.0845	1.8742	auto	unbias
TRINITY_DN144063_c3_g1_i1	0.0023	0.0043	1.8757	auto	unbias
TRINITY_DN126959_c2_g1_i2	0.0838	0.1572	1.8762	auto	unbias
TRINITY_DN143994_c0_g1_i1	0.0685	0.1286	1.8775	auto	unbias
TRINITY_DN111718_c0_g1_i1	0.0599	0.1124	1.8777	auto	unbias
TRINITY_DN136293_c7_g1_i15	0.0434	0.0815	1.8784	auto	unbias
TRINITY_DN137649_c2_g2_i1	0.102	0.1916	1.8786	auto	unbias
TRINITY_DN143604_c2_g1_i10	0.0657	0.1235	1.8789	auto	unbias
TRINITY_DN135429_c4_g1_i1	0.1006	0.1892	1.8797	auto	unbias
TRINITY_DN127096_c7_g1_i1	0.0443	0.0833	1.8799	auto	unbias
TRINITY_DN122985_c3_g1_i1	0.0894	0.1681	1.8801	auto	unbias
TRINITY_DN130166_c0_g1_i4	0.0613	0.1154	1.8809	auto	unbias
TRINITY_DN128340_c0_g2_i2	0.1271	0.2392	1.8814	auto	unbias
TRINITY_DN116077_c1_g2_i1	0.1626	0.3059	1.882	auto	unbias
TRINITY_DN125519_c2_g1_i1	0.0282	0.053	1.8824	auto	unbias
TRINITY_DN143178_c3_g2_i4	0.0447	0.0841	1.8824	auto	unbias
TRINITY_DN141340_c5_g1_i5	0.0799	0.1505	1.883	auto	unbias
TRINITY_DN125353_c0_g1_i10	0.3628	0.6833	1.8833	auto	unbias
TRINITY_DN103578_c0_g1_i1	0.5629	1.0602	1.8835	auto	unbias
TRINITY_DN130068_c2_g1_i1	0.0767	0.1446	1.8842	auto	unbias
TRINITY_DN138369_c0_g1_i1	0.11	0.2072	1.8844	auto	unbias
TRINITY_DN121807_c4_g4_i1	0.1668	0.3143	1.8844	auto	unbias
TRINITY_DN137063_c0_g1_i1	0.1184	0.2231	1.885	auto	unbias
TRINITY_DN140433_c8_g1_i3	0.0145	0.0274	1.8853	auto	unbias
TRINITY_DN138336_c2_g5_i1	0.0832	0.157	1.8862	auto	unbias
TRINITY_DN121640_c9_g1_i10	0.1041	0.1965	1.8884	auto	unbias
TRINITY_DN112529_c0_g1_i5	0.0496	0.0937	1.8885	auto	unbias
TRINITY_DN119586_c1_g1_i14	0.0518	0.0979	1.8885	auto	unbias
TRINITY_DN143414_c4_g1_i3	0.1537	0.2903	1.8893	auto	unbias
TRINITY_DN130748_c5_g6_i1	0.0659	0.1245	1.8895	auto	unbias
TRINITY_DN130001_c0_g1_i1	0.0934	0.1764	1.8898	auto	unbias
TRINITY_DN122147_c1_g1_i3	0.0734	0.1387	1.8907	auto	unbias
TRINITY_DN134498_c3_g1_i1	0.1086	0.2055	1.8919	auto	unbias
TRINITY_DN120446_c7_g1_i7	0.1021	0.1935	1.895	auto	unbias
TRINITY_DN127536_c1_g1_i3	0.0486	0.0921	1.8955	auto	unbias
TRINITY_DN130917_c0_g3_i2	0.0205	0.0389	1.8957	auto	unbias
TRINITY_DN127373_c3_g1_i2	0.0409	0.0775	1.896	auto	unbias
TRINITY_DN119963_c3_g1_i1	0.2408	0.4566	1.8964	auto	unbias
TRINITY_DN130872_c0_g1_i1	0.0539	0.1023	1.8966	auto	unbias
TRINITY_DN119249_c4_g2_i1	0.017	0.0322	1.8967	auto	unbias
TRINITY_DN122298_c1_g2_i4	0.0309	0.0587	1.897	auto	unbias
TRINITY_DN129441_c2_g2_i3	0.0581	0.1102	1.8974	auto	unbias
TRINITY_DN135369_c0_g1_i6	0.0631	0.1197	1.8979	auto	unbias
TRINITY_DN137739_c0_g1_i1	0.1027	0.1948	1.8981	auto	unbias
TRINITY_DN133671_c1_g1_i1	0.0419	0.0795	1.8985	auto	unbias
TRINITY_DN141429_c1_g2_i1	0.0866	0.1645	1.8985	auto	unbias
TRINITY_DN115337_c5_g1_i4	0.0293	0.0557	1.8988	auto	unbias
TRINITY_DN132197_c0_g1_i1	0.1025	0.1946	1.8997	auto	unbias
TRINITY_DN124160_c1_g1_i4	0.0642	0.122	1.9	auto	unbias
TRINITY_DN120372_c0_g1_i2	0.0645	0.1225	1.9005	auto	unbias
TRINITY_DN126839_c6_g1_i2	0.1148	0.2182	1.9009	auto	unbias
TRINITY_DN133261_c3_g2_i1	0.0746	0.142	1.902	auto	unbias
TRINITY_DN143717_c7_g2_i1	0.032	0.0608	1.9025	auto	unbias
TRINITY_DN130893_c1_g1_i9	0.089	0.1693	1.9029	auto	unbias
TRINITY_DN116095_c3_g1_i1	0.1325	0.2521	1.9029	auto	unbias
TRINITY_DN117121_c1_g1_i2	0.0257	0.0489	1.9036	auto	unbias
TRINITY_DN140451_c2_g1_i1	0.0551	0.1049	1.9038	auto	unbias
TRINITY_DN119999_c4_g2_i4	0.0452	0.086	1.9042	auto	unbias
TRINITY_DN135846_c0_g1_i1	0.3438	0.655	1.9055	auto	unbias
TRINITY_DN130284_c0_g2_i1	0.0788	0.1501	1.9062	auto	unbias
TRINITY_DN125598_c0_g1_i2	0.0956	0.1822	1.9067	auto	unbias
TRINITY_DN122275_c3_g3_i1	0.1752	0.3343	1.9083	auto	unbias
TRINITY_DN122711_c0_g1_i1	0.0346	0.066	1.9089	auto	unbias
TRINITY_DN124172_c0_g1_i2	0.0751	0.1434	1.9105	auto	unbias
TRINITY_DN135647_c0_g1_i5	0.061	0.1165	1.9115	auto	unbias
TRINITY_DN130253_c5_g1_i4	0.0116	0.0222	1.9123	auto	unbias
TRINITY_DN123392_c7_g2_i1	0.0233	0.0446	1.9126	auto	unbias
TRINITY_DN120618_c1_g1_i1	0.1274	0.2437	1.9131	auto	unbias
TRINITY_DN115473_c5_g2_i2	0.008	0.0152	1.9137	auto	unbias
TRINITY_DN132378_c2_g1_i9	0.032	0.0613	1.9138	auto	unbias
TRINITY_DN134117_c0_g2_i3	0.157	0.3007	1.915	auto	unbias
